,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"popularity_module_non_topic_women[0, 31]",-0.65,283.196,-542.658,518.132,3.73,4.906,5764.0,2696.0,1.0
"popularity_module_non_topic_women[0, 32]",0.108,282.856,-537.294,512.062,3.612,4.707,6101.0,3183.0,1.0
"popularity_module_non_topic_women[0, 33]",2.409,286.423,-533.907,543.483,3.509,5.044,6673.0,2782.0,1.0
"popularity_module_non_topic_women[0, 34]",-2.053,282.738,-531.593,517.993,3.587,4.807,6241.0,2770.0,1.0
"popularity_module_non_topic_women[0, 35]",-2.578,281.236,-523.152,534.679,3.73,4.918,5685.0,2756.0,1.0
"popularity_module_non_topic_women[0, 36]",-3.026,275.891,-521.003,500.911,3.375,4.649,6683.0,3232.0,1.0
"popularity_module_non_topic_women[0, 37]",0.75,277.389,-544.02,493.699,3.597,4.601,5967.0,3054.0,1.0
"popularity_module_non_topic_women[0, 38]",-4.957,277.845,-523.246,519.973,3.599,4.747,5955.0,2801.0,1.0
"popularity_module_non_topic_women[0, 39]",1.413,284.575,-514.043,552.823,3.944,4.768,5215.0,2962.0,1.0
"popularity_module_non_topic_women[0, 40]",0.032,270.652,-540.187,482.729,3.622,4.63,5564.0,2764.0,1.0
"popularity_module_non_topic_women[0, 41]",1.245,276.265,-520.509,497.634,4.129,4.607,4473.0,2868.0,1.0
"popularity_module_non_topic_women[0, 42]",2.263,280.809,-532.175,524.056,3.777,4.807,5574.0,3024.0,1.0
"popularity_module_non_topic_women[0, 43]",3.646,288.826,-555.216,517.938,3.48,5.173,6868.0,2803.0,1.01
"popularity_module_non_topic_women[0, 44]",5.942,285.106,-506.08,556.684,3.854,5.007,5447.0,2712.0,1.0
"popularity_module_non_topic_women[0, 45]",1.014,286.025,-507.846,556.789,3.852,4.772,5503.0,3065.0,1.0
"popularity_module_non_topic_women[0, 46]",-2.397,283.361,-544.886,510.514,3.901,4.796,5258.0,2866.0,1.0
"popularity_module_non_topic_women[0, 47]",-4.61,280.118,-493.708,560.022,3.875,4.98,5236.0,2477.0,1.0
"popularity_module_non_topic_women[0, 48]",4.78,282.432,-521.904,535.952,3.568,5.163,6282.0,2423.0,1.0
"popularity_module_non_topic_women[0, 49]",-0.843,288.303,-529.102,524.403,4.017,4.873,5150.0,3060.0,1.0
"popularity_module_non_topic_women[0, 50]",8.51,278.513,-507.549,551.327,3.886,4.472,5138.0,2876.0,1.0
"popularity_module_non_topic_women[0, 51]",-1.537,290.121,-526.032,567.089,3.648,5.083,6311.0,3108.0,1.0
"popularity_module_non_topic_women[0, 52]",-7.436,285.647,-567.618,507.768,3.653,5.071,6188.0,2875.0,1.0
"popularity_module_non_topic_women[1, 0]",159.088,116.539,-53.575,376.693,4.293,3.037,737.0,1601.0,1.0
"popularity_module_non_topic_women[1, 1]",130.973,120.081,-90.118,358.244,4.079,2.958,869.0,1265.0,1.01
"popularity_module_non_topic_women[1, 2]",8.758,122.445,-229.438,229.782,4.898,3.465,628.0,1177.0,1.01
"popularity_module_non_topic_women[1, 3]",-56.217,95.902,-237.366,116.602,3.587,2.537,715.0,1505.0,1.0
"popularity_module_non_topic_women[1, 4]",-139.38,128.449,-379.365,93.195,20.185,14.377,40.0,988.0,1.07
"popularity_module_non_topic_women[1, 5]",62.849,154.72,-215.131,362.487,4.597,3.252,1128.0,1845.0,1.01
"popularity_module_non_topic_women[1, 6]",91.8,105.014,-105.307,288.226,6.833,4.838,225.0,1138.0,1.04
"popularity_module_non_topic_women[1, 7]",31.962,92.585,-135.853,204.461,3.504,2.479,700.0,1144.0,1.01
"popularity_module_non_topic_women[1, 8]",99.56,106.337,-94.238,303.923,21.64,15.49,24.0,930.0,1.11
"popularity_module_non_topic_women[1, 9]",26.058,140.64,-223.273,296.335,36.304,26.187,15.0,200.0,1.19
"popularity_module_non_topic_women[1, 10]",370.429,116.449,163.896,605.209,14.496,10.297,64.0,1263.0,1.05
"popularity_module_non_topic_women[1, 11]",-17.426,95.793,-205.543,150.903,3.617,2.558,704.0,1253.0,1.01
"popularity_module_non_topic_women[1, 12]",-46.139,106.784,-242.183,157.555,3.895,2.755,753.0,1587.0,1.01
"popularity_module_non_topic_women[1, 13]",-704.284,129.145,-953.519,-465.223,16.518,11.736,61.0,594.0,1.06
"popularity_module_non_topic_women[1, 14]",-7.909,291.175,-538.035,563.623,3.748,5.201,6020.0,2733.0,1.0
"popularity_module_non_topic_women[1, 15]",2.82,281.306,-512.277,531.759,3.843,4.826,5378.0,2821.0,1.0
"popularity_module_non_topic_women[1, 16]",-1.865,281.496,-526.732,539.172,4.102,5.17,4720.0,2535.0,1.0
"popularity_module_non_topic_women[1, 17]",0.181,280.655,-518.802,553.722,3.804,4.753,5365.0,2682.0,1.0
"popularity_module_non_topic_women[1, 18]",-3.221,273.32,-500.694,526.365,3.632,4.354,5677.0,3237.0,1.0
"popularity_module_non_topic_women[1, 19]",1.809,283.635,-526.453,517.736,3.661,4.791,6009.0,3132.0,1.0
"popularity_module_non_topic_women[1, 20]",-0.287,286.951,-520.985,559.378,3.631,5.1,6252.0,2735.0,1.0
"popularity_module_non_topic_women[1, 21]",2.779,278.87,-526.308,516.634,3.75,4.643,5506.0,2613.0,1.0
"popularity_module_non_topic_women[1, 22]",-6.003,282.711,-548.703,514.859,3.461,5.122,6654.0,3013.0,1.0
"popularity_module_non_topic_women[1, 23]",-3.677,284.91,-568.677,505.587,3.871,4.714,5413.0,3091.0,1.0
"popularity_module_non_topic_women[1, 24]",-1.76,286.346,-551.773,511.132,3.903,4.86,5346.0,2788.0,1.0
"popularity_module_non_topic_women[1, 25]",4.629,286.611,-540.116,542.832,3.596,4.941,6425.0,2872.0,1.0
"popularity_module_non_topic_women[1, 26]",-6.163,284.82,-537.251,507.767,3.91,4.823,5321.0,2873.0,1.0
"popularity_module_non_topic_women[1, 27]",0.072,281.578,-505.839,518.885,3.85,4.695,5349.0,2809.0,1.0
"popularity_module_non_topic_women[1, 28]",1.637,278.816,-526.93,524.535,3.707,4.911,5655.0,2809.0,1.0
"popularity_module_non_topic_women[1, 29]",-1.34,290.308,-598.085,510.133,4.225,5.296,4751.0,2364.0,1.0
"popularity_module_non_topic_women[1, 30]",-5.036,277.675,-530.841,507.069,3.714,4.516,5605.0,3069.0,1.0
"popularity_module_non_topic_women[1, 31]",-4.571,282.133,-531.267,539.087,3.734,4.951,5704.0,2663.0,1.0
"popularity_module_non_topic_women[1, 32]",-4.949,289.454,-534.83,545.721,3.794,5.044,5808.0,3001.0,1.0
"popularity_module_non_topic_women[1, 33]",4.202,285.157,-536.397,520.636,3.861,5.147,5424.0,2546.0,1.0
"popularity_module_non_topic_women[1, 34]",0.68,281.649,-526.417,531.769,3.886,4.954,5235.0,2522.0,1.0
"popularity_module_non_topic_women[1, 35]",0.415,293.195,-536.951,546.711,3.669,5.328,6380.0,2607.0,1.0
"popularity_module_non_topic_women[1, 36]",-1.359,283.938,-527.066,531.885,3.692,5.11,5907.0,2964.0,1.0
"popularity_module_non_topic_women[1, 37]",-3.655,282.954,-525.356,526.002,3.863,4.722,5342.0,2998.0,1.0
"popularity_module_non_topic_women[1, 38]",2.959,288.53,-550.254,531.022,3.62,5.345,6379.0,2961.0,1.0
"popularity_module_non_topic_women[1, 39]",1.388,284.76,-558.901,503.689,3.72,4.921,5862.0,2974.0,1.0
"popularity_module_non_topic_women[1, 40]",4.14,287.871,-559.795,515.704,3.84,4.764,5628.0,3061.0,1.0
"popularity_module_non_topic_women[1, 41]",7.726,282.059,-540.349,521.356,3.694,5.616,5809.0,2442.0,1.0
"popularity_module_non_topic_women[1, 42]",-4.532,289.026,-548.745,522.088,3.663,5.401,6256.0,2553.0,1.01
"popularity_module_non_topic_women[1, 43]",-2.76,278.766,-537.156,508.22,3.632,5.085,5889.0,2612.0,1.0
"popularity_module_non_topic_women[1, 44]",-4.555,289.913,-573.967,500.123,3.771,5.117,5933.0,2618.0,1.0
"popularity_module_non_topic_women[1, 45]",0.322,275.041,-485.823,541.677,3.63,4.477,5747.0,2881.0,1.0
"popularity_module_non_topic_women[1, 46]",0.492,288.367,-563.795,515.981,3.95,4.985,5343.0,3031.0,1.01
"popularity_module_non_topic_women[1, 47]",3.621,284.39,-516.69,551.509,4.012,4.416,5027.0,3185.0,1.0
"popularity_module_non_topic_women[1, 48]",-3.693,282.401,-530.083,517.387,3.788,4.889,5561.0,2749.0,1.0
"popularity_module_non_topic_women[1, 49]",-0.885,281.55,-524.079,541.298,3.739,5.307,5677.0,2888.0,1.0
"popularity_module_non_topic_women[1, 50]",-4.602,271.907,-501.642,511.635,3.517,4.304,5999.0,2760.0,1.0
"popularity_module_non_topic_women[1, 51]",3.638,286.167,-531.991,509.647,3.799,5.548,5647.0,2769.0,1.0
"popularity_module_non_topic_women[1, 52]",7.293,285.723,-514.859,560.534,4.183,4.928,4658.0,2595.0,1.0
"popularity_module_non_topic_women[2, 0]",213.258,117.805,-3.935,435.196,3.537,2.502,1114.0,1829.0,1.0
"popularity_module_non_topic_women[2, 1]",146.723,128.432,-93.123,388.378,4.098,2.899,987.0,1479.0,1.01
"popularity_module_non_topic_women[2, 2]",100.877,121.79,-116.774,336.574,3.714,2.627,1077.0,1980.0,1.01
"popularity_module_non_topic_women[2, 3]",-176.6,121.2,-405.746,45.346,4.059,2.871,891.0,2114.0,1.01
"popularity_module_non_topic_women[2, 4]",-878.99,117.445,-1079.44,-697.63,29.091,22.089,14.0,235.0,1.2
"popularity_module_non_topic_women[2, 5]",27.021,158.662,-258.111,328.62,4.196,2.968,1429.0,2216.0,1.0
"popularity_module_non_topic_women[2, 6]",-16.004,126.398,-243.382,219.898,9.548,6.763,180.0,1652.0,1.02
"popularity_module_non_topic_women[2, 7]",45.449,97.346,-142.841,218.073,3.237,2.289,898.0,1833.0,1.01
"popularity_module_non_topic_women[2, 8]",27.417,132.544,-206.905,284.476,21.203,15.106,39.0,500.0,1.07
"popularity_module_non_topic_women[2, 9]",-38.706,151.853,-321.158,248.89,30.39,21.745,25.0,1237.0,1.11
"popularity_module_non_topic_women[2, 10]",265.846,142.833,0.146,532.125,8.343,5.905,302.0,1557.0,1.02
"popularity_module_non_topic_women[2, 11]",-54.642,144.518,-334.165,203.021,33.961,24.412,18.0,166.0,1.15
"popularity_module_non_topic_women[2, 12]",45.823,97.036,-140.454,225.834,3.531,2.497,757.0,1475.0,1.01
"popularity_module_non_topic_women[2, 13]",-59.165,127.61,-306.01,174.234,3.227,2.282,1562.0,2196.0,1.0
"popularity_module_non_topic_women[2, 14]",473.449,175.548,180.459,798.813,9.167,6.487,565.0,297.0,1.01
"popularity_module_non_topic_women[2, 15]",-74.915,124.784,-296.139,163.634,16.26,11.555,60.0,999.0,1.06
"popularity_module_non_topic_women[2, 16]",-61.318,105.216,-259.379,136.349,3.77,2.667,781.0,2159.0,1.01
"popularity_module_non_topic_women[2, 17]",2.964,271.524,-506.735,519.531,3.36,4.598,6542.0,2793.0,1.0
"popularity_module_non_topic_women[2, 18]",4.145,273.513,-500.483,513.885,3.852,4.257,5065.0,3257.0,1.0
"popularity_module_non_topic_women[2, 19]",0.575,286.731,-547.387,524.185,3.627,5.055,6249.0,2558.0,1.0
"popularity_module_non_topic_women[2, 20]",1.038,281.47,-543.974,516.886,3.489,5.312,6534.0,2874.0,1.0
"popularity_module_non_topic_women[2, 21]",1.246,287.054,-533.024,550.211,3.621,4.923,6296.0,2829.0,1.0
"popularity_module_non_topic_women[2, 22]",3.376,297.711,-555.554,572.096,4.183,5.399,5056.0,3018.0,1.0
"popularity_module_non_topic_women[2, 23]",-0.571,288.482,-543.19,527.306,3.709,5.077,6017.0,2835.0,1.0
"popularity_module_non_topic_women[2, 24]",4.964,284.456,-534.262,534.821,3.338,5.342,7253.0,2877.0,1.0
"popularity_module_non_topic_women[2, 25]",0.467,276.641,-534.043,506.137,3.477,5.002,6299.0,2985.0,1.0
"popularity_module_non_topic_women[2, 26]",-0.136,271.327,-533.995,485.947,3.419,4.361,6285.0,3158.0,1.0
"popularity_module_non_topic_women[2, 27]",-5.296,287.492,-529.271,527.335,3.865,5.353,5529.0,2673.0,1.01
"popularity_module_non_topic_women[2, 28]",0.856,281.217,-532.9,520.666,3.964,4.972,5055.0,2796.0,1.0
"popularity_module_non_topic_women[2, 29]",1.609,274.221,-490.916,536.925,3.535,4.643,6041.0,2966.0,1.0
"popularity_module_non_topic_women[2, 30]",1.487,286.003,-495.233,572.903,3.595,4.558,6309.0,3030.0,1.0
"popularity_module_non_topic_women[2, 31]",-0.078,276.38,-522.696,506.262,3.774,4.758,5376.0,2824.0,1.0
"popularity_module_non_topic_women[2, 32]",6.138,286.062,-499.689,585.116,3.562,5.333,6514.0,2124.0,1.0
"popularity_module_non_topic_women[2, 33]",-1.856,288.712,-535.0,533.387,3.928,4.988,5399.0,2802.0,1.0
"popularity_module_non_topic_women[2, 34]",6.707,282.943,-539.525,515.554,3.826,5.029,5434.0,2916.0,1.01
"popularity_module_non_topic_women[2, 35]",0.4,284.52,-515.097,545.284,3.671,5.478,6012.0,2573.0,1.0
"popularity_module_non_topic_women[2, 36]",4.403,282.266,-533.989,523.826,3.882,4.73,5291.0,2964.0,1.0
"popularity_module_non_topic_women[2, 37]",-2.89,285.95,-538.313,538.3,3.538,5.073,6520.0,2858.0,1.0
"popularity_module_non_topic_women[2, 38]",4.514,287.15,-539.585,535.617,3.568,5.283,6469.0,2741.0,1.01
"popularity_module_non_topic_women[2, 39]",-2.391,294.892,-535.877,560.728,3.965,5.595,5515.0,2586.0,1.0
"popularity_module_non_topic_women[2, 40]",2.135,283.551,-520.001,519.536,3.564,4.709,6439.0,2769.0,1.0
"popularity_module_non_topic_women[2, 41]",5.448,290.501,-544.744,554.094,3.681,4.831,6245.0,2865.0,1.0
"popularity_module_non_topic_women[2, 42]",3.601,285.095,-560.206,504.049,3.888,5.137,5364.0,2730.0,1.0
"popularity_module_non_topic_women[2, 43]",-1.907,284.792,-533.925,530.719,3.823,5.361,5560.0,2634.0,1.0
"popularity_module_non_topic_women[2, 44]",1.958,274.695,-503.627,538.064,3.646,4.791,5661.0,2909.0,1.0
"popularity_module_non_topic_women[2, 45]",3.649,278.009,-523.198,510.961,3.865,4.597,5177.0,2726.0,1.0
"popularity_module_non_topic_women[2, 46]",1.732,278.724,-521.746,532.565,3.927,4.682,5035.0,2857.0,1.0
"popularity_module_non_topic_women[2, 47]",3.829,281.275,-515.877,556.442,3.819,4.791,5420.0,2971.0,1.0
"popularity_module_non_topic_women[2, 48]",-0.368,289.057,-529.309,564.3,3.785,5.037,5816.0,3006.0,1.0
"popularity_module_non_topic_women[2, 49]",5.238,281.108,-505.596,530.278,3.832,4.401,5385.0,3179.0,1.0
"popularity_module_non_topic_women[2, 50]",3.621,289.382,-527.005,536.66,3.765,4.897,5905.0,3011.0,1.0
"popularity_module_non_topic_women[2, 51]",1.013,278.063,-515.679,511.234,3.691,4.731,5669.0,2931.0,1.0
"popularity_module_non_topic_women[2, 52]",7.1,292.342,-549.631,535.572,3.846,5.215,5828.0,2702.0,1.0
"popularity_module_non_topic_women[3, 0]",-846.142,123.107,-1081.87,-618.839,16.311,11.593,59.0,302.0,1.06
"popularity_module_non_topic_women[3, 1]",197.82,113.983,-12.48,418.209,4.176,2.998,753.0,1077.0,1.01
"popularity_module_non_topic_women[3, 2]",29.591,113.03,-180.2,243.002,4.434,3.137,655.0,1154.0,1.01
"popularity_module_non_topic_women[3, 3]",-93.927,85.982,-256.197,61.037,3.227,2.283,712.0,1746.0,1.01
"popularity_module_non_topic_women[3, 4]",69.772,152.011,-214.448,353.793,4.861,3.438,978.0,1841.0,1.01
"popularity_module_non_topic_women[3, 5]",113.201,94.043,-61.98,287.789,9.279,6.58,104.0,753.0,1.04
"popularity_module_non_topic_women[3, 6]",65.457,81.634,-92.769,218.266,3.661,2.59,496.0,1210.0,1.01
"popularity_module_non_topic_women[3, 7]",62.59,100.567,-125.143,245.595,20.921,14.984,23.0,517.0,1.12
