,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"popularity_module_non_topic_women[0, 20]",14.72,264.752,-496.647,525.952,15.133,19.994,321.0,126.0,1.04
"popularity_module_non_topic_women[0, 21]",0.562,265.196,-484.022,524.058,12.447,19.28,429.0,192.0,1.01
"popularity_module_non_topic_women[0, 22]",-4.02,283.434,-416.478,585.709,14.741,19.064,397.0,158.0,1.04
"popularity_module_non_topic_women[0, 23]",-9.017,268.231,-538.303,496.269,15.226,30.857,323.0,105.0,1.05
"popularity_module_non_topic_women[0, 24]",-8.587,259.954,-559.072,394.24,15.932,18.285,264.0,158.0,1.01
"popularity_module_non_topic_women[0, 25]",-22.67,260.279,-479.144,531.844,15.351,17.497,301.0,138.0,1.05
"popularity_module_non_topic_women[0, 26]",-1.283,261.53,-454.758,492.622,16.13,15.532,261.0,243.0,1.01
"popularity_module_non_topic_women[0, 27]",-1.589,242.788,-420.826,454.443,15.548,16.686,244.0,147.0,1.01
"popularity_module_non_topic_women[0, 28]",-15.524,287.977,-476.862,558.772,15.541,22.049,347.0,102.0,1.01
"popularity_module_non_topic_women[0, 29]",-11.238,266.421,-522.947,447.037,14.662,18.229,349.0,138.0,1.01
"popularity_module_non_topic_women[0, 30]",-34.748,274.179,-457.383,525.563,16.182,18.436,294.0,135.0,1.0
"popularity_module_non_topic_women[0, 31]",-22.628,235.27,-426.322,481.138,14.948,16.18,253.0,189.0,1.03
"popularity_module_non_topic_women[0, 32]",-26.269,268.114,-544.251,456.237,16.43,17.857,274.0,162.0,1.01
"popularity_module_non_topic_women[0, 33]",10.065,282.647,-474.785,552.681,14.677,22.667,352.0,94.0,1.06
"popularity_module_non_topic_women[0, 34]",32.476,246.88,-483.257,395.527,11.612,17.943,460.0,138.0,1.01
"popularity_module_non_topic_women[0, 35]",2.773,274.088,-520.45,463.002,16.058,23.532,299.0,153.0,1.01
"popularity_module_non_topic_women[0, 36]",-26.769,291.514,-546.899,498.181,16.614,22.013,310.0,159.0,1.03
"popularity_module_non_topic_women[0, 37]",7.289,259.529,-429.496,526.67,16.621,17.742,245.0,118.0,1.02
"popularity_module_non_topic_women[0, 38]",5.576,270.041,-472.772,471.168,15.415,17.826,319.0,169.0,1.02
"popularity_module_non_topic_women[0, 39]",-0.606,270.471,-425.061,523.632,12.608,18.601,460.0,166.0,0.99
"popularity_module_non_topic_women[0, 40]",23.685,246.266,-435.897,451.414,11.537,15.179,427.0,162.0,1.0
"popularity_module_non_topic_women[0, 41]",24.459,267.569,-436.013,551.32,18.878,19.584,198.0,138.0,1.03
"popularity_module_non_topic_women[0, 42]",-6.556,259.584,-449.959,469.505,14.088,15.306,347.0,240.0,1.0
"popularity_module_non_topic_women[0, 43]",0.39,235.925,-414.017,433.348,13.319,17.349,319.0,119.0,1.02
"popularity_module_non_topic_women[0, 44]",10.287,259.974,-437.4,428.937,16.364,20.233,244.0,160.0,1.03
"popularity_module_non_topic_women[0, 45]",-12.274,261.76,-497.612,472.766,13.369,33.938,334.0,68.0,1.05
"popularity_module_non_topic_women[0, 46]",-2.002,282.214,-524.99,495.324,19.005,22.832,225.0,143.0,1.01
"popularity_module_non_topic_women[0, 47]",10.415,266.44,-476.003,501.244,13.794,17.979,367.0,166.0,1.0
"popularity_module_non_topic_women[0, 48]",-5.733,273.816,-439.423,561.928,16.55,16.731,272.0,186.0,1.01
"popularity_module_non_topic_women[0, 49]",-4.428,290.492,-501.786,546.689,16.789,23.849,292.0,147.0,1.01
"popularity_module_non_topic_women[0, 50]",21.247,267.569,-527.515,439.763,15.784,15.909,275.0,194.0,1.0
"popularity_module_non_topic_women[0, 51]",-20.391,299.83,-685.295,443.239,15.94,25.25,349.0,139.0,1.03
"popularity_module_non_topic_women[0, 52]",8.842,256.254,-469.912,429.429,14.864,15.385,279.0,194.0,0.99
"popularity_module_non_topic_women[0, 53]",0.837,254.973,-435.889,490.203,12.547,16.423,423.0,158.0,1.06
"popularity_module_non_topic_women[1, 0]",139.749,101.716,-43.558,327.515,18.401,13.138,31.0,159.0,1.13
"popularity_module_non_topic_women[1, 1]",440.278,95.26,276.112,617.585,17.512,13.249,28.0,74.0,1.13
"popularity_module_non_topic_women[1, 2]",51.685,105.818,-137.876,234.521,14.347,10.2,56.0,106.0,1.04
"popularity_module_non_topic_women[1, 3]",-82.274,89.492,-240.172,78.884,19.952,14.318,21.0,86.0,1.18
"popularity_module_non_topic_women[1, 4]",-377.832,479.997,-1238.81,83.027,220.154,168.394,7.0,27.0,1.65
"popularity_module_non_topic_women[1, 5]",-543.75,605.985,-1051.84,600.955,281.906,213.478,7.0,23.0,1.82
"popularity_module_non_topic_women[1, 6]",156.151,86.049,-10.74,292.993,18.369,13.166,22.0,103.0,1.14
"popularity_module_non_topic_women[1, 7]",57.782,84.547,-88.772,221.68,18.515,13.279,21.0,73.0,1.16
"popularity_module_non_topic_women[1, 8]",139.024,87.656,-33.279,272.995,19.794,14.21,19.0,124.0,1.19
"popularity_module_non_topic_women[1, 9]",-63.228,107.89,-259.993,133.507,22.187,15.886,25.0,67.0,1.12
"popularity_module_non_topic_women[1, 10]",334.292,102.711,135.475,520.756,21.777,15.605,22.0,133.0,1.14
"popularity_module_non_topic_women[1, 11]",8.934,87.583,-139.022,164.393,21.345,15.363,18.0,55.0,1.19
"popularity_module_non_topic_women[1, 12]",-77.773,88.629,-257.299,73.727,16.8,12.006,28.0,108.0,1.12
"popularity_module_non_topic_women[1, 13]",-95.075,135.718,-333.91,168.585,18.414,13.092,52.0,157.0,1.07
"popularity_module_non_topic_women[1, 14]",-5.142,293.989,-583.519,396.788,17.663,22.289,289.0,133.0,1.03
"popularity_module_non_topic_women[1, 15]",13.097,269.146,-452.339,533.802,13.607,20.838,401.0,132.0,1.03
"popularity_module_non_topic_women[1, 16]",-7.359,239.145,-455.351,418.449,13.986,15.681,286.0,195.0,1.0
"popularity_module_non_topic_women[1, 17]",28.261,263.721,-501.874,474.517,13.845,23.84,345.0,144.0,1.02
"popularity_module_non_topic_women[1, 18]",12.677,293.341,-572.633,568.815,17.773,24.338,276.0,115.0,1.01
"popularity_module_non_topic_women[1, 19]",-9.357,245.361,-584.859,366.512,11.437,16.109,460.0,192.0,1.02
"popularity_module_non_topic_women[1, 20]",14.336,249.853,-390.944,514.968,12.156,16.235,408.0,175.0,1.01
"popularity_module_non_topic_women[1, 21]",2.051,271.917,-511.036,536.294,18.267,31.291,230.0,31.0,1.06
"popularity_module_non_topic_women[1, 22]",-6.355,237.557,-431.028,516.23,11.355,15.592,410.0,192.0,1.0
"popularity_module_non_topic_women[1, 23]",-17.445,301.417,-561.442,455.144,16.333,20.791,382.0,146.0,1.02
"popularity_module_non_topic_women[1, 24]",14.535,266.741,-448.291,550.192,18.544,26.16,220.0,138.0,1.04
"popularity_module_non_topic_women[1, 25]",-23.732,298.705,-556.666,532.148,17.178,17.956,309.0,143.0,1.03
"popularity_module_non_topic_women[1, 26]",-15.843,277.771,-545.349,508.749,17.184,23.625,263.0,98.0,1.0
"popularity_module_non_topic_women[1, 27]",10.197,270.981,-500.082,497.716,12.632,16.855,460.0,193.0,1.05
"popularity_module_non_topic_women[1, 28]",-0.678,238.29,-488.467,397.986,11.81,15.221,459.0,189.0,0.99
"popularity_module_non_topic_women[1, 29]",28.96,286.644,-436.277,544.678,18.727,18.332,235.0,118.0,1.0
"popularity_module_non_topic_women[1, 30]",-15.664,257.892,-631.099,362.153,14.796,16.741,308.0,139.0,1.02
"popularity_module_non_topic_women[1, 31]",31.789,302.253,-682.34,530.862,17.693,23.256,283.0,152.0,1.02
"popularity_module_non_topic_women[1, 32]",13.302,238.979,-426.783,428.485,14.264,14.682,289.0,229.0,1.01
"popularity_module_non_topic_women[1, 33]",2.167,230.063,-399.333,402.518,13.305,13.759,293.0,135.0,0.99
"popularity_module_non_topic_women[1, 34]",-9.67,251.104,-524.397,362.953,12.838,15.395,371.0,195.0,1.0
"popularity_module_non_topic_women[1, 35]",-13.335,251.018,-405.884,599.03,15.987,15.084,254.0,159.0,1.01
"popularity_module_non_topic_women[1, 36]",-1.27,275.661,-522.869,458.829,15.373,17.661,334.0,161.0,1.02
"popularity_module_non_topic_women[1, 37]",-5.466,298.743,-524.814,567.857,13.926,19.212,460.0,194.0,1.03
"popularity_module_non_topic_women[1, 38]",0.611,292.205,-591.883,494.897,13.808,26.758,444.0,186.0,1.07
"popularity_module_non_topic_women[1, 39]",9.549,288.389,-461.998,529.573,17.642,20.77,256.0,153.0,1.04
"popularity_module_non_topic_women[1, 40]",12.052,273.495,-381.33,626.246,17.994,22.079,223.0,132.0,1.03
"popularity_module_non_topic_women[1, 41]",13.482,287.455,-513.991,591.944,15.696,20.092,325.0,158.0,1.01
"popularity_module_non_topic_women[1, 42]",10.457,228.38,-471.922,406.517,11.493,14.064,397.0,155.0,1.01
"popularity_module_non_topic_women[1, 43]",-25.894,278.892,-583.621,421.474,16.495,21.113,272.0,72.0,1.03
"popularity_module_non_topic_women[1, 44]",-7.831,272.941,-492.185,515.867,14.586,19.295,362.0,154.0,1.03
"popularity_module_non_topic_women[1, 45]",-4.106,276.554,-563.086,435.802,16.2,21.021,294.0,159.0,1.02
"popularity_module_non_topic_women[1, 46]",24.286,283.103,-452.776,586.284,14.078,19.069,392.0,180.0,1.03
"popularity_module_non_topic_women[1, 47]",-17.989,260.303,-447.52,532.876,12.753,19.387,439.0,200.0,1.04
"popularity_module_non_topic_women[1, 48]",23.665,274.692,-527.544,585.939,17.75,22.453,239.0,132.0,1.0
"popularity_module_non_topic_women[1, 49]",4.64,284.128,-471.779,589.782,16.124,18.744,303.0,160.0,1.0
"popularity_module_non_topic_women[1, 50]",-2.021,276.525,-548.237,499.993,13.579,16.638,404.0,230.0,1.0
"popularity_module_non_topic_women[1, 51]",-9.464,271.609,-458.464,524.001,14.717,15.993,361.0,160.0,1.0
"popularity_module_non_topic_women[1, 52]",6.054,266.246,-517.749,509.268,14.537,17.469,342.0,164.0,1.0
"popularity_module_non_topic_women[1, 53]",5.103,266.421,-490.983,465.681,16.383,17.688,258.0,190.0,1.0
"popularity_module_non_topic_women[2, 0]",174.572,124.234,-58.36,384.621,14.717,10.745,70.0,88.0,1.04
"popularity_module_non_topic_women[2, 1]",409.031,119.507,204.921,638.825,17.504,13.175,55.0,44.0,1.06
"popularity_module_non_topic_women[2, 2]",123.315,105.123,-50.48,312.662,14.932,11.174,51.0,95.0,1.04
"popularity_module_non_topic_women[2, 3]",-222.743,121.169,-477.721,-4.105,20.963,15.04,35.0,110.0,1.08
"popularity_module_non_topic_women[2, 4]",-874.554,81.495,-1023.09,-735.129,18.468,13.26,19.0,62.0,1.16
"popularity_module_non_topic_women[2, 5]",455.596,114.074,250.679,676.751,21.956,16.391,25.0,119.0,1.12
"popularity_module_non_topic_women[2, 6]",19.326,114.667,-191.844,218.364,11.459,8.127,100.0,168.0,1.03
"popularity_module_non_topic_women[2, 7]",42.683,98.505,-136.992,225.676,15.629,11.134,38.0,152.0,1.07
"popularity_module_non_topic_women[2, 8]",47.556,124.667,-219.338,252.74,20.335,14.492,39.0,51.0,1.08
"popularity_module_non_topic_women[2, 9]",-147.309,133.968,-385.75,80.09,15.234,11.124,80.0,182.0,1.01
"popularity_module_non_topic_women[2, 10]",222.253,138.946,-79.038,459.785,25.273,18.046,33.0,96.0,1.08
"popularity_module_non_topic_women[2, 11]",-157.263,131.253,-369.031,114.055,13.984,9.921,89.0,132.0,1.03
"popularity_module_non_topic_women[2, 12]",46.858,97.915,-150.134,225.72,17.018,12.141,33.0,106.0,1.08
"popularity_module_non_topic_women[2, 13]",-107.626,126.286,-314.527,124.956,17.717,12.691,47.0,157.0,1.06
"popularity_module_non_topic_women[2, 14]",40.26,146.84,-225.585,328.747,19.882,14.135,80.0,54.0,1.05
"popularity_module_non_topic_women[2, 15]",32.369,116.903,-217.069,227.367,20.244,14.442,34.0,93.0,1.1
"popularity_module_non_topic_women[2, 16]",-111.697,117.842,-367.089,83.404,24.403,17.476,23.0,119.0,1.12
"popularity_module_non_topic_women[2, 17]",0.207,270.794,-511.659,437.12,14.031,25.014,368.0,145.0,1.08
"popularity_module_non_topic_women[2, 18]",6.338,303.101,-481.352,549.9,22.101,18.276,176.0,152.0,1.02
"popularity_module_non_topic_women[2, 19]",14.231,298.335,-444.004,623.923,16.605,21.641,322.0,140.0,1.01
"popularity_module_non_topic_women[2, 20]",-15.106,282.251,-488.47,551.929,13.518,27.947,407.0,100.0,1.02
"popularity_module_non_topic_women[2, 21]",12.309,278.114,-501.714,551.97,13.416,25.18,433.0,158.0,1.03
"popularity_module_non_topic_women[2, 22]",-16.16,264.379,-512.983,461.194,12.324,20.993,460.0,143.0,1.02
"popularity_module_non_topic_women[2, 23]",16.541,282.697,-480.808,526.386,13.648,18.44,405.0,135.0,1.0
"popularity_module_non_topic_women[2, 24]",-7.426,257.833,-434.114,567.244,15.69,22.868,252.0,132.0,1.05
"popularity_module_non_topic_women[2, 25]",-21.436,299.079,-526.037,584.463,13.942,26.944,460.0,151.0,1.04
"popularity_module_non_topic_women[2, 26]",-3.525,262.363,-522.476,456.369,12.23,15.775,460.0,224.0,0.99
"popularity_module_non_topic_women[2, 27]",-16.92,257.757,-565.993,443.416,16.022,18.938,268.0,98.0,1.04
"popularity_module_non_topic_women[2, 28]",-4.73,269.983,-494.463,486.195,14.578,17.101,356.0,159.0,1.02
"popularity_module_non_topic_women[2, 29]",6.507,256.372,-415.91,478.063,18.536,15.483,195.0,161.0,1.02
"popularity_module_non_topic_women[2, 30]",0.829,264.64,-499.883,478.856,14.395,23.323,352.0,107.0,1.03
"popularity_module_non_topic_women[2, 31]",15.557,263.31,-450.558,487.648,13.409,17.644,387.0,196.0,1.0
"popularity_module_non_topic_women[2, 32]",15.072,228.172,-437.677,386.739,13.959,13.324,264.0,193.0,1.0
"popularity_module_non_topic_women[2, 33]",-1.173,245.753,-449.579,395.637,12.738,18.244,388.0,119.0,1.07
"popularity_module_non_topic_women[2, 34]",22.116,293.37,-592.246,554.343,16.015,22.842,330.0,132.0,1.02
"popularity_module_non_topic_women[2, 35]",-27.921,331.683,-683.341,510.892,18.408,21.545,322.0,161.0,0.99
"popularity_module_non_topic_women[2, 36]",-9.756,276.996,-454.992,533.201,16.441,19.219,287.0,108.0,1.01
"popularity_module_non_topic_women[2, 37]",-13.452,286.309,-481.49,577.779,17.056,18.029,298.0,178.0,1.01
"popularity_module_non_topic_women[2, 38]",11.401,263.547,-475.399,458.869,15.395,18.99,291.0,161.0,1.04
"popularity_module_non_topic_women[2, 39]",5.437,255.344,-496.218,504.94,14.92,17.0,297.0,189.0,1.01
"popularity_module_non_topic_women[2, 40]",-23.116,278.391,-588.223,452.231,17.714,17.029,250.0,146.0,1.05
"popularity_module_non_topic_women[2, 41]",-0.322,274.797,-618.057,409.27,16.663,22.295,287.0,112.0,1.02
"popularity_module_non_topic_women[2, 42]",8.621,274.431,-464.358,501.414,17.593,17.259,257.0,158.0,1.01
"popularity_module_non_topic_women[2, 43]",-16.112,298.089,-556.57,553.21,15.419,37.568,379.0,84.0,1.06
"popularity_module_non_topic_women[2, 44]",27.058,274.916,-480.735,511.991,13.101,19.566,438.0,184.0,1.02
"popularity_module_non_topic_women[2, 45]",-8.75,261.983,-536.898,386.857,13.837,14.937,359.0,158.0,1.01
"popularity_module_non_topic_women[2, 46]",-7.313,261.006,-477.154,450.273,15.819,23.626,268.0,187.0,1.03
"popularity_module_non_topic_women[2, 47]",-2.703,253.388,-522.754,383.698,14.936,13.996,286.0,188.0,1.04
"popularity_module_non_topic_women[2, 48]",13.227,284.813,-528.9,516.655,13.721,22.077,447.0,185.0,1.02
"popularity_module_non_topic_women[2, 49]",-10.484,276.927,-528.91,489.478,14.815,18.136,347.0,149.0,1.0
"popularity_module_non_topic_women[2, 50]",1.721,266.923,-471.869,521.643,17.466,16.819,239.0,143.0,1.02
"popularity_module_non_topic_women[2, 51]",5.03,273.484,-528.001,495.266,15.704,19.27,291.0,150.0,1.02
"popularity_module_non_topic_women[2, 52]",-4.144,295.052,-542.464,503.451,15.007,18.729,369.0,189.0,0.99
"popularity_module_non_topic_women[2, 53]",-19.299,264.879,-557.522,394.694,16.406,16.828,248.0,153.0,1.07
"popularity_module_non_topic_women[3, 0]",-18.162,107.595,-210.098,158.177,17.595,12.54,39.0,96.0,1.08
"popularity_module_non_topic_women[3, 1]",507.056,89.706,326.508,661.613,14.508,10.397,38.0,129.0,1.08
"popularity_module_non_topic_women[3, 2]",69.755,103.411,-111.676,283.422,16.271,11.589,39.0,66.0,1.07
"popularity_module_non_topic_women[3, 3]",-126.224,75.038,-273.278,-15.2,10.105,7.183,56.0,131.0,1.06
"popularity_module_non_topic_women[3, 4]",-1048.048,78.485,-1206.51,-917.667,12.409,8.849,42.0,157.0,1.07
"popularity_module_non_topic_women[3, 5]",174.235,80.172,27.039,307.303,13.343,10.665,34.0,164.0,1.08
"popularity_module_non_topic_women[3, 6]",84.711,69.428,-57.411,205.116,14.954,11.477,22.0,82.0,1.14
"popularity_module_non_topic_women[3, 7]",100.189,75.767,-37.665,227.768,12.848,9.162,37.0,153.0,1.08
"popularity_module_non_topic_women[3, 8]",-68.886,97.308,-274.397,84.728,15.581,11.101,40.0,61.0,1.06
"popularity_module_non_topic_women[3, 9]",335.507,87.932,173.449,497.422,16.719,11.949,28.0,45.0,1.12
"popularity_module_non_topic_women[3, 10]",-78.934,84.051,-248.977,58.868,18.725,13.437,20.0,83.0,1.15
"popularity_module_non_topic_women[3, 11]",35.863,69.055,-84.231,160.275,12.304,9.303,36.0,122.0,1.1
"popularity_module_non_topic_women[3, 12]",0.72,87.937,-148.381,162.912,13.124,9.341,45.0,111.0,1.04
"popularity_module_non_topic_women[3, 13]",71.953,85.56,-103.739,229.115,23.785,17.213,13.0,26.0,1.25
"popularity_module_non_topic_women[3, 14]",-53.168,70.608,-195.951,63.04,10.509,7.48,45.0,27.0,1.1
"popularity_module_non_topic_women[3, 15]",-6.8,70.857,-129.866,127.07,9.839,6.997,53.0,120.0,1.07
"popularity_module_non_topic_women[3, 16]",65.606,110.03,-141.726,264.591,15.485,11.014,53.0,119.0,1.04
"popularity_module_non_topic_women[3, 17]",7.497,239.058,-482.085,398.123,13.991,18.041,288.0,137.0,1.02
"popularity_module_non_topic_women[3, 18]",20.389,251.24,-405.984,485.959,12.456,14.954,387.0,192.0,1.01
"popularity_module_non_topic_women[3, 19]",-27.971,242.756,-504.177,435.651,12.693,15.161,387.0,125.0,0.99
"popularity_module_non_topic_women[3, 20]",-3.866,272.815,-444.514,532.608,12.717,18.358,460.0,191.0,1.02
"popularity_module_non_topic_women[3, 21]",0.544,257.567,-470.066,462.538,16.644,16.266,254.0,210.0,1.02
"popularity_module_non_topic_women[3, 22]",-9.209,246.586,-409.513,475.426,13.682,17.475,336.0,153.0,1.03
"popularity_module_non_topic_women[3, 23]",-6.671,262.667,-460.86,407.73,13.03,19.205,417.0,172.0,1.0
"popularity_module_non_topic_women[3, 24]",-19.461,268.571,-489.91,501.344,16.31,18.461,261.0,157.0,1.01
"popularity_module_non_topic_women[3, 25]",10.358,257.254,-456.95,504.083,15.714,37.047,275.0,106.0,1.08
"popularity_module_non_topic_women[3, 26]",-10.542,266.552,-415.709,554.351,18.131,15.985,214.0,124.0,1.03
"popularity_module_non_topic_women[3, 27]",-8.923,245.51,-486.533,359.081,13.976,15.077,331.0,159.0,1.07
"popularity_module_non_topic_women[3, 28]",31.496,272.829,-503.07,558.789,15.064,33.735,325.0,85.0,1.09
"popularity_module_non_topic_women[3, 29]",-2.03,229.491,-319.469,532.536,11.419,14.058,412.0,188.0,1.01
"popularity_module_non_topic_women[3, 30]",-4.956,258.002,-539.658,436.613,16.217,17.626,257.0,157.0,1.02
