,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
popularity_topic_women_men_diff[4],2.082,190.44,-347.316,382.074,1.404,7.181,19319.0,5558.0,1.02
popularity_topic_women_men_diff[5],-2.131,186.493,-341.52,357.677,1.278,7.361,21748.0,6615.0,1.02
popularity_topic_women_men_diff[6],-166.873,180.139,-509.417,168.554,28.817,20.53,41.0,189.0,1.06
popularity_topic_women_men_diff[7],-1.897,188.52,-360.539,357.073,1.296,8.745,21737.0,7475.0,1.02
popularity_topic_women_men_diff[8],2.398,190.793,-363.769,366.703,1.409,6.729,18746.0,7380.0,1.01
popularity_topic_women_men_diff[9],-1.289,191.941,-364.341,370.808,1.327,9.356,21406.0,4242.0,1.02
popularity_topic_women_men_diff[10],-0.234,191.746,-380.901,354.542,1.361,10.076,20347.0,4353.0,1.02
popularity_topic_women_men_diff[11],43.995,158.599,-256.965,346.212,17.216,12.215,88.0,537.0,1.03
popularity_topic_women_men_diff[12],120.847,118.122,-115.271,332.903,26.464,18.994,20.0,192.0,1.13
popularity_topic_women_men_diff[13],-59.483,132.449,-309.744,194.933,24.508,17.506,29.0,95.0,1.09
popularity_topic_women_men_diff[14],11.818,162.272,-218.423,345.903,72.337,54.447,6.0,29.0,1.67
popularity_topic_women_men_diff[15],1.984,190.836,-373.978,355.757,1.347,8.086,20434.0,4834.0,1.02
popularity_topic_women_men_diff[16],0.009,189.42,-353.966,368.163,1.263,7.344,22945.0,7102.0,1.02
popularity_topic_women_men_diff[17],1.949,193.311,-367.464,363.949,1.447,7.078,18382.0,7869.0,1.01
popularity_topic_women_men_diff[18],188.432,169.2,-97.014,537.395,57.909,42.434,9.0,30.0,1.34
popularity_topic_women_men_diff[19],391.253,309.861,-54.1,973.754,140.732,106.201,6.0,29.0,1.92
popularity_topic_women_men_diff[20],-10.853,55.734,-117.252,90.882,11.837,8.483,22.0,106.0,1.12
popularity_topic_women_men_diff[21],-134.301,85.942,-292.583,23.272,32.262,23.823,7.0,39.0,1.53
popularity_topic_women_men_diff[22],-62.043,99.326,-248.587,124.274,9.486,6.725,109.0,3907.0,1.03
popularity_topic_women_men_diff[23],65.784,80.261,-90.835,211.613,21.162,15.278,15.0,54.0,1.19
popularity_topic_women_men_diff[24],40.905,169.055,-179.154,379.861,77.596,58.645,7.0,24.0,1.58
popularity_topic_women_men_diff[25],-60.04,74.522,-202.242,77.637,1.532,1.083,2370.0,4675.0,1.01
popularity_topic_women_men_diff[26],61.889,86.939,-100.701,225.111,15.971,11.406,30.0,102.0,1.09
popularity_topic_women_men_diff[27],-8.423,72.2,-143.289,127.092,7.466,5.296,94.0,3975.0,1.04
popularity_topic_women_men_diff[28],-15.808,70.538,-150.532,113.77,7.881,5.593,80.0,2333.0,1.04
popularity_topic_women_men_diff[29],-9.85,135.307,-253.414,255.805,44.425,32.457,9.0,33.0,1.34
popularity_topic_women_men_diff[30],-17.13,124.837,-241.118,221.241,45.255,33.313,8.0,45.0,1.45
popularity_topic_women_men_diff[31],33.807,167.56,-283.77,347.108,1.632,8.773,11896.0,527.0,1.01
popularity_topic_women_men_diff[32],0.77,72.281,-135.644,136.693,6.679,4.735,117.0,1929.0,1.04
popularity_topic_women_men_diff[33],-25.107,60.633,-135.444,90.711,12.37,8.855,24.0,139.0,1.12
popularity_topic_women_men_diff[34],301.214,133.67,41.72,506.92,58.962,44.317,6.0,29.0,1.7
popularity_topic_women_men_diff[35],17.453,146.286,-243.641,312.1,1.592,1.314,8467.0,8800.0,1.01
popularity_topic_women_men_diff[36],-35.392,75.898,-175.967,111.092,10.251,7.288,55.0,1892.0,1.05
"popularity_module_non_topic_women[0, 0]",259.429,106.847,56.407,457.421,12.251,8.696,76.0,4668.0,1.04
"popularity_module_non_topic_women[0, 1]",-26.975,131.405,-275.161,213.33,1.871,1.323,4871.0,8172.0,1.01
"popularity_module_non_topic_women[0, 2]",-521.316,319.605,-1103.5,-62.143,8.819,6.863,1727.0,3278.0,1.01
"popularity_module_non_topic_women[0, 3]",4.848,111.726,-202.035,219.298,2.122,1.501,2767.0,7024.0,1.01
"popularity_module_non_topic_women[0, 4]",-689.491,273.891,-1048.124,-101.415,7.781,5.504,1529.0,4047.0,1.01
"popularity_module_non_topic_women[0, 5]",-5.701,122.296,-233.028,224.735,18.875,13.44,42.0,503.0,1.06
"popularity_module_non_topic_women[0, 6]",4.959,110.297,-203.98,206.685,2.722,1.925,1698.0,7391.0,1.01
"popularity_module_non_topic_women[0, 7]",305.107,114.084,90.527,520.306,19.293,13.758,35.0,403.0,1.08
"popularity_module_non_topic_women[0, 8]",283.684,118.364,57.87,502.972,18.496,13.173,41.0,416.0,1.06
"popularity_module_non_topic_women[0, 9]",158.505,112.337,-59.181,362.606,6.49,4.593,295.0,5359.0,1.03
"popularity_module_non_topic_women[0, 10]",103.196,136.6,-159.043,351.9,5.973,4.226,530.0,9334.0,1.01
"popularity_module_non_topic_women[0, 11]",41.286,114.099,-186.273,243.897,2.081,1.472,3028.0,7065.0,1.01
"popularity_module_non_topic_women[0, 12]",76.717,104.367,-117.076,275.125,2.146,1.518,2381.0,5922.0,1.01
"popularity_module_non_topic_women[0, 13]",-0.302,285.338,-534.165,541.022,1.886,2.404,22862.0,12238.0,1.0
"popularity_module_non_topic_women[0, 14]",-1.572,286.842,-543.206,533.694,1.892,2.593,23010.0,11988.0,1.0
"popularity_module_non_topic_women[0, 15]",2.668,282.2,-540.74,519.078,1.785,2.536,24994.0,11626.0,1.0
"popularity_module_non_topic_women[0, 16]",0.447,282.242,-516.676,544.45,1.799,2.44,24617.0,11947.0,1.0
"popularity_module_non_topic_women[0, 17]",0.625,285.026,-561.902,509.98,1.844,2.501,23903.0,10998.0,1.0
"popularity_module_non_topic_women[0, 18]",0.48,284.543,-529.163,537.232,1.836,2.681,24032.0,10549.0,1.0
"popularity_module_non_topic_women[0, 19]",-2.14,285.9,-549.274,528.508,1.822,2.451,24625.0,11962.0,1.0
"popularity_module_non_topic_women[0, 20]",-1.412,283.287,-519.673,547.79,1.788,2.372,25108.0,12383.0,1.0
"popularity_module_non_topic_women[0, 21]",-2.579,287.591,-542.498,543.331,2.011,2.529,20457.0,11310.0,1.0
"popularity_module_non_topic_women[0, 22]",1.579,283.064,-530.357,536.421,1.824,2.496,24128.0,10906.0,1.0
"popularity_module_non_topic_women[0, 23]",-1.31,286.352,-525.732,542.684,1.784,2.524,25817.0,10994.0,1.0
"popularity_module_non_topic_women[0, 24]",-2.353,286.604,-522.138,551.03,1.906,2.453,22623.0,12419.0,1.0
"popularity_module_non_topic_women[0, 25]",-0.264,284.415,-535.162,537.195,1.81,2.628,24730.0,11370.0,1.0
"popularity_module_non_topic_women[0, 26]",-0.855,284.965,-534.85,545.576,1.84,2.492,24014.0,11452.0,1.0
"popularity_module_non_topic_women[0, 27]",-0.23,283.963,-556.547,511.876,1.9,2.323,22378.0,11929.0,1.0
"popularity_module_non_topic_women[0, 28]",-3.248,284.397,-546.272,515.626,1.916,2.433,22057.0,12156.0,1.0
"popularity_module_non_topic_women[0, 29]",-1.528,284.572,-562.838,510.579,1.915,2.426,22083.0,11879.0,1.0
"popularity_module_non_topic_women[0, 30]",-2.366,285.678,-545.556,521.068,1.965,2.53,21184.0,11600.0,1.0
"popularity_module_non_topic_women[0, 31]",-0.573,284.339,-535.194,523.196,1.829,2.426,24180.0,11807.0,1.0
"popularity_module_non_topic_women[0, 32]",0.187,286.32,-537.635,538.378,1.877,2.489,23219.0,12003.0,1.0
"popularity_module_non_topic_women[0, 33]",3.388,283.202,-535.249,524.507,1.881,2.461,22710.0,11617.0,1.0
"popularity_module_non_topic_women[0, 34]",0.747,285.637,-529.602,542.842,1.835,2.458,24224.0,11312.0,1.0
"popularity_module_non_topic_women[0, 35]",-2.069,282.263,-523.992,538.511,1.877,2.388,22622.0,11371.0,1.0
"popularity_module_non_topic_women[0, 36]",-0.377,277.501,-522.818,518.91,1.738,2.349,25500.0,12081.0,1.0
"popularity_module_non_topic_women[0, 37]",0.674,282.052,-524.87,530.104,1.858,2.499,23080.0,11846.0,1.0
"popularity_module_non_topic_women[0, 38]",0.894,279.86,-506.577,546.694,1.851,2.399,22859.0,11774.0,1.0
"popularity_module_non_topic_women[0, 39]",-0.747,284.812,-532.06,540.956,1.963,2.435,21045.0,11568.0,1.0
"popularity_module_non_topic_women[0, 40]",-3.077,284.316,-525.335,536.782,1.876,2.517,23021.0,11549.0,1.0
"popularity_module_non_topic_women[0, 41]",0.965,285.718,-543.29,526.042,1.979,2.683,20832.0,10432.0,1.0
"popularity_module_non_topic_women[0, 42]",0.805,286.85,-538.028,545.098,1.988,2.517,20864.0,10501.0,1.0
"popularity_module_non_topic_women[0, 43]",2.349,287.867,-544.551,526.487,1.75,2.457,27080.0,12377.0,1.0
"popularity_module_non_topic_women[0, 44]",-0.404,283.645,-548.942,519.801,1.888,2.43,22561.0,11990.0,1.0
"popularity_module_non_topic_women[0, 45]",-2.434,281.63,-519.042,530.394,1.892,2.373,22188.0,12179.0,1.0
"popularity_module_non_topic_women[0, 46]",-0.264,283.888,-520.37,545.921,1.996,2.396,20251.0,11664.0,1.0
"popularity_module_non_topic_women[0, 47]",-0.975,281.302,-529.112,542.977,1.922,2.399,21456.0,10703.0,1.0
"popularity_module_non_topic_women[0, 48]",-0.304,283.39,-525.84,538.325,1.754,2.487,26133.0,11139.0,1.0
"popularity_module_non_topic_women[0, 49]",-0.003,286.274,-527.145,540.63,1.923,2.474,22159.0,11587.0,1.0
"popularity_module_non_topic_women[0, 50]",2.6,283.694,-521.738,548.419,1.925,2.3,21734.0,12374.0,1.0
"popularity_module_non_topic_women[0, 51]",1.451,285.176,-527.132,539.581,1.872,2.431,23169.0,11753.0,1.0
"popularity_module_non_topic_women[0, 52]",-2.341,283.807,-542.609,522.817,1.835,2.381,23639.0,12607.0,1.0
"popularity_module_non_topic_women[1, 0]",154.328,113.99,-51.337,371.967,2.129,1.506,2869.0,6597.0,1.0
"popularity_module_non_topic_women[1, 1]",130.269,117.95,-84.201,360.331,2.083,1.473,3211.0,6091.0,1.01
"popularity_module_non_topic_women[1, 2]",8.441,122.667,-215.01,245.498,2.243,1.586,2991.0,5170.0,1.0
"popularity_module_non_topic_women[1, 3]",-55.943,93.63,-233.876,116.037,1.679,1.187,3109.0,6463.0,1.0
"popularity_module_non_topic_women[1, 4]",-141.379,129.922,-393.555,92.806,20.39,14.523,40.0,568.0,1.06
"popularity_module_non_topic_women[1, 5]",64.972,152.07,-218.087,351.353,2.394,1.693,4027.0,7618.0,1.01
"popularity_module_non_topic_women[1, 6]",92.582,102.277,-101.516,283.63,5.577,3.947,341.0,5844.0,1.02
"popularity_module_non_topic_women[1, 7]",34.397,89.509,-135.717,198.799,1.595,1.128,3152.0,5967.0,1.0
"popularity_module_non_topic_women[1, 8]",99.344,106.033,-99.707,297.871,21.769,15.586,24.0,332.0,1.11
"popularity_module_non_topic_women[1, 9]",29.689,142.012,-221.651,302.44,37.31,26.932,15.0,114.0,1.19
"popularity_module_non_topic_women[1, 10]",380.091,113.735,168.728,596.304,13.201,9.371,74.0,3684.0,1.04
"popularity_module_non_topic_women[1, 11]",-15.882,91.789,-186.975,154.057,1.603,1.134,3280.0,6551.0,1.0
"popularity_module_non_topic_women[1, 12]",-42.002,105.464,-243.978,152.363,1.767,1.249,3562.0,7071.0,1.0
"popularity_module_non_topic_women[1, 13]",-710.013,126.503,-942.152,-466.778,13.514,9.588,88.0,747.0,1.04
"popularity_module_non_topic_women[1, 14]",-4.468,283.327,-531.947,531.37,1.803,2.457,24626.0,11430.0,1.0
"popularity_module_non_topic_women[1, 15]",0.671,284.389,-511.283,561.232,1.913,2.403,22107.0,12075.0,1.0
"popularity_module_non_topic_women[1, 16]",-0.32,286.971,-533.516,547.588,2.002,2.402,20635.0,11571.0,1.0
"popularity_module_non_topic_women[1, 17]",0.288,285.068,-513.226,558.077,1.935,2.448,21771.0,11085.0,1.0
"popularity_module_non_topic_women[1, 18]",-1.188,281.303,-528.228,523.526,1.911,2.435,21696.0,11488.0,1.0
"popularity_module_non_topic_women[1, 19]",0.74,287.463,-550.044,522.419,1.843,2.546,24325.0,11451.0,1.0
"popularity_module_non_topic_women[1, 20]",-0.485,286.956,-515.363,560.423,1.747,2.681,26994.0,11431.0,1.0
"popularity_module_non_topic_women[1, 21]",2.585,282.901,-539.253,518.978,1.883,2.366,22569.0,11649.0,1.0
"popularity_module_non_topic_women[1, 22]",-2.862,285.949,-539.812,534.98,1.816,2.519,24811.0,12356.0,1.0
"popularity_module_non_topic_women[1, 23]",-3.198,285.859,-537.742,543.214,1.941,2.389,21679.0,12470.0,1.0
"popularity_module_non_topic_women[1, 24]",0.21,290.887,-552.347,538.964,1.995,2.527,21259.0,11157.0,1.0
"popularity_module_non_topic_women[1, 25]",1.211,286.252,-531.057,542.731,1.882,2.482,23125.0,11657.0,1.0
"popularity_module_non_topic_women[1, 26]",-1.646,285.746,-543.781,527.69,1.984,2.537,20722.0,11506.0,1.0
"popularity_module_non_topic_women[1, 27]",0.664,281.518,-526.994,516.064,1.909,2.409,21741.0,11801.0,1.0
"popularity_module_non_topic_women[1, 28]",-1.844,287.39,-538.676,540.73,1.838,2.503,24440.0,11916.0,1.0
"popularity_module_non_topic_women[1, 29]",-1.036,286.173,-548.291,532.161,1.986,2.461,20774.0,11070.0,1.0
"popularity_module_non_topic_women[1, 30]",2.392,281.271,-523.022,534.822,1.87,2.337,22657.0,11931.0,1.0
"popularity_module_non_topic_women[1, 31]",-0.808,286.365,-550.689,535.021,1.975,2.568,21027.0,10406.0,1.0
"popularity_module_non_topic_women[1, 32]",-2.607,288.039,-532.57,548.036,1.896,2.482,23061.0,11766.0,1.0
"popularity_module_non_topic_women[1, 33]",-2.569,286.55,-537.093,530.083,1.921,2.489,22259.0,11913.0,1.0
"popularity_module_non_topic_women[1, 34]",0.492,284.382,-531.842,538.821,1.965,2.415,20959.0,11105.0,1.0
"popularity_module_non_topic_women[1, 35]",-0.584,287.583,-540.398,536.797,1.804,2.517,25425.0,11682.0,1.0
"popularity_module_non_topic_women[1, 36]",0.168,285.623,-528.819,542.417,1.857,2.403,23647.0,11707.0,1.0
"popularity_module_non_topic_women[1, 37]",-2.143,286.438,-548.596,525.17,1.966,2.485,21224.0,11569.0,1.0
"popularity_module_non_topic_women[1, 38]",3.387,287.806,-537.21,548.368,1.88,2.506,23480.0,11781.0,1.0
"popularity_module_non_topic_women[1, 39]",-0.591,284.075,-533.164,544.195,1.851,2.433,23552.0,11549.0,1.0
"popularity_module_non_topic_women[1, 40]",-0.073,283.452,-526.785,534.386,1.919,2.304,21838.0,11968.0,1.0
"popularity_module_non_topic_women[1, 41]",2.151,286.156,-543.16,531.467,1.887,2.661,23006.0,10320.0,1.0
"popularity_module_non_topic_women[1, 42]",-0.694,283.364,-544.493,529.79,1.799,2.541,24838.0,11332.0,1.0
"popularity_module_non_topic_women[1, 43]",-0.105,279.063,-529.454,509.628,1.757,2.589,25206.0,10827.0,1.0
"popularity_module_non_topic_women[1, 44]",-2.551,285.106,-546.067,521.999,1.877,2.449,23097.0,11759.0,1.0
"popularity_module_non_topic_women[1, 45]",-1.122,281.062,-531.366,527.983,1.898,2.369,21896.0,11864.0,1.0
"popularity_module_non_topic_women[1, 46]",-0.575,287.834,-546.116,537.21,1.961,2.592,21546.0,10702.0,1.0
"popularity_module_non_topic_women[1, 47]",0.377,283.613,-548.246,516.387,1.952,2.451,21108.0,12048.0,1.0
"popularity_module_non_topic_women[1, 48]",-3.757,280.857,-533.289,517.524,1.919,2.375,21475.0,11675.0,1.0
"popularity_module_non_topic_women[1, 49]",-1.821,281.525,-540.02,520.998,1.898,2.48,22020.0,11472.0,1.0
"popularity_module_non_topic_women[1, 50]",-3.039,280.54,-521.53,532.553,1.83,2.439,23494.0,11711.0,1.0
"popularity_module_non_topic_women[1, 51]",1.744,284.457,-544.309,516.147,1.928,2.501,21764.0,12012.0,1.0
"popularity_module_non_topic_women[1, 52]",3.657,288.665,-524.585,558.019,2.021,2.438,20393.0,11638.0,1.0
"popularity_module_non_topic_women[2, 0]",207.882,120.538,-22.751,429.508,2.099,1.484,3304.0,6767.0,1.0
"popularity_module_non_topic_women[2, 1]",147.397,127.86,-91.391,390.813,2.152,1.522,3526.0,6766.0,1.01
"popularity_module_non_topic_women[2, 2]",102.58,124.273,-139.367,325.164,2.07,1.464,3605.0,6535.0,1.0
"popularity_module_non_topic_women[2, 3]",-175.916,119.977,-399.126,51.25,1.78,1.259,4556.0,8529.0,1.0
"popularity_module_non_topic_women[2, 4]",-885.262,102.511,-1077.904,-711.022,23.904,17.797,17.0,190.0,1.17
"popularity_module_non_topic_women[2, 5]",28.2,157.444,-257.844,328.744,2.38,1.683,4370.0,8722.0,1.01
"popularity_module_non_topic_women[2, 6]",-13.887,127.83,-256.8,219.677,5.522,3.907,505.0,7724.0,1.01
"popularity_module_non_topic_women[2, 7]",47.52,96.388,-142.864,217.882,1.594,1.127,3662.0,6928.0,1.0
"popularity_module_non_topic_women[2, 8]",26.285,133.929,-221.211,281.221,20.84,14.841,41.0,410.0,1.06
"popularity_module_non_topic_women[2, 9]",-35.17,155.005,-323.778,259.352,32.319,23.149,23.0,257.0,1.11
"popularity_module_non_topic_women[2, 10]",276.057,141.726,-2.495,530.13,8.815,6.431,245.0,8737.0,1.02
"popularity_module_non_topic_women[2, 11]",-57.543,147.262,-333.734,216.28,36.246,26.097,17.0,135.0,1.16
"popularity_module_non_topic_women[2, 12]",47.509,96.321,-142.899,221.894,1.622,1.147,3527.0,6364.0,1.0
"popularity_module_non_topic_women[2, 13]",-55.125,127.186,-297.878,176.481,1.685,1.192,5638.0,8626.0,1.0
"popularity_module_non_topic_women[2, 14]",475.089,163.071,186.163,790.491,3.255,4.355,2894.0,3354.0,1.01
"popularity_module_non_topic_women[2, 15]",-75.211,119.903,-293.818,157.036,12.977,9.208,86.0,4775.0,1.04
"popularity_module_non_topic_women[2, 16]",-62.404,105.027,-259.379,135.363,1.763,1.246,3557.0,7710.0,1.0
"popularity_module_non_topic_women[2, 17]",2.555,283.388,-554.948,510.977,1.693,2.55,28104.0,11475.0,1.0
"popularity_module_non_topic_women[2, 18]",2.016,281.335,-527.087,528.463,1.827,2.33,23732.0,12259.0,1.0
"popularity_module_non_topic_women[2, 19]",-0.782,284.154,-534.812,523.953,1.795,2.636,25073.0,10337.0,1.0
"popularity_module_non_topic_women[2, 20]",1.68,282.553,-535.151,525.832,1.819,2.387,24133.0,11955.0,1.0
"popularity_module_non_topic_women[2, 21]",-2.271,288.465,-543.371,552.2,1.897,2.539,23088.0,11780.0,1.0
"popularity_module_non_topic_women[2, 22]",0.595,287.087,-524.048,553.659,1.952,2.621,21605.0,10586.0,1.0
"popularity_module_non_topic_women[2, 23]",-0.791,287.224,-527.335,541.96,1.866,2.507,23780.0,11684.0,1.0
"popularity_module_non_topic_women[2, 24]",2.048,285.876,-534.262,536.867,1.76,2.656,26391.0,11085.0,1.0
"popularity_module_non_topic_women[2, 25]",-0.082,282.691,-535.143,527.279,1.823,2.566,24169.0,10247.0,1.0
"popularity_module_non_topic_women[2, 26]",2.819,284.852,-532.924,546.801,1.827,2.351,24331.0,12344.0,1.0
"popularity_module_non_topic_women[2, 27]",-1.658,285.72,-542.521,528.319,1.872,2.398,23285.0,11936.0,1.0
"popularity_module_non_topic_women[2, 28]",0.449,279.956,-537.61,521.477,1.937,2.352,20888.0,12026.0,1.0
"popularity_module_non_topic_women[2, 29]",-0.183,284.229,-527.118,541.499,1.867,2.433,23195.0,11721.0,1.0
"popularity_module_non_topic_women[2, 30]",3.167,285.707,-542.015,534.175,1.843,2.411,24010.0,12308.0,1.0
"popularity_module_non_topic_women[2, 31]",-2.236,282.13,-513.81,542.374,1.851,2.39,23227.0,11744.0,1.0
"popularity_module_non_topic_women[2, 32]",-0.22,285.491,-526.582,550.758,1.888,2.454,22940.0,10430.0,1.0
"popularity_module_non_topic_women[2, 33]",-0.973,285.35,-553.531,525.074,1.899,2.403,22580.0,12491.0,1.0
"popularity_module_non_topic_women[2, 34]",4.123,286.043,-536.826,538.86,1.866,2.551,23497.0,11509.0,1.0
"popularity_module_non_topic_women[2, 35]",1.502,285.641,-531.362,538.621,1.858,2.477,23627.0,12117.0,1.0
"popularity_module_non_topic_women[2, 36]",2.497,281.86,-533.989,525.94,1.911,2.323,21773.0,11895.0,1.0
"popularity_module_non_topic_women[2, 37]",-1.985,282.128,-533.251,521.02,1.795,2.475,24653.0,10786.0,1.0
"popularity_module_non_topic_women[2, 38]",4.73,281.525,-542.035,521.693,1.773,2.698,25191.0,10508.0,1.0
"popularity_module_non_topic_women[2, 39]",-0.458,286.935,-554.197,534.255,1.937,2.499,21980.0,11653.0,1.0
"popularity_module_non_topic_women[2, 40]",2.367,285.246,-536.514,528.707,1.803,2.442,25044.0,12187.0,1.0
"popularity_module_non_topic_women[2, 41]",-0.116,286.236,-537.777,533.946,1.878,2.436,23215.0,11641.0,1.0
"popularity_module_non_topic_women[2, 42]",0.812,285.896,-554.818,518.972,1.942,2.568,21694.0,11425.0,1.0
"popularity_module_non_topic_women[2, 43]",0.595,284.385,-533.995,529.507,1.977,2.596,20718.0,11167.0,1.0
"popularity_module_non_topic_women[2, 44]",3.443,278.473,-519.68,529.055,1.873,2.328,22094.0,11493.0,1.0
"popularity_module_non_topic_women[2, 45]",-1.996,283.667,-532.741,525.344,1.953,2.397,21093.0,11384.0,1.0
"popularity_module_non_topic_women[2, 46]",-3.289,281.887,-538.36,527.15,1.845,2.417,23313.0,11891.0,1.0
"popularity_module_non_topic_women[2, 47]",-0.714,285.249,-534.041,539.855,1.9,2.532,22512.0,11470.0,1.0
"popularity_module_non_topic_women[2, 48]",0.139,287.567,-521.504,564.699,1.821,2.481,24936.0,11776.0,1.0
"popularity_module_non_topic_women[2, 49]",1.981,287.409,-537.085,532.619,1.91,2.51,22636.0,11794.0,1.0
"popularity_module_non_topic_women[2, 50]",-0.766,286.828,-534.492,539.235,1.798,2.369,25438.0,12351.0,1.0
"popularity_module_non_topic_women[2, 51]",0.087,282.179,-527.836,527.58,1.904,2.418,21982.0,11908.0,1.0
"popularity_module_non_topic_women[2, 52]",2.839,285.313,-545.177,534.749,1.876,2.439,23108.0,11888.0,1.0
"popularity_module_non_topic_women[3, 0]",-851.401,122.47,-1080.838,-622.955,14.236,10.106,74.0,422.0,1.05
"popularity_module_non_topic_women[3, 1]",197.655,115.301,-15.272,418.52,2.302,1.628,2511.0,5068.0,1.01
"popularity_module_non_topic_women[3, 2]",30.103,114.451,-185.822,243.772,2.172,1.536,2780.0,5307.0,1.0
"popularity_module_non_topic_women[3, 3]",-92.758,89.164,-259.584,74.037,1.948,1.378,2098.0,4742.0,1.01
"popularity_module_non_topic_women[3, 4]",71.509,150.746,-211.734,354.148,2.607,1.844,3337.0,7046.0,1.01
"popularity_module_non_topic_women[3, 5]",115.507,93.92,-63.556,288.688,6.835,4.84,190.0,4470.0,1.03
"popularity_module_non_topic_women[3, 6]",67.756,81.198,-83.138,222.653,1.769,1.251,2105.0,4597.0,1.0
