,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"popularity_module_non_topic_women[0, 4]",-724.735,213.684,-1016.41,-198.957,2.354,1.665,10959.0,16950.0,1.0
"popularity_module_non_topic_women[0, 5]",-68.324,111.901,-276.281,145.308,0.66,0.466,28752.0,56670.0,1.0
"popularity_module_non_topic_women[0, 6]",0.987,106.505,-197.832,202.691,0.588,0.416,32783.0,62398.0,1.0
"popularity_module_non_topic_women[0, 7]",386.126,103.17,193.383,580.914,0.621,0.439,27589.0,59361.0,1.0
"popularity_module_non_topic_women[0, 8]",333.87,108.474,133.35,539.75,0.791,0.646,18211.0,51573.0,1.0
"popularity_module_non_topic_women[0, 9]",143.979,106.167,-54.15,344.35,0.715,0.506,22027.0,45678.0,1.0
"popularity_module_non_topic_women[0, 10]",138.939,132.171,-110.115,385.522,0.648,0.458,41374.0,70928.0,1.0
"popularity_module_non_topic_women[0, 11]",9.46,110.603,-200.313,216.527,0.617,0.436,32120.0,60348.0,1.0
"popularity_module_non_topic_women[0, 12]",72.71,99.92,-116.265,258.622,0.587,0.415,28945.0,54533.0,1.0
"popularity_module_non_topic_women[0, 13]",0.006,276.317,-528.294,510.484,0.717,0.792,148630.0,97455.0,1.0
"popularity_module_non_topic_women[0, 14]",-0.663,277.348,-518.951,524.886,0.686,0.8,163437.0,97691.0,1.0
"popularity_module_non_topic_women[0, 15]",-0.576,276.753,-525.775,515.978,0.704,0.799,154585.0,94800.0,1.0
"popularity_module_non_topic_women[0, 16]",0.438,277.052,-518.174,523.259,0.709,0.79,152596.0,98066.0,1.0
"popularity_module_non_topic_women[0, 17]",-0.4,276.454,-517.56,519.784,0.661,0.825,174897.0,96716.0,1.0
"popularity_module_non_topic_women[0, 18]",-0.478,277.013,-530.978,512.39,0.683,0.802,164645.0,96837.0,1.0
"popularity_module_non_topic_women[0, 19]",1.091,277.416,-523.693,518.182,0.682,0.802,165496.0,98051.0,1.0
"popularity_module_non_topic_women[0, 20]",-0.094,277.934,-519.294,525.567,0.633,0.844,192885.0,95180.0,1.0
"popularity_module_non_topic_women[0, 21]",-0.267,275.838,-519.028,516.484,0.663,0.813,172921.0,96226.0,1.0
"popularity_module_non_topic_women[0, 22]",-0.898,277.279,-530.528,511.445,0.714,0.793,150739.0,97478.0,1.0
"popularity_module_non_topic_women[0, 23]",-0.137,277.642,-515.454,527.203,0.671,0.813,171408.0,95808.0,1.0
"popularity_module_non_topic_women[0, 24]",-1.137,277.359,-517.261,522.607,0.647,0.821,183906.0,96862.0,1.0
"popularity_module_non_topic_women[0, 25]",0.934,276.412,-521.991,517.829,0.65,0.827,180751.0,97786.0,1.0
"popularity_module_non_topic_women[0, 26]",-0.316,277.109,-519.81,522.606,0.722,0.801,147141.0,96666.0,1.0
"popularity_module_non_topic_women[0, 27]",1.226,276.66,-520.972,518.509,0.681,0.805,165198.0,97578.0,1.0
"popularity_module_non_topic_women[0, 28]",0.69,277.46,-527.326,517.583,0.662,0.819,175933.0,96963.0,1.0
"popularity_module_non_topic_women[0, 29]",1.253,276.842,-510.107,531.438,0.675,0.819,168234.0,93746.0,1.0
"popularity_module_non_topic_women[0, 30]",-0.889,277.927,-519.366,522.533,0.686,0.821,164048.0,97310.0,1.0
"popularity_module_non_topic_women[0, 31]",0.455,276.96,-533.441,507.42,0.638,0.835,188612.0,94149.0,1.0
"popularity_module_non_topic_women[0, 32]",0.344,277.87,-521.968,522.183,0.672,0.815,171100.0,97974.0,1.0
"popularity_module_non_topic_women[0, 33]",-0.689,276.953,-531.394,512.244,0.686,0.821,163029.0,94864.0,1.0
"popularity_module_non_topic_women[0, 34]",-1.317,276.887,-516.095,524.365,0.649,0.826,182223.0,96635.0,1.0
"popularity_module_non_topic_women[0, 35]",0.706,276.243,-512.435,527.823,0.644,0.857,183878.0,95086.0,1.0
"popularity_module_non_topic_women[0, 36]",0.197,277.483,-519.577,523.936,0.696,0.806,159052.0,96975.0,1.0
"popularity_module_non_topic_women[0, 37]",-0.148,278.041,-520.71,521.993,0.688,0.809,163145.0,98531.0,1.0
"popularity_module_non_topic_women[0, 38]",-0.369,277.545,-531.257,516.136,0.669,0.82,172363.0,97646.0,1.0
"popularity_module_non_topic_women[0, 39]",-0.55,278.158,-521.209,524.78,0.665,0.824,175058.0,94524.0,1.0
"popularity_module_non_topic_women[0, 40]",-1.174,276.697,-518.467,520.449,0.634,0.839,190508.0,95736.0,1.0
"popularity_module_non_topic_women[0, 41]",0.391,276.13,-523.484,515.715,0.684,0.817,163202.0,96461.0,1.0
"popularity_module_non_topic_women[0, 42]",0.108,276.578,-510.486,524.42,0.688,0.806,161617.0,96724.0,1.0
"popularity_module_non_topic_women[0, 43]",0.459,276.095,-516.338,519.524,0.663,0.82,173682.0,96065.0,1.0
"popularity_module_non_topic_women[0, 44]",-0.239,275.967,-525.181,514.916,0.664,0.813,172564.0,95700.0,1.0
"popularity_module_non_topic_women[0, 45]",0.833,276.011,-515.81,521.657,0.656,0.825,177280.0,98707.0,1.0
"popularity_module_non_topic_women[0, 46]",0.313,277.473,-520.958,522.507,0.709,0.791,153328.0,98822.0,1.0
"popularity_module_non_topic_women[0, 47]",0.681,278.88,-513.531,532.432,0.675,0.843,170638.0,96076.0,1.0
"popularity_module_non_topic_women[0, 48]",-0.459,276.851,-527.282,514.66,0.675,0.797,168177.0,97019.0,1.0
"popularity_module_non_topic_women[0, 49]",0.38,277.237,-523.091,519.825,0.658,0.807,177668.0,96276.0,1.0
"popularity_module_non_topic_women[0, 50]",0.56,277.161,-522.641,519.107,0.654,0.825,179792.0,95867.0,1.0
"popularity_module_non_topic_women[0, 51]",1.583,278.073,-517.181,525.935,0.653,0.816,181590.0,98756.0,1.0
"popularity_module_non_topic_women[0, 52]",0.142,276.969,-523.383,517.456,0.687,0.797,162625.0,97244.0,1.0
"popularity_module_non_topic_women[0, 53]",0.158,276.551,-530.38,509.653,0.62,0.866,198672.0,90284.0,1.0
"popularity_module_non_topic_women[1, 0]",138.363,107.836,-66.698,338.87,0.741,0.524,21187.0,45386.0,1.0
"popularity_module_non_topic_women[1, 1]",412.412,116.447,193.574,631.426,19.883,14.181,34.0,110.0,1.07
"popularity_module_non_topic_women[1, 2]",39.61,117.28,-183.552,259.575,0.915,0.647,16438.0,41660.0,1.0
"popularity_module_non_topic_women[1, 3]",-59.592,91.946,-232.661,113.941,0.68,0.481,18275.0,39355.0,1.0
"popularity_module_non_topic_women[1, 4]",-377.857,491.386,-1303.05,104.444,239.772,185.429,7.0,25.0,1.53
"popularity_module_non_topic_women[1, 5]",-568.548,591.281,-1084.3,558.346,291.74,223.02,7.0,25.0,1.54
"popularity_module_non_topic_women[1, 6]",135.588,98.498,-49.998,320.236,2.35,1.662,1790.0,39789.0,1.01
"popularity_module_non_topic_women[1, 7]",64.315,87.089,-99.515,227.09,0.655,0.464,17653.0,39152.0,1.0
"popularity_module_non_topic_women[1, 8]",140.739,95.395,-38.738,320.571,0.645,0.456,21901.0,44540.0,1.0
"popularity_module_non_topic_women[1, 9]",-62.01,114.452,-276.012,153.822,0.76,0.538,22659.0,46388.0,1.0
"popularity_module_non_topic_women[1, 10]",338.012,104.677,136.952,531.344,0.78,0.552,17999.0,42822.0,1.0
"popularity_module_non_topic_women[1, 11]",13.986,88.997,-155.933,178.787,0.661,0.467,18176.0,39883.0,1.0
"popularity_module_non_topic_women[1, 12]",-74.081,102.556,-265.476,120.533,0.679,0.48,22835.0,45104.0,1.0
"popularity_module_non_topic_women[1, 13]",-133.636,137.18,-397.948,118.925,0.716,0.506,36686.0,64084.0,1.0
"popularity_module_non_topic_women[1, 14]",-0.205,277.799,-519.228,522.811,0.652,0.827,181433.0,95140.0,1.0
"popularity_module_non_topic_women[1, 15]",-0.333,277.893,-521.662,525.687,0.651,0.822,181955.0,96827.0,1.0
"popularity_module_non_topic_women[1, 16]",1.728,277.241,-515.958,526.29,0.623,0.831,198001.0,97534.0,1.0
"popularity_module_non_topic_women[1, 17]",0.268,276.95,-529.732,512.274,0.65,0.845,181490.0,95766.0,1.0
"popularity_module_non_topic_women[1, 18]",-1.772,276.944,-532.2,511.375,0.671,0.813,170525.0,95417.0,1.0
"popularity_module_non_topic_women[1, 19]",0.067,278.402,-524.888,522.671,0.7,0.803,158150.0,94093.0,1.0
"popularity_module_non_topic_women[1, 20]",-0.247,275.513,-516.881,517.619,0.632,0.828,189884.0,96606.0,1.0
"popularity_module_non_topic_women[1, 21]",-0.444,277.495,-521.25,519.164,0.671,0.807,170818.0,97502.0,1.0
"popularity_module_non_topic_women[1, 22]",1.397,277.413,-514.469,528.878,0.664,0.826,174535.0,96787.0,1.0
"popularity_module_non_topic_women[1, 23]",0.115,276.609,-527.761,512.064,0.656,0.825,177682.0,96930.0,1.0
"popularity_module_non_topic_women[1, 24]",0.188,277.596,-519.066,525.245,0.684,0.804,164654.0,97444.0,1.0
"popularity_module_non_topic_women[1, 25]",0.633,276.758,-524.397,517.838,0.676,0.815,167375.0,96098.0,1.0
"popularity_module_non_topic_women[1, 26]",-1.218,276.983,-516.258,527.137,0.682,0.809,164956.0,97487.0,1.0
"popularity_module_non_topic_women[1, 27]",-0.614,277.81,-525.607,521.034,0.667,0.819,173209.0,95583.0,1.0
"popularity_module_non_topic_women[1, 28]",0.449,277.242,-514.088,531.052,0.697,0.796,158371.0,97204.0,1.0
"popularity_module_non_topic_women[1, 29]",0.259,277.137,-517.674,523.331,0.657,0.815,178001.0,98797.0,1.0
"popularity_module_non_topic_women[1, 30]",1.549,276.873,-512.395,529.832,0.647,0.831,182960.0,93617.0,1.0
"popularity_module_non_topic_women[1, 31]",1.124,276.4,-530.202,511.23,0.682,0.803,164164.0,97506.0,1.0
"popularity_module_non_topic_women[1, 32]",0.142,277.886,-519.373,526.362,0.695,0.81,159997.0,95840.0,1.0
"popularity_module_non_topic_women[1, 33]",0.585,276.769,-516.46,527.131,0.676,0.816,167789.0,96731.0,1.0
"popularity_module_non_topic_women[1, 34]",-0.435,277.52,-528.385,517.19,0.663,0.824,175361.0,96484.0,1.0
"popularity_module_non_topic_women[1, 35]",-0.062,276.899,-520.959,518.895,0.676,0.824,167743.0,95072.0,1.0
"popularity_module_non_topic_women[1, 36]",0.551,276.699,-512.356,522.785,0.64,0.815,187005.0,95050.0,1.0
"popularity_module_non_topic_women[1, 37]",0.959,278.285,-517.827,529.919,0.68,0.809,167445.0,97987.0,1.0
"popularity_module_non_topic_women[1, 38]",-1.219,277.413,-530.998,510.356,0.696,0.812,158911.0,95816.0,1.0
"popularity_module_non_topic_women[1, 39]",-0.694,277.734,-523.781,520.846,0.688,0.819,162997.0,93251.0,1.0
"popularity_module_non_topic_women[1, 40]",0.182,278.088,-525.873,523.94,0.686,0.802,164526.0,95996.0,1.0
"popularity_module_non_topic_women[1, 41]",0.305,276.446,-510.606,527.74,0.689,0.803,160769.0,97451.0,1.0
"popularity_module_non_topic_women[1, 42]",-0.846,277.117,-526.042,515.234,0.666,0.815,173095.0,98487.0,1.0
"popularity_module_non_topic_women[1, 43]",0.056,277.541,-516.555,526.95,0.719,0.789,148869.0,98218.0,1.0
"popularity_module_non_topic_women[1, 44]",0.339,276.719,-524.892,515.23,0.672,0.802,169444.0,97998.0,1.0
"popularity_module_non_topic_women[1, 45]",-0.344,277.363,-524.014,521.881,0.676,0.799,168383.0,99478.0,1.0
"popularity_module_non_topic_women[1, 46]",0.589,276.769,-517.281,523.804,0.677,0.806,167292.0,97333.0,1.0
"popularity_module_non_topic_women[1, 47]",-0.594,277.26,-529.053,512.326,0.624,0.86,197228.0,93537.0,1.0
"popularity_module_non_topic_women[1, 48]",-0.425,275.654,-522.036,517.002,0.708,0.784,151628.0,98183.0,1.0
"popularity_module_non_topic_women[1, 49]",-0.689,276.351,-521.534,518.584,0.661,0.818,175001.0,96354.0,1.0
"popularity_module_non_topic_women[1, 50]",-0.03,277.237,-510.806,528.078,0.653,0.822,180454.0,97500.0,1.0
"popularity_module_non_topic_women[1, 51]",0.811,275.816,-519.845,516.77,0.684,0.785,162423.0,97257.0,1.0
"popularity_module_non_topic_women[1, 52]",0.148,276.976,-520.191,520.275,0.665,0.809,173648.0,96884.0,1.0
"popularity_module_non_topic_women[1, 53]",-0.467,277.949,-515.415,528.258,0.662,0.84,176036.0,96619.0,1.0
"popularity_module_non_topic_women[2, 0]",175.097,114.538,-44.54,386.329,0.666,0.471,29546.0,57215.0,1.0
"popularity_module_non_topic_women[2, 1]",397.703,123.045,169.696,633.159,13.915,9.876,79.0,333.0,1.03
"popularity_module_non_topic_women[2, 2]",114.966,118.597,-102.804,343.344,0.742,0.525,25555.0,52115.0,1.0
"popularity_module_non_topic_women[2, 3]",-195.523,116.955,-420.191,18.286,0.613,0.434,36279.0,70683.0,1.0
"popularity_module_non_topic_women[2, 4]",-863.556,79.586,-1012.28,-712.917,1.985,1.404,1637.0,38875.0,1.01
"popularity_module_non_topic_women[2, 5]",429.921,121.231,200.924,657.064,14.445,10.257,71.0,320.0,1.03
"popularity_module_non_topic_women[2, 6]",7.943,125.662,-231.104,239.67,0.598,0.423,44008.0,66322.0,1.0
"popularity_module_non_topic_women[2, 7]",58.241,93.03,-120.395,229.891,0.531,0.375,30738.0,58931.0,1.0
"popularity_module_non_topic_women[2, 8]",48.657,123.64,-188.055,275.221,0.644,0.455,36213.0,71699.0,1.0
"popularity_module_non_topic_women[2, 9]",-134.366,131.983,-381.349,112.711,0.68,0.481,37597.0,71166.0,1.0
"popularity_module_non_topic_women[2, 10]",223.214,133.562,-34.17,466.698,0.728,0.515,33162.0,68780.0,1.0
"popularity_module_non_topic_women[2, 11]",-164.169,122.97,-398.109,63.446,0.633,0.448,37653.0,65754.0,1.0
"popularity_module_non_topic_women[2, 12]",58.534,92.712,-114.205,233.48,0.528,0.373,30828.0,60180.0,1.0
"popularity_module_non_topic_women[2, 13]",-99.907,121.556,-331.892,124.94,0.602,0.426,40525.0,69707.0,1.0
"popularity_module_non_topic_women[2, 14]",18.235,137.452,-239.532,275.986,0.676,0.478,41296.0,72276.0,1.0
"popularity_module_non_topic_women[2, 15]",10.298,110.277,-195.278,220.14,0.748,0.529,21767.0,53867.0,1.0
"popularity_module_non_topic_women[2, 16]",-83.171,101.884,-274.447,107.76,0.646,0.457,24944.0,63527.0,1.0
"popularity_module_non_topic_women[2, 17]",0.264,277.641,-528.574,517.276,0.672,0.83,170927.0,96601.0,1.0
"popularity_module_non_topic_women[2, 18]",0.73,277.012,-531.571,511.187,0.672,0.809,169746.0,96518.0,1.0
"popularity_module_non_topic_women[2, 19]",1.519,277.059,-513.376,528.611,0.642,0.839,186062.0,94880.0,1.0
"popularity_module_non_topic_women[2, 20]",-0.632,277.776,-522.817,522.037,0.683,0.806,165336.0,97830.0,1.0
"popularity_module_non_topic_women[2, 21]",1.515,276.856,-504.401,533.571,0.672,0.82,169824.0,95837.0,1.0
"popularity_module_non_topic_women[2, 22]",0.853,276.113,-519.708,518.029,0.667,0.827,171448.0,94940.0,1.0
"popularity_module_non_topic_women[2, 23]",0.345,277.465,-526.75,514.935,0.685,0.809,164189.0,97678.0,1.0
"popularity_module_non_topic_women[2, 24]",0.84,277.919,-516.081,525.425,0.706,0.806,154894.0,95182.0,1.0
"popularity_module_non_topic_women[2, 25]",0.043,277.682,-522.741,522.172,0.664,0.833,174991.0,96759.0,1.0
"popularity_module_non_topic_women[2, 26]",-0.078,277.989,-530.755,514.193,0.693,0.791,161116.0,97920.0,1.0
"popularity_module_non_topic_women[2, 27]",1.121,277.419,-528.07,517.028,0.663,0.835,174916.0,94022.0,1.0
"popularity_module_non_topic_women[2, 28]",-0.454,276.539,-506.622,534.451,0.698,0.794,156897.0,98905.0,1.0
"popularity_module_non_topic_women[2, 29]",-1.886,276.546,-518.82,520.418,0.69,0.801,160672.0,96308.0,1.0
"popularity_module_non_topic_women[2, 30]",-0.8,277.362,-519.791,521.824,0.663,0.825,174977.0,96767.0,1.0
"popularity_module_non_topic_women[2, 31]",-0.344,277.026,-523.886,519.442,0.663,0.824,174388.0,95706.0,1.0
"popularity_module_non_topic_women[2, 32]",-0.17,278.009,-531.958,514.638,0.66,0.834,177561.0,95019.0,1.0
"popularity_module_non_topic_women[2, 33]",-0.597,276.994,-512.474,530.095,0.658,0.829,177121.0,96496.0,1.0
"popularity_module_non_topic_women[2, 34]",-0.257,277.681,-515.744,533.391,0.653,0.825,180810.0,95430.0,1.0
"popularity_module_non_topic_women[2, 35]",0.134,277.816,-516.928,526.106,0.68,0.812,167011.0,96292.0,1.0
"popularity_module_non_topic_women[2, 36]",-0.42,278.23,-519.26,523.769,0.664,0.819,175357.0,96389.0,1.0
"popularity_module_non_topic_women[2, 37]",0.039,277.308,-525.307,517.793,0.69,0.811,161732.0,98960.0,1.0
"popularity_module_non_topic_women[2, 38]",-0.612,276.365,-523.653,515.372,0.686,0.811,162427.0,95254.0,1.0
"popularity_module_non_topic_women[2, 39]",-0.279,277.836,-530.442,514.975,0.695,0.806,159923.0,97189.0,1.0
"popularity_module_non_topic_women[2, 40]",-0.349,276.221,-520.794,517.838,0.67,0.796,169860.0,99119.0,1.0
"popularity_module_non_topic_women[2, 41]",1.513,276.012,-520.131,521.532,0.645,0.857,183186.0,89573.0,1.0
"popularity_module_non_topic_women[2, 42]",-0.131,277.351,-533.655,510.38,0.668,0.827,172262.0,96090.0,1.0
"popularity_module_non_topic_women[2, 43]",-0.899,277.52,-527.038,514.02,0.64,0.842,187971.0,94006.0,1.0
"popularity_module_non_topic_women[2, 44]",0.946,278.135,-517.882,527.814,0.709,0.827,153958.0,94652.0,1.0
"popularity_module_non_topic_women[2, 45]",0.262,277.056,-518.809,517.782,0.64,0.844,187507.0,92904.0,1.0
"popularity_module_non_topic_women[2, 46]",-0.073,277.714,-527.469,518.383,0.666,0.817,174013.0,96374.0,1.0
"popularity_module_non_topic_women[2, 47]",-0.981,277.205,-524.671,516.216,0.684,0.807,164275.0,96856.0,1.0
"popularity_module_non_topic_women[2, 48]",-0.788,275.871,-526.203,510.208,0.716,0.791,148430.0,98027.0,1.0
"popularity_module_non_topic_women[2, 49]",-0.304,275.657,-517.931,518.853,0.713,0.791,149296.0,98373.0,1.0
"popularity_module_non_topic_women[2, 50]",-0.379,277.392,-515.024,523.512,0.665,0.813,174247.0,97941.0,1.0
"popularity_module_non_topic_women[2, 51]",-0.472,277.712,-520.488,524.067,0.669,0.826,172436.0,94442.0,1.0
"popularity_module_non_topic_women[2, 52]",-1.345,276.194,-518.84,519.409,0.664,0.815,173074.0,95617.0,1.0
"popularity_module_non_topic_women[2, 53]",0.945,277.9,-536.745,504.992,0.67,0.816,172183.0,98657.0,1.0
"popularity_module_non_topic_women[3, 0]",-52.874,120.79,-280.142,174.747,0.74,0.523,26622.0,53671.0,1.0
"popularity_module_non_topic_women[3, 1]",481.776,107.439,280.659,684.552,14.846,10.557,53.0,218.0,1.05
"popularity_module_non_topic_women[3, 2]",59.901,108.119,-140.683,266.604,0.78,0.551,19225.0,40625.0,1.0
"popularity_module_non_topic_women[3, 3]",-98.327,85.255,-256.361,64.654,0.723,0.511,13894.0,36629.0,1.0
"popularity_module_non_topic_women[3, 4]",-1071.308,99.345,-1258.13,-884.621,15.942,11.493,39.0,160.0,1.06
"popularity_module_non_topic_women[3, 5]",156.522,89.409,-10.057,325.536,0.714,0.505,15691.0,36423.0,1.0
"popularity_module_non_topic_women[3, 6]",96.158,77.425,-49.533,241.968,0.593,0.419,17070.0,35054.0,1.0
"popularity_module_non_topic_women[3, 7]",102.343,89.793,-64.414,272.9,1.022,0.723,7685.0,37047.0,1.01
"popularity_module_non_topic_women[3, 8]",-62.116,108.898,-267.17,141.838,0.763,0.54,20377.0,41634.0,1.0
"popularity_module_non_topic_women[3, 9]",340.968,97.774,159.198,526.04,0.928,0.674,11097.0,35378.0,1.0
"popularity_module_non_topic_women[3, 10]",-94.657,95.343,-277.699,81.947,0.713,0.504,17904.0,37511.0,1.0
"popularity_module_non_topic_women[3, 11]",45.933,78.826,-104.841,191.585,0.592,0.419,17708.0,35877.0,1.0
"popularity_module_non_topic_women[3, 12]",7.57,90.603,-162.361,178.077,0.725,0.513,15614.0,38462.0,1.0
"popularity_module_non_topic_women[3, 13]",49.819,93.034,-125.598,223.798,0.888,0.628,10993.0,32653.0,1.0
"popularity_module_non_topic_women[3, 14]",-28.146,82.789,-185.05,126.201,0.739,0.523,12544.0,35622.0,1.0
"popularity_module_non_topic_women[3, 15]",1.925,80.528,-148.274,154.686,0.594,0.42,18387.0,39691.0,1.0
"popularity_module_non_topic_women[3, 16]",72.912,111.927,-136.261,284.169,3.716,2.628,910.0,39971.0,1.01
"popularity_module_non_topic_women[3, 17]",1.16,277.035,-514.837,526.211,0.696,0.797,158188.0,97755.0,1.0
"popularity_module_non_topic_women[3, 18]",-0.857,276.916,-527.289,514.175,0.659,0.824,176468.0,96940.0,1.0
"popularity_module_non_topic_women[3, 19]",0.291,279.253,-521.715,527.737,0.67,0.828,173743.0,95053.0,1.0
"popularity_module_non_topic_women[3, 20]",0.03,277.354,-527.711,515.183,0.706,0.799,154430.0,95875.0,1.0
"popularity_module_non_topic_women[3, 21]",-1.216,278.062,-517.049,526.459,0.657,0.825,179309.0,96601.0,1.0
"popularity_module_non_topic_women[3, 22]",-0.141,275.564,-522.463,514.667,0.651,0.814,178998.0,96667.0,1.0
"popularity_module_non_topic_women[3, 23]",-0.719,277.507,-521.186,524.565,0.676,0.826,168332.0,93057.0,1.0
