,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"popularity_module_non_topic_women[0, 50]",0.559,275.804,-519.655,516.38,0.91,1.174,91885.0,47527.0,1.0
"popularity_module_non_topic_women[0, 51]",0.337,276.841,-517.181,525.055,0.919,1.146,90810.0,49529.0,1.0
"popularity_module_non_topic_women[0, 52]",0.306,274.977,-514.625,517.741,0.965,1.097,81133.0,49784.0,1.0
"popularity_module_non_topic_women[0, 53]",-0.182,276.578,-528.434,509.08,0.875,1.242,99908.0,45351.0,1.0
"popularity_module_non_topic_women[1, 0]",138.929,107.454,-66.289,338.771,1.009,0.714,11335.0,22730.0,1.0
"popularity_module_non_topic_women[1, 1]",411.776,115.951,192.145,627.046,18.908,13.475,38.0,147.0,1.07
"popularity_module_non_topic_women[1, 2]",42.127,117.148,-178.735,265.692,1.265,0.894,8597.0,18652.0,1.01
"popularity_module_non_topic_women[1, 3]",-61.893,91.753,-231.719,114.292,0.959,0.678,9159.0,18275.0,1.0
"popularity_module_non_topic_women[1, 4]",-379.476,491.411,-1303.53,104.366,239.775,185.351,7.0,26.0,1.53
"popularity_module_non_topic_women[1, 5]",-566.701,590.637,-1083.36,555.466,291.396,222.754,7.0,26.0,1.54
"popularity_module_non_topic_women[1, 6]",137.546,98.477,-47.743,322.035,2.977,2.106,1103.0,19307.0,1.01
"popularity_module_non_topic_women[1, 7]",63.486,86.705,-100.051,225.979,0.93,0.658,8696.0,19292.0,1.01
"popularity_module_non_topic_women[1, 8]",138.532,94.994,-39.285,317.938,0.927,0.655,10506.0,20527.0,1.0
"popularity_module_non_topic_women[1, 9]",-63.311,113.516,-273.019,152.401,1.066,0.754,11331.0,22625.0,1.0
"popularity_module_non_topic_women[1, 10]",337.296,104.239,138.994,533.244,1.142,0.808,8336.0,20381.0,1.0
"popularity_module_non_topic_women[1, 11]",13.269,88.554,-155.139,179.371,0.938,0.663,8942.0,18766.0,1.01
"popularity_module_non_topic_women[1, 12]",-76.176,101.969,-265.407,117.965,0.959,0.678,11304.0,22702.0,1.0
"popularity_module_non_topic_women[1, 13]",-134.692,136.318,-392.797,120.205,1.02,0.721,17829.0,31727.0,1.0
"popularity_module_non_topic_women[1, 14]",0.908,276.087,-513.658,521.649,0.922,1.163,89773.0,46222.0,1.0
"popularity_module_non_topic_women[1, 15]",-0.242,277.708,-527.089,518.172,0.905,1.162,94061.0,49587.0,1.0
"popularity_module_non_topic_women[1, 16]",2.073,276.467,-512.364,526.014,0.882,1.162,98281.0,49058.0,1.0
"popularity_module_non_topic_women[1, 17]",-0.465,274.577,-516.843,514.759,0.904,1.166,92278.0,47799.0,1.0
"popularity_module_non_topic_women[1, 18]",-1.569,276.344,-525.811,511.247,0.955,1.145,83707.0,48575.0,1.0
"popularity_module_non_topic_women[1, 19]",-0.391,277.296,-514.882,524.117,0.976,1.125,80696.0,47060.0,1.0
"popularity_module_non_topic_women[1, 20]",0.02,273.799,-517.027,510.97,0.885,1.171,95724.0,48321.0,1.0
"popularity_module_non_topic_women[1, 21]",-0.887,275.911,-526.338,508.674,0.951,1.134,84218.0,48570.0,1.0
"popularity_module_non_topic_women[1, 22]",1.672,276.636,-534.024,509.704,0.932,1.142,88011.0,49589.0,1.0
"popularity_module_non_topic_women[1, 23]",0.588,275.372,-521.061,512.698,0.92,1.159,89608.0,48492.0,1.0
"popularity_module_non_topic_women[1, 24]",-0.301,275.681,-525.388,511.094,0.966,1.127,81465.0,48581.0,1.0
"popularity_module_non_topic_women[1, 25]",1.261,274.676,-509.04,526.047,0.95,1.137,83621.0,47607.0,1.0
"popularity_module_non_topic_women[1, 26]",-1.665,277.097,-510.438,532.903,0.953,1.157,84468.0,48275.0,1.0
"popularity_module_non_topic_women[1, 27]",-1.806,276.117,-525.415,511.109,0.928,1.143,88609.0,48380.0,1.0
"popularity_module_non_topic_women[1, 28]",-0.072,277.642,-512.214,532.773,0.995,1.137,77842.0,48952.0,1.0
"popularity_module_non_topic_women[1, 29]",0.389,276.155,-504.246,534.67,0.922,1.136,89671.0,50126.0,1.0
"popularity_module_non_topic_women[1, 30]",2.735,275.108,-512.099,523.449,0.905,1.16,92320.0,46671.0,1.0
"popularity_module_non_topic_women[1, 31]",1.416,273.958,-521.736,510.573,0.956,1.116,82130.0,49689.0,1.0
"popularity_module_non_topic_women[1, 32]",-0.156,277.317,-529.668,512.352,0.98,1.128,80117.0,47433.0,1.0
"popularity_module_non_topic_women[1, 33]",1.288,274.203,-505.705,527.228,0.944,1.12,84437.0,49538.0,1.0
"popularity_module_non_topic_women[1, 34]",0.292,275.689,-521.913,517.33,0.917,1.164,90439.0,48454.0,1.0
"popularity_module_non_topic_women[1, 35]",0.663,274.406,-507.093,522.354,0.941,1.157,85084.0,47319.0,1.0
"popularity_module_non_topic_women[1, 36]",0.575,277.252,-525.027,510.684,0.908,1.167,93152.0,45932.0,1.0
"popularity_module_non_topic_women[1, 37]",1.261,275.848,-508.366,529.917,0.954,1.121,83604.0,50080.0,1.0
"popularity_module_non_topic_women[1, 38]",-0.798,275.298,-527.453,502.558,0.983,1.131,78542.0,48456.0,1.0
"popularity_module_non_topic_women[1, 39]",-1.099,276.368,-521.036,516.06,0.97,1.136,81202.0,46856.0,1.0
"popularity_module_non_topic_women[1, 40]",0.233,277.93,-519.621,525.004,0.969,1.15,82327.0,48321.0,1.0
"popularity_module_non_topic_women[1, 41]",1.325,273.775,-506.643,519.501,0.971,1.096,79546.0,49520.0,1.0
"popularity_module_non_topic_women[1, 42]",-1.399,274.981,-520.816,515.234,0.941,1.136,85399.0,49792.0,1.0
"popularity_module_non_topic_women[1, 43]",0.645,276.525,-508.449,530.177,1.012,1.128,74593.0,47701.0,1.0
"popularity_module_non_topic_women[1, 44]",1.555,274.843,-510.162,523.194,0.952,1.12,83269.0,49308.0,1.0
"popularity_module_non_topic_women[1, 45]",0.72,275.605,-515.231,527.132,0.941,1.127,85880.0,49888.0,1.0
"popularity_module_non_topic_women[1, 46]",0.243,274.051,-510.205,518.326,0.95,1.117,83138.0,48422.0,1.0
"popularity_module_non_topic_women[1, 47]",-0.152,275.426,-535.471,499.864,0.865,1.195,101442.0,46505.0,1.0
"popularity_module_non_topic_women[1, 48]",-0.259,275.769,-522.719,516.969,1.007,1.105,74923.0,49721.0,1.0
"popularity_module_non_topic_women[1, 49]",-0.235,273.917,-514.385,516.803,0.918,1.131,88963.0,48748.0,1.0
"popularity_module_non_topic_women[1, 50]",0.154,275.668,-503.593,527.806,0.92,1.155,89777.0,49660.0,1.0
"popularity_module_non_topic_women[1, 51]",1.446,275.641,-520.045,514.872,0.968,1.115,81050.0,47690.0,1.0
"popularity_module_non_topic_women[1, 52]",1.127,276.905,-512.051,526.628,0.937,1.143,87373.0,48630.0,1.0
"popularity_module_non_topic_women[1, 53]",-0.154,276.904,-523.575,517.338,0.931,1.168,88481.0,48370.0,1.0
"popularity_module_non_topic_women[2, 0]",176.581,114.426,-40.412,389.548,0.928,0.656,15207.0,29471.0,1.0
"popularity_module_non_topic_women[2, 1]",397.379,122.695,170.93,633.055,12.72,9.023,94.0,924.0,1.03
"popularity_module_non_topic_women[2, 2]",117.634,118.338,-105.738,339.169,1.035,0.732,13061.0,26647.0,1.0
"popularity_module_non_topic_women[2, 3]",-197.413,117.111,-420.493,18.309,0.814,0.575,20612.0,35764.0,1.0
"popularity_module_non_topic_women[2, 4]",-865.304,79.411,-1012.26,-713.044,1.545,1.093,2638.0,18607.0,1.01
"popularity_module_non_topic_women[2, 5]",431.681,121.033,203.056,657.34,13.957,9.908,76.0,703.0,1.03
"popularity_module_non_topic_women[2, 6]",10.555,125.191,-231.133,237.535,0.848,0.6,21844.0,33271.0,1.0
"popularity_module_non_topic_women[2, 7]",57.949,92.729,-111.759,236.87,0.757,0.536,14977.0,29772.0,1.0
"popularity_module_non_topic_women[2, 8]",47.11,122.613,-187.13,271.181,0.864,0.611,19857.0,35954.0,1.0
"popularity_module_non_topic_women[2, 9]",-134.994,131.393,-377.536,114.448,0.97,0.686,18358.0,35088.0,1.0
"popularity_module_non_topic_women[2, 10]",222.976,133.418,-35.865,465.342,1.055,0.746,15640.0,34435.0,1.0
"popularity_module_non_topic_women[2, 11]",-162.428,123.308,-395.32,66.216,0.914,0.646,18157.0,33578.0,1.0
"popularity_module_non_topic_women[2, 12]",58.254,92.455,-116.631,229.908,0.749,0.53,15218.0,30689.0,1.0
"popularity_module_non_topic_women[2, 13]",-101.378,121.365,-331.697,123.588,0.845,0.598,20561.0,36498.0,1.0
"popularity_module_non_topic_women[2, 14]",17.605,137.374,-243.47,272.323,0.965,0.683,20217.0,36015.0,1.0
"popularity_module_non_topic_women[2, 15]",12.495,110.368,-195.208,221.531,1.053,0.745,10898.0,26868.0,1.0
"popularity_module_non_topic_women[2, 16]",-84.802,101.839,-276.269,104.87,0.83,0.587,14960.0,31225.0,1.0
"popularity_module_non_topic_women[2, 17]",-0.302,276.871,-523.917,518.11,0.951,1.151,84824.0,48636.0,1.0
"popularity_module_non_topic_women[2, 18]",0.711,276.16,-531.074,509.238,0.954,1.144,83722.0,47257.0,1.0
"popularity_module_non_topic_women[2, 19]",1.238,276.029,-506.361,533.345,0.915,1.182,91045.0,46138.0,1.0
"popularity_module_non_topic_women[2, 20]",-0.115,275.984,-511.94,524.255,0.961,1.135,82430.0,48497.0,1.0
"popularity_module_non_topic_women[2, 21]",2.058,273.75,-505.763,519.87,0.942,1.149,84479.0,48854.0,1.0
"popularity_module_non_topic_women[2, 22]",0.096,276.158,-525.283,509.44,0.936,1.164,86987.0,47174.0,1.0
"popularity_module_non_topic_women[2, 23]",1.331,276.253,-519.354,515.031,0.969,1.12,81231.0,48891.0,1.0
"popularity_module_non_topic_women[2, 24]",1.497,277.274,-524.482,514.816,1.004,1.149,76314.0,46593.0,1.0
"popularity_module_non_topic_women[2, 25]",0.364,276.487,-525.518,515.496,0.943,1.167,85959.0,48693.0,1.0
"popularity_module_non_topic_women[2, 26]",0.414,275.876,-518.925,514.778,0.973,1.101,80362.0,49574.0,1.0
"popularity_module_non_topic_women[2, 27]",0.839,275.824,-529.607,509.161,0.928,1.172,88265.0,48073.0,1.0
"popularity_module_non_topic_women[2, 28]",0.297,275.347,-506.984,527.525,0.988,1.107,77610.0,48425.0,1.0
"popularity_module_non_topic_women[2, 29]",-1.962,274.597,-530.776,500.33,0.968,1.121,80530.0,46917.0,1.0
"popularity_module_non_topic_women[2, 30]",-0.356,275.789,-523.966,513.929,0.939,1.15,86313.0,48893.0,1.0
"popularity_module_non_topic_women[2, 31]",-0.953,275.539,-525.422,512.838,0.933,1.173,87286.0,47983.0,1.0
"popularity_module_non_topic_women[2, 32]",0.484,277.429,-524.707,519.717,0.935,1.171,88074.0,47319.0,1.0
"popularity_module_non_topic_women[2, 33]",-0.425,275.435,-505.991,530.881,0.932,1.154,87294.0,47333.0,1.0
"popularity_module_non_topic_women[2, 34]",-0.365,277.922,-520.261,531.001,0.925,1.167,90176.0,47878.0,1.0
"popularity_module_non_topic_women[2, 35]",0.115,276.51,-516.059,522.811,0.94,1.127,86516.0,48172.0,1.0
"popularity_module_non_topic_women[2, 36]",-0.59,275.879,-515.911,516.163,0.925,1.145,89051.0,49091.0,1.0
"popularity_module_non_topic_women[2, 37]",0.967,277.788,-529.987,518.029,0.975,1.151,81160.0,49485.0,1.0
"popularity_module_non_topic_women[2, 38]",-0.054,275.249,-517.074,515.328,0.957,1.136,82791.0,46431.0,1.0
"popularity_module_non_topic_women[2, 39]",-0.304,275.662,-529.981,509.022,0.968,1.137,81071.0,48429.0,1.0
"popularity_module_non_topic_women[2, 40]",-0.447,275.301,-520.278,512.247,0.931,1.099,87389.0,50962.0,1.0
"popularity_module_non_topic_women[2, 41]",0.945,275.479,-507.169,533.614,0.9,1.236,93882.0,44336.0,1.0
"popularity_module_non_topic_women[2, 42]",0.757,274.718,-517.955,512.267,0.943,1.15,84926.0,49204.0,1.0
"popularity_module_non_topic_women[2, 43]",-0.574,276.484,-517.099,519.388,0.901,1.184,94115.0,46806.0,1.0
"popularity_module_non_topic_women[2, 44]",0.179,276.32,-507.887,531.486,0.994,1.16,77301.0,47968.0,1.0
"popularity_module_non_topic_women[2, 45]",-0.15,275.064,-521.919,505.668,0.896,1.193,94287.0,46147.0,1.0
"popularity_module_non_topic_women[2, 46]",-0.724,276.434,-530.522,507.836,0.939,1.151,86614.0,49434.0,1.0
"popularity_module_non_topic_women[2, 47]",-0.501,276.061,-524.047,512.384,0.95,1.126,84450.0,50207.0,1.0
"popularity_module_non_topic_women[2, 48]",-0.12,274.414,-517.515,512.035,1.008,1.116,74139.0,49124.0,1.0
"popularity_module_non_topic_women[2, 49]",-0.121,273.7,-516.907,515.446,1.0,1.104,74963.0,50449.0,1.0
"popularity_module_non_topic_women[2, 50]",-0.854,276.354,-513.902,521.135,0.934,1.154,87566.0,47935.0,1.0
"popularity_module_non_topic_women[2, 51]",-1.271,276.381,-520.468,524.294,0.935,1.151,87413.0,47377.0,1.0
"popularity_module_non_topic_women[2, 52]",-1.558,274.866,-511.517,522.772,0.93,1.151,87436.0,46295.0,1.0
"popularity_module_non_topic_women[2, 53]",1.506,276.28,-506.514,529.198,0.933,1.148,87796.0,49160.0,1.0
"popularity_module_non_topic_women[3, 0]",-53.639,120.623,-285.746,166.994,1.033,0.73,13625.0,27962.0,1.0
"popularity_module_non_topic_women[3, 1]",481.83,107.307,277.653,680.867,14.508,10.314,55.0,223.0,1.05
"popularity_module_non_topic_women[3, 2]",62.844,107.424,-141.053,264.836,1.078,0.762,9930.0,20318.0,1.0
"popularity_module_non_topic_women[3, 3]",-99.934,85.196,-256.718,64.709,0.939,0.664,8230.0,17866.0,1.0
"popularity_module_non_topic_women[3, 4]",-1068.744,98.988,-1256.09,-883.433,16.287,11.786,37.0,143.0,1.07
"popularity_module_non_topic_women[3, 5]",159.199,89.183,-8.978,325.652,0.947,0.67,8868.0,18777.0,1.0
"popularity_module_non_topic_women[3, 6]",96.075,77.289,-46.388,243.287,0.855,0.604,8174.0,17173.0,1.0
"popularity_module_non_topic_women[3, 7]",100.841,89.778,-65.9,271.111,1.232,0.871,5179.0,18505.0,1.01
"popularity_module_non_topic_women[3, 8]",-62.8,108.765,-266.523,140.977,1.059,0.749,10551.0,20636.0,1.0
"popularity_module_non_topic_women[3, 9]",340.819,97.598,157.097,522.31,1.306,0.924,5583.0,18367.0,1.01
"popularity_module_non_topic_women[3, 10]",-92.943,95.241,-270.742,88.94,1.017,0.719,8778.0,19122.0,1.0
"popularity_module_non_topic_women[3, 11]",45.856,78.563,-103.236,191.554,0.852,0.602,8512.0,18356.0,1.0
"popularity_module_non_topic_women[3, 12]",6.236,90.354,-161.442,176.963,0.985,0.697,8409.0,19692.0,1.0
"popularity_module_non_topic_women[3, 13]",52.516,92.802,-117.79,229.766,1.18,0.835,6175.0,16272.0,1.0
"popularity_module_non_topic_women[3, 14]",-29.522,82.768,-185.961,124.898,0.944,0.668,7685.0,15908.0,1.01
"popularity_module_non_topic_women[3, 15]",1.834,80.337,-143.159,158.765,0.859,0.607,8756.0,19509.0,1.0
"popularity_module_non_topic_women[3, 16]",73.069,111.135,-132.78,284.788,1.396,0.987,6345.0,21273.0,1.01
"popularity_module_non_topic_women[3, 17]",2.394,275.264,-505.184,528.768,0.996,1.11,76310.0,49200.0,1.0
"popularity_module_non_topic_women[3, 18]",-0.519,277.9,-536.966,509.291,0.931,1.156,89136.0,48610.0,1.0
"popularity_module_non_topic_women[3, 19]",0.015,277.903,-519.748,527.64,0.94,1.206,87406.0,46433.0,1.0
"popularity_module_non_topic_women[3, 20]",-0.232,276.544,-526.897,510.536,0.994,1.12,77318.0,48039.0,1.0
"popularity_module_non_topic_women[3, 21]",-1.777,274.929,-511.003,519.142,0.914,1.163,90524.0,48340.0,1.0
"popularity_module_non_topic_women[3, 22]",0.752,274.861,-531.185,503.315,0.914,1.154,90401.0,47265.0,1.0
"popularity_module_non_topic_women[3, 23]",0.395,276.363,-519.429,522.268,0.948,1.158,84967.0,47548.0,1.0
