,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"popularity_module_non_topic_women[1, 25]",0.293,279.822,-522.66,530.151,0.382,0.468,537665.0,302649.0,1.0
"popularity_module_non_topic_women[1, 26]",-0.626,280.317,-533.243,521.351,0.392,0.465,510665.0,301331.0,1.0
"popularity_module_non_topic_women[1, 27]",0.223,280.529,-528.77,527.015,0.385,0.47,530896.0,300135.0,1.0
"popularity_module_non_topic_women[1, 28]",0.528,280.253,-524.114,531.325,0.402,0.458,487160.0,305090.0,1.0
"popularity_module_non_topic_women[1, 29]",-0.415,280.92,-534.495,522.242,0.383,0.469,538088.0,303586.0,1.0
"popularity_module_non_topic_women[1, 30]",0.884,279.893,-520.535,531.175,0.371,0.474,569723.0,301044.0,1.0
"popularity_module_non_topic_women[1, 31]",-0.036,280.077,-529.683,524.521,0.395,0.468,502339.0,303634.0,1.0
"popularity_module_non_topic_women[1, 32]",0.237,280.622,-524.218,532.018,0.403,0.461,484507.0,300998.0,1.0
"popularity_module_non_topic_women[1, 33]",0.405,279.463,-528.047,523.851,0.386,0.467,523565.0,299321.0,1.0
"popularity_module_non_topic_women[1, 34]",-0.757,279.89,-531.535,522.237,0.377,0.473,551323.0,305129.0,1.0
"popularity_module_non_topic_women[1, 35]",0.037,280.484,-527.326,527.559,0.387,0.469,525946.0,302490.0,1.0
"popularity_module_non_topic_women[1, 36]",0.049,279.403,-526.07,522.699,0.37,0.471,570603.0,303070.0,1.0
"popularity_module_non_topic_women[1, 37]",-0.243,280.45,-532.041,523.984,0.391,0.467,513385.0,301173.0,1.0
"popularity_module_non_topic_women[1, 38]",-0.252,279.974,-530.153,522.837,0.396,0.466,501088.0,298032.0,1.0
"popularity_module_non_topic_women[1, 39]",0.008,279.917,-527.354,525.819,0.395,0.467,503053.0,300913.0,1.0
"popularity_module_non_topic_women[1, 40]",0.791,280.957,-532.628,525.281,0.399,0.462,495109.0,300263.0,1.0
"popularity_module_non_topic_women[1, 41]",-0.179,279.576,-527.125,524.22,0.4,0.458,489278.0,304254.0,1.0
"popularity_module_non_topic_women[1, 42]",-0.649,279.696,-531.862,521.854,0.382,0.467,535857.0,303763.0,1.0
"popularity_module_non_topic_women[1, 43]",0.187,281.035,-528.051,527.5,0.411,0.455,467510.0,306144.0,1.0
"popularity_module_non_topic_women[1, 44]",-0.128,279.638,-524.257,528.101,0.388,0.463,520139.0,303159.0,1.0
"popularity_module_non_topic_women[1, 45]",-0.737,280.307,-530.354,524.789,0.393,0.464,507985.0,302824.0,1.0
"popularity_module_non_topic_women[1, 46]",-0.221,280.727,-527.941,527.872,0.394,0.47,507985.0,299163.0,1.0
"popularity_module_non_topic_women[1, 47]",-0.534,281.164,-529.347,526.406,0.363,0.488,599734.0,297562.0,1.0
"popularity_module_non_topic_women[1, 48]",-0.751,279.725,-535.824,517.032,0.406,0.464,473679.0,301813.0,1.0
"popularity_module_non_topic_women[1, 49]",-0.21,280.358,-523.394,531.845,0.381,0.475,540598.0,297883.0,1.0
"popularity_module_non_topic_women[1, 50]",0.071,280.285,-529.299,523.749,0.377,0.471,553906.0,303800.0,1.0
"popularity_module_non_topic_women[1, 51]",0.141,279.983,-520.599,533.556,0.393,0.464,508073.0,301524.0,1.0
"popularity_module_non_topic_women[1, 52]",-0.28,279.753,-529.664,521.52,0.383,0.465,533182.0,305178.0,1.0
"popularity_module_non_topic_women[1, 53]",0.145,280.513,-520.374,534.635,0.379,0.483,547056.0,296049.0,1.0
"popularity_module_non_topic_women[2, 0]",176.432,115.564,-42.86,392.183,0.378,0.267,93578.0,171460.0,1.0
"popularity_module_non_topic_women[2, 1]",383.071,124.35,147.639,615.362,13.819,9.807,81.0,559.0,1.03
"popularity_module_non_topic_women[2, 2]",112.892,118.905,-106.749,340.71,0.402,0.285,87311.0,167662.0,1.0
"popularity_module_non_topic_women[2, 3]",-191.36,117.879,-414.583,27.418,0.373,0.264,98867.0,219132.0,1.0
"popularity_module_non_topic_women[2, 4]",-859.49,80.232,-1009.99,-707.92,1.386,0.98,3340.0,126772.0,1.0
"popularity_module_non_topic_women[2, 5]",404.717,125.345,170.089,641.502,18.579,13.222,46.0,268.0,1.05
"popularity_module_non_topic_women[2, 6]",4.019,125.807,-236.244,237.128,0.344,0.243,133407.0,227241.0,1.0
"popularity_module_non_topic_women[2, 7]",58.169,93.475,-118.854,232.932,0.296,0.209,99983.0,187806.0,1.0
"popularity_module_non_topic_women[2, 8]",52.312,123.738,-181.175,282.685,0.343,0.243,122491.0,228874.0,1.0
"popularity_module_non_topic_women[2, 9]",-132.66,133.351,-385.226,115.473,0.384,0.272,120324.0,208201.0,1.0
"popularity_module_non_topic_women[2, 10]",226.911,134.695,-30.194,475.456,0.438,0.324,92067.0,203151.0,1.0
"popularity_module_non_topic_women[2, 11]",-163.139,123.943,-398.795,66.789,0.362,0.256,117096.0,208518.0,1.0
"popularity_module_non_topic_women[2, 12]",58.312,93.322,-117.368,233.226,0.295,0.208,100284.0,186266.0,1.0
"popularity_module_non_topic_women[2, 13]",-95.115,123.01,-329.214,132.803,0.361,0.255,111725.0,217166.0,1.0
"popularity_module_non_topic_women[2, 14]",42.938,143.591,-229.986,309.91,16.194,11.493,78.0,189.0,1.03
"popularity_module_non_topic_women[2, 15]",3.025,111.063,-207.558,210.462,0.515,0.364,46985.0,171741.0,1.0
"popularity_module_non_topic_women[2, 16]",-78.389,102.811,-271.186,115.502,0.411,0.291,62078.0,188972.0,1.0
"popularity_module_non_topic_women[2, 17]",0.186,280.205,-529.599,525.665,0.384,0.464,531780.0,307988.0,1.0
"popularity_module_non_topic_women[2, 18]",0.311,280.014,-528.638,525.031,0.386,0.465,524894.0,300686.0,1.0
"popularity_module_non_topic_women[2, 19]",1.02,280.702,-523.583,530.882,0.373,0.478,567664.0,296923.0,1.0
"popularity_module_non_topic_women[2, 20]",-0.263,281.171,-525.83,532.221,0.392,0.465,513553.0,303424.0,1.0
"popularity_module_non_topic_women[2, 21]",0.809,280.033,-519.203,533.299,0.381,0.463,538818.0,305236.0,1.0
"popularity_module_non_topic_women[2, 22]",0.283,279.553,-533.246,518.029,0.389,0.473,516035.0,294989.0,1.0
"popularity_module_non_topic_women[2, 23]",-0.362,280.199,-532.886,517.963,0.39,0.468,515244.0,301268.0,1.0
"popularity_module_non_topic_women[2, 24]",0.524,279.83,-522.992,528.882,0.404,0.462,478623.0,297107.0,1.0
"popularity_module_non_topic_women[2, 25]",0.158,280.729,-526.582,530.769,0.383,0.474,536637.0,301843.0,1.0
"popularity_module_non_topic_women[2, 26]",0.158,280.212,-532.786,519.322,0.4,0.46,491331.0,303981.0,1.0
