,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
popularity_topic_all[24],-513.016,39.905,-595.477,-462.134,9.092,6.529,19.0,19.0,3.63
popularity_topic_all[25],-133.216,32.387,-179.16,-83.383,7.379,5.299,19.0,19.0,1.68
popularity_topic_all[26],-61.506,30.228,-111.982,-3.456,6.887,4.945,19.0,16.0,1.57
popularity_topic_all[27],-97.701,82.861,-240.514,-1.416,18.878,13.556,19.0,19.0,3.84
popularity_topic_all[28],-112.328,30.517,-178.625,-74.394,6.953,4.993,19.0,16.0,1.32
popularity_topic_all[29],-413.073,88.62,-545.915,-309.089,20.19,14.498,19.0,19.0,1.33
popularity_topic_all[30],-601.308,35.248,-643.983,-534.768,8.03,5.767,19.0,16.0,1.18
popularity_topic_all[31],325.608,121.208,181.327,502.51,27.615,19.83,19.0,19.0,2.03
popularity_topic_all[32],-39.168,35.172,-99.858,14.553,8.013,5.754,19.0,19.0,3.05
popularity_topic_all[33],-31.534,23.43,-73.228,-3.638,5.338,3.833,19.0,19.0,1.51
popularity_topic_all[34],-60.87,32.703,-125.145,-20.905,7.451,5.35,19.0,19.0,2.85
popularity_topic_all[35],-66.132,95.405,-277.993,30.58,21.736,15.608,19.0,19.0,1.01
popularity_topic_all[36],-187.498,30.381,-233.618,-121.062,6.922,4.97,19.0,16.0,1.04
popularity_topic_women_men_diff[0],-20.001,48.235,-98.399,28.641,10.989,7.891,19.0,16.0,1.21
popularity_topic_women_men_diff[1],10.5,57.08,-75.708,101.374,13.004,9.338,19.0,16.0,1.22
popularity_topic_women_men_diff[2],-30.287,61.352,-133.559,58.38,13.978,10.037,19.0,19.0,0.99
popularity_topic_women_men_diff[3],35.996,49.63,-39.008,112.189,11.307,8.12,19.0,19.0,0.92
popularity_topic_women_men_diff[4],7.63,77.299,-105.828,126.966,17.611,12.646,19.0,19.0,1.05
popularity_topic_women_men_diff[5],-2.026,67.732,-61.51,108.967,15.431,11.081,19.0,19.0,1.01
popularity_topic_women_men_diff[6],4.593,80.956,-136.911,142.962,18.444,13.245,19.0,16.0,1.34
popularity_topic_women_men_diff[7],11.119,65.732,-64.245,161.109,14.975,10.754,19.0,19.0,1.9
popularity_topic_women_men_diff[8],-8.422,66.025,-100.888,103.199,15.042,10.802,19.0,19.0,1.42
popularity_topic_women_men_diff[9],10.901,45.104,-58.055,98.52,10.276,7.379,19.0,19.0,1.11
popularity_topic_women_men_diff[10],16.054,49.433,-67.556,99.405,11.262,8.087,19.0,19.0,1.06
popularity_topic_women_men_diff[11],-24.685,63.746,-118.702,65.159,14.523,10.429,19.0,19.0,1.06
popularity_topic_women_men_diff[12],6.06,70.92,-113.198,149.095,16.158,11.603,19.0,19.0,2.0
popularity_topic_women_men_diff[13],23.981,75.457,-47.208,158.7,17.191,12.345,19.0,19.0,1.4
popularity_topic_women_men_diff[14],6.405,49.563,-44.962,104.59,11.292,8.109,19.0,19.0,1.11
popularity_topic_women_men_diff[15],3.201,69.076,-111.717,98.09,15.737,11.301,19.0,19.0,1.22
popularity_topic_women_men_diff[16],-18.06,54.025,-108.016,74.147,12.308,8.839,19.0,19.0,1.26
popularity_topic_women_men_diff[17],7.192,66.782,-82.755,118.687,15.215,10.926,19.0,19.0,1.57
popularity_topic_women_men_diff[18],-13.356,51.003,-85.24,65.774,11.62,8.344,19.0,19.0,1.41
popularity_topic_women_men_diff[19],39.236,70.017,-60.813,177.635,15.952,11.455,19.0,19.0,1.15
popularity_topic_women_men_diff[20],-43.674,50.384,-101.6,40.983,11.479,8.243,19.0,19.0,1.6
popularity_topic_women_men_diff[21],-28.531,48.345,-106.223,52.643,11.014,7.909,19.0,19.0,2.91
popularity_topic_women_men_diff[22],-1.034,53.399,-75.713,67.083,12.166,8.736,19.0,19.0,1.25
popularity_topic_women_men_diff[23],15.162,33.409,-41.697,63.081,7.611,5.466,19.0,19.0,1.87
popularity_topic_women_men_diff[24],132.239,50.5,50.196,213.581,11.505,8.262,19.0,16.0,1.73
popularity_topic_women_men_diff[25],-76.798,47.305,-157.549,-34.255,10.777,7.739,19.0,16.0,1.35
popularity_topic_women_men_diff[26],11.487,51.393,-72.233,73.512,11.709,8.408,19.0,19.0,1.67
popularity_topic_women_men_diff[27],2.233,49.314,-80.27,69.438,11.235,8.068,19.0,19.0,2.01
popularity_topic_women_men_diff[28],-50.819,30.118,-94.241,6.755,6.862,4.927,19.0,19.0,1.24
popularity_topic_women_men_diff[29],-7.179,65.659,-112.88,80.055,14.959,10.742,19.0,19.0,2.01
popularity_topic_women_men_diff[30],58.2,37.025,-5.401,99.755,8.435,6.057,19.0,19.0,1.14
popularity_topic_women_men_diff[31],-18.724,48.9,-67.017,73.206,11.141,8.0,19.0,16.0,1.64
popularity_topic_women_men_diff[32],-14.336,44.444,-88.588,48.002,10.126,7.271,19.0,19.0,2.1
popularity_topic_women_men_diff[33],-45.711,61.036,-105.539,86.88,13.906,9.986,19.0,16.0,1.22
popularity_topic_women_men_diff[34],66.875,38.426,16.135,122.155,8.754,6.287,19.0,19.0,2.47
popularity_topic_women_men_diff[35],23.148,74.906,-134.667,128.091,17.066,12.255,19.0,16.0,1.05
popularity_topic_women_men_diff[36],-31.275,69.739,-160.758,74.403,15.889,11.41,19.0,16.0,2.28
"popularity_module_non_topic_women[0, 0]",265.722,79.691,128.695,376.95,18.156,13.038,19.0,19.0,1.59
"popularity_module_non_topic_women[0, 1]",-67.774,139.712,-303.95,128.393,31.83,22.857,19.0,19.0,1.1
"popularity_module_non_topic_women[0, 2]",-417.495,314.202,-1051.75,3.712,71.584,51.404,19.0,19.0,1.47
"popularity_module_non_topic_women[0, 3]",-38.894,121.728,-278.527,137.044,27.733,19.915,19.0,19.0,1.2
"popularity_module_non_topic_women[0, 4]",-720.095,249.539,-917.758,-54.519,56.852,40.825,19.0,16.0,1.66
"popularity_module_non_topic_women[0, 5]",-51.845,95.32,-239.783,60.54,21.717,15.595,19.0,19.0,1.27
"popularity_module_non_topic_women[0, 6]",-28.133,94.172,-183.119,102.238,21.455,15.407,19.0,19.0,1.41
"popularity_module_non_topic_women[0, 7]",368.801,80.109,229.656,485.107,18.251,13.106,19.0,19.0,1.5
"popularity_module_non_topic_women[0, 8]",305.494,105.622,114.649,469.546,24.064,17.28,19.0,19.0,2.27
"popularity_module_non_topic_women[0, 9]",168.421,92.892,20.894,282.744,21.163,15.197,19.0,19.0,1.21
"popularity_module_non_topic_women[0, 10]",149.276,84.965,-14.474,263.759,19.357,13.9,19.0,16.0,1.39
"popularity_module_non_topic_women[0, 11]",-15.08,122.066,-216.201,155.063,27.81,19.97,19.0,16.0,1.42
"popularity_module_non_topic_women[0, 12]",59.168,86.066,-84.466,187.92,19.608,14.081,19.0,19.0,1.65
"popularity_module_non_topic_women[0, 13]",53.373,277.961,-345.053,466.165,63.327,45.475,19.0,19.0,0.96
"popularity_module_non_topic_women[0, 14]",-9.915,249.192,-361.674,556.934,56.773,40.768,19.0,19.0,1.02
"popularity_module_non_topic_women[0, 15]",-38.793,238.006,-362.876,434.482,54.224,38.938,19.0,19.0,0.9
"popularity_module_non_topic_women[0, 16]",-40.99,175.313,-368.551,183.166,39.941,28.681,19.0,19.0,1.26
"popularity_module_non_topic_women[0, 17]",-78.918,279.558,-622.751,278.81,63.691,45.736,19.0,19.0,0.98
"popularity_module_non_topic_women[0, 18]",14.715,178.981,-224.434,275.063,40.777,29.282,19.0,16.0,1.3
"popularity_module_non_topic_women[0, 19]",-12.578,249.189,-320.717,388.79,56.772,40.768,19.0,19.0,1.06
"popularity_module_non_topic_women[0, 20]",-76.886,259.966,-557.696,389.46,59.227,42.531,19.0,19.0,1.35
"popularity_module_non_topic_women[0, 21]",-45.705,177.872,-400.972,192.382,40.524,29.1,19.0,16.0,1.41
"popularity_module_non_topic_women[0, 22]",3.229,180.397,-260.733,259.863,41.099,29.513,19.0,19.0,1.3
"popularity_module_non_topic_women[0, 23]",-10.887,324.354,-372.165,501.948,73.897,53.065,19.0,19.0,1.37
"popularity_module_non_topic_women[0, 24]",65.533,199.484,-184.205,474.816,45.448,32.636,19.0,19.0,1.17
"popularity_module_non_topic_women[0, 25]",80.441,267.35,-235.315,475.249,60.909,43.739,19.0,19.0,1.49
"popularity_module_non_topic_women[0, 26]",95.516,245.018,-337.454,384.516,55.822,40.085,19.0,16.0,1.41
"popularity_module_non_topic_women[0, 27]",-114.019,237.208,-497.579,286.751,54.042,38.808,19.0,16.0,1.21
"popularity_module_non_topic_women[0, 28]",2.184,201.97,-253.394,308.067,46.014,33.043,19.0,16.0,1.31
"popularity_module_non_topic_women[0, 29]",173.689,264.156,-210.838,397.663,60.182,43.216,19.0,19.0,1.22
"popularity_module_non_topic_women[0, 30]",-4.434,306.426,-492.343,555.926,69.812,50.132,19.0,19.0,1.49
"popularity_module_non_topic_women[0, 31]",-42.508,237.204,-548.654,344.223,54.041,38.807,19.0,16.0,0.96
"popularity_module_non_topic_women[0, 32]",76.243,189.186,-311.151,304.031,43.102,30.951,19.0,19.0,1.1
"popularity_module_non_topic_women[0, 33]",91.053,227.376,-296.737,391.81,51.802,37.199,19.0,16.0,1.16
"popularity_module_non_topic_women[0, 34]",-4.43,201.155,-380.411,213.628,45.829,32.909,19.0,16.0,1.04
"popularity_module_non_topic_women[0, 35]",106.714,247.356,-206.234,574.233,56.354,40.468,19.0,16.0,1.07
"popularity_module_non_topic_women[0, 36]",12.17,215.21,-375.667,254.187,49.031,35.209,19.0,19.0,1.02
"popularity_module_non_topic_women[0, 37]",16.574,195.429,-303.285,306.194,44.524,31.973,19.0,19.0,1.64
"popularity_module_non_topic_women[0, 38]",-11.667,202.56,-333.303,285.033,46.149,33.139,19.0,19.0,1.15
"popularity_module_non_topic_women[0, 39]",1.663,213.657,-289.217,391.801,48.677,34.955,19.0,19.0,1.64
"popularity_module_non_topic_women[0, 40]",58.461,201.516,-312.088,342.86,45.911,32.968,19.0,16.0,1.15
"popularity_module_non_topic_women[0, 41]",-52.287,307.818,-496.636,406.672,70.129,50.36,19.0,19.0,1.08
"popularity_module_non_topic_women[0, 42]",-104.783,290.732,-709.073,337.713,66.237,47.564,19.0,16.0,1.25
"popularity_module_non_topic_women[0, 43]",6.226,252.088,-458.172,335.835,57.432,41.242,19.0,19.0,1.07
"popularity_module_non_topic_women[0, 44]",-97.275,217.608,-502.893,162.378,49.577,35.601,19.0,19.0,1.73
"popularity_module_non_topic_women[0, 45]",18.939,226.158,-337.94,338.894,51.525,37.0,19.0,19.0,1.38
"popularity_module_non_topic_women[0, 46]",-26.091,282.399,-527.313,404.197,64.338,46.201,19.0,19.0,1.2
"popularity_module_non_topic_women[0, 47]",-6.676,309.007,-552.733,419.071,70.4,50.554,19.0,19.0,1.27
"popularity_module_non_topic_women[0, 48]",-22.926,211.97,-380.686,213.839,48.292,34.679,19.0,19.0,1.15
"popularity_module_non_topic_women[0, 49]",10.492,254.128,-413.578,391.287,57.897,41.576,19.0,19.0,2.01
"popularity_module_non_topic_women[0, 50]",40.267,256.539,-186.329,551.206,58.446,41.97,19.0,19.0,1.29
"popularity_module_non_topic_women[0, 51]",8.043,181.975,-401.524,277.524,41.459,29.771,19.0,19.0,1.29
"popularity_module_non_topic_women[0, 52]",14.396,208.069,-164.377,442.397,47.404,34.04,19.0,19.0,1.0
"popularity_module_non_topic_women[0, 53]",10.716,219.183,-289.945,410.037,49.936,35.859,19.0,19.0,1.04
"popularity_module_non_topic_women[1, 0]",147.488,91.812,2.837,265.661,20.917,15.021,19.0,16.0,1.73
"popularity_module_non_topic_women[1, 1]",272.317,99.642,103.755,430.987,22.701,16.302,19.0,19.0,1.11
"popularity_module_non_topic_women[1, 2]",-207.31,499.096,-1109.74,214.326,113.708,81.653,19.0,19.0,2.53
"popularity_module_non_topic_women[1, 3]",-24.186,88.743,-140.981,117.418,20.218,14.518,19.0,19.0,1.57
"popularity_module_non_topic_women[1, 4]",-54.345,101.469,-206.092,103.219,23.117,16.601,19.0,19.0,1.1
"popularity_module_non_topic_women[1, 5]",-272.546,264.609,-640.195,89.859,60.285,43.291,19.0,16.0,2.77
"popularity_module_non_topic_women[1, 6]",162.022,119.75,-47.542,340.122,27.282,19.591,19.0,19.0,3.04
"popularity_module_non_topic_women[1, 7]",97.433,80.751,-58.896,206.375,18.397,13.211,19.0,19.0,1.85
"popularity_module_non_topic_women[1, 8]",163.662,92.228,26.199,285.336,21.012,15.089,19.0,19.0,1.08
"popularity_module_non_topic_women[1, 9]",-9.281,133.84,-243.752,144.43,30.492,21.896,19.0,19.0,1.1
"popularity_module_non_topic_women[1, 10]",395.118,104.179,212.027,538.998,23.735,17.044,19.0,19.0,1.76
"popularity_module_non_topic_women[1, 11]",37.276,78.275,-142.017,117.136,17.833,12.806,19.0,19.0,1.79
"popularity_module_non_topic_women[1, 12]",-30.782,110.139,-197.573,130.869,25.093,18.019,19.0,19.0,2.12
"popularity_module_non_topic_women[1, 13]",-85.685,112.077,-272.937,73.593,25.534,18.336,19.0,19.0,1.1
"popularity_module_non_topic_women[1, 14]",-9.71,242.798,-237.666,505.236,55.316,39.722,19.0,16.0,1.01
"popularity_module_non_topic_women[1, 15]",46.76,237.53,-354.866,356.179,54.116,38.86,19.0,19.0,1.36
"popularity_module_non_topic_women[1, 16]",10.77,186.965,-198.924,275.036,42.596,30.588,19.0,19.0,1.87
"popularity_module_non_topic_women[1, 17]",-1.244,269.228,-364.805,311.41,61.337,44.046,19.0,19.0,1.07
"popularity_module_non_topic_women[1, 18]",-0.252,225.684,-497.337,267.333,51.417,36.922,19.0,16.0,1.08
"popularity_module_non_topic_women[1, 19]",6.781,286.002,-302.099,544.205,65.159,46.79,19.0,16.0,1.54
"popularity_module_non_topic_women[1, 20]",-71.047,227.251,-318.969,378.896,51.774,37.179,19.0,16.0,1.26
"popularity_module_non_topic_women[1, 21]",142.412,345.0,-268.082,800.542,78.6,56.443,19.0,16.0,2.41
"popularity_module_non_topic_women[1, 22]",10.997,203.787,-370.54,310.924,46.428,33.34,19.0,19.0,1.23
"popularity_module_non_topic_women[1, 23]",33.936,230.711,-237.007,258.85,52.562,37.745,19.0,19.0,0.95
"popularity_module_non_topic_women[1, 24]",6.624,234.659,-295.363,356.07,53.462,38.391,19.0,19.0,1.09
"popularity_module_non_topic_women[1, 25]",-55.102,234.223,-439.439,303.892,53.362,38.319,19.0,19.0,1.82
"popularity_module_non_topic_women[1, 26]",-7.122,247.47,-440.274,350.564,56.38,40.487,19.0,16.0,1.23
"popularity_module_non_topic_women[1, 27]",64.519,250.519,-241.07,501.226,57.075,40.985,19.0,19.0,1.1
"popularity_module_non_topic_women[1, 28]",-24.159,264.996,-297.583,437.467,60.373,43.354,19.0,16.0,1.15
"popularity_module_non_topic_women[1, 29]",-16.259,367.501,-546.321,528.654,83.727,60.124,19.0,16.0,1.2
"popularity_module_non_topic_women[1, 30]",15.145,232.198,-334.949,440.209,52.901,37.988,19.0,19.0,1.37
"popularity_module_non_topic_women[1, 31]",11.106,267.541,-332.437,423.39,60.953,43.77,19.0,16.0,0.95
"popularity_module_non_topic_women[1, 32]",55.5,261.029,-351.565,410.157,59.469,42.705,19.0,19.0,1.08
"popularity_module_non_topic_women[1, 33]",46.949,278.323,-513.839,518.106,63.41,45.534,19.0,19.0,0.98
"popularity_module_non_topic_women[1, 34]",-8.751,283.884,-447.444,503.879,64.676,46.444,19.0,16.0,1.26
"popularity_module_non_topic_women[1, 35]",-1.547,195.808,-261.366,458.668,44.61,32.035,19.0,16.0,0.96
"popularity_module_non_topic_women[1, 36]",-59.284,255.921,-432.401,426.798,58.306,41.869,19.0,16.0,0.97
"popularity_module_non_topic_women[1, 37]",-23.632,214.285,-409.437,291.443,48.82,35.057,19.0,19.0,1.21
"popularity_module_non_topic_women[1, 38]",-21.621,318.28,-455.352,446.408,72.513,52.071,19.0,16.0,2.09
"popularity_module_non_topic_women[1, 39]",-62.874,309.799,-521.584,337.645,70.581,50.684,19.0,16.0,0.93
"popularity_module_non_topic_women[1, 40]",-125.076,292.769,-532.54,355.641,66.701,47.898,19.0,19.0,1.57
"popularity_module_non_topic_women[1, 41]",-26.072,290.713,-423.082,403.133,66.232,47.561,19.0,19.0,1.13
"popularity_module_non_topic_women[1, 42]",21.452,191.874,-177.728,410.162,43.714,31.391,19.0,19.0,1.17
"popularity_module_non_topic_women[1, 43]",-63.567,138.332,-254.912,167.665,31.516,22.631,19.0,19.0,1.55
"popularity_module_non_topic_women[1, 44]",-55.296,249.624,-435.41,309.991,56.871,40.839,19.0,19.0,1.95
"popularity_module_non_topic_women[1, 45]",-37.898,337.193,-547.544,416.324,76.822,55.165,19.0,19.0,1.42
"popularity_module_non_topic_women[1, 46]",-53.217,248.347,-469.299,344.752,56.58,40.63,19.0,19.0,1.13
"popularity_module_non_topic_women[1, 47]",-17.706,254.655,-355.719,428.822,58.017,41.662,19.0,19.0,1.42
"popularity_module_non_topic_women[1, 48]",31.263,179.955,-304.331,226.355,40.999,29.441,19.0,19.0,1.67
"popularity_module_non_topic_women[1, 49]",-25.775,361.359,-692.766,518.452,82.327,59.119,19.0,19.0,1.23
"popularity_module_non_topic_women[1, 50]",130.947,445.099,-672.715,659.844,101.406,72.819,19.0,19.0,1.22
"popularity_module_non_topic_women[1, 51]",143.374,265.718,-284.481,510.303,60.538,43.472,19.0,19.0,0.97
"popularity_module_non_topic_women[1, 52]",82.3,276.11,-321.676,556.799,62.905,45.172,19.0,19.0,1.23
"popularity_module_non_topic_women[1, 53]",21.748,156.039,-240.804,235.097,35.55,25.528,19.0,19.0,1.01
"popularity_module_non_topic_women[2, 0]",136.43,82.544,-25.547,252.935,18.806,13.504,19.0,16.0,1.62
"popularity_module_non_topic_women[2, 1]",237.819,94.767,7.468,339.373,21.591,15.504,19.0,16.0,1.31
"popularity_module_non_topic_women[2, 2]",172.938,160.22,-9.362,467.757,36.503,26.212,19.0,16.0,1.76
"popularity_module_non_topic_women[2, 3]",-180.15,113.369,-326.814,-6.47,25.828,18.547,19.0,16.0,1.12
"popularity_module_non_topic_women[2, 4]",-865.133,78.055,-958.949,-721.835,17.783,12.77,19.0,19.0,1.44
"popularity_module_non_topic_women[2, 5]",651.323,447.733,-126.347,1157.908,102.006,73.25,19.0,19.0,1.95
"popularity_module_non_topic_women[2, 6]",7.199,123.238,-192.448,136.843,28.077,20.162,19.0,19.0,1.13
"popularity_module_non_topic_women[2, 7]",20.993,94.129,-103.321,161.593,21.445,15.4,19.0,19.0,1.27
"popularity_module_non_topic_women[2, 8]",21.838,115.377,-137.436,194.492,26.286,18.876,19.0,19.0,1.29
"popularity_module_non_topic_women[2, 9]",-160.951,147.352,-313.101,95.792,33.571,24.107,19.0,19.0,0.88
"popularity_module_non_topic_women[2, 10]",246.417,126.966,76.391,440.873,28.926,20.772,19.0,16.0,1.11
"popularity_module_non_topic_women[2, 11]",-143.113,149.494,-335.672,114.802,34.059,24.457,19.0,19.0,1.16
"popularity_module_non_topic_women[2, 12]",22.82,88.589,-109.629,200.359,20.183,14.493,19.0,19.0,1.09
"popularity_module_non_topic_women[2, 13]",-127.223,112.459,-257.643,97.304,25.621,18.398,19.0,19.0,0.89
"popularity_module_non_topic_women[2, 14]",20.606,104.252,-143.085,149.486,23.751,17.056,19.0,19.0,1.05
"popularity_module_non_topic_women[2, 15]",13.918,110.451,-134.711,131.552,25.164,18.07,19.0,19.0,0.91
"popularity_module_non_topic_women[2, 16]",-86.042,90.76,-257.678,51.132,20.678,14.849,19.0,19.0,1.07
"popularity_module_non_topic_women[2, 17]",-6.374,137.949,-183.163,177.66,31.428,22.569,19.0,16.0,1.2
"popularity_module_non_topic_women[2, 18]",-7.195,266.53,-679.117,279.778,60.723,43.605,19.0,19.0,1.21
"popularity_module_non_topic_women[2, 19]",59.265,200.02,-405.223,292.326,45.57,32.724,19.0,19.0,1.94
"popularity_module_non_topic_women[2, 20]",81.218,292.873,-479.19,384.46,66.724,47.915,19.0,19.0,1.13
"popularity_module_non_topic_women[2, 21]",-32.515,300.723,-402.209,535.196,68.513,49.199,19.0,16.0,1.16
"popularity_module_non_topic_women[2, 22]",23.428,198.745,-248.354,361.029,45.279,32.515,19.0,16.0,1.22
"popularity_module_non_topic_women[2, 23]",17.422,183.968,-220.291,328.797,41.913,30.098,19.0,19.0,1.04
"popularity_module_non_topic_women[2, 24]",-40.692,277.446,-452.233,328.38,63.21,45.391,19.0,19.0,1.05
"popularity_module_non_topic_women[2, 25]",-24.551,177.175,-269.559,246.79,40.365,28.986,19.0,19.0,1.28
"popularity_module_non_topic_women[2, 26]",-48.596,201.241,-439.928,175.74,45.848,32.923,19.0,19.0,1.02
"popularity_module_non_topic_women[2, 27]",-13.781,228.232,-353.483,323.378,51.997,37.339,19.0,16.0,1.19
"popularity_module_non_topic_women[2, 28]",4.662,185.546,-230.194,395.113,42.272,30.356,19.0,19.0,0.97
"popularity_module_non_topic_women[2, 29]",103.026,232.119,-283.145,428.03,52.883,37.975,19.0,19.0,1.36
"popularity_module_non_topic_women[2, 30]",-8.523,232.211,-270.468,353.348,52.904,37.99,19.0,16.0,1.07
"popularity_module_non_topic_women[2, 31]",-36.623,308.211,-437.874,455.852,70.219,50.424,19.0,19.0,1.29
"popularity_module_non_topic_women[2, 32]",-97.342,324.458,-492.405,458.614,73.92,53.082,19.0,16.0,1.02
"popularity_module_non_topic_women[2, 33]",-111.286,351.559,-549.805,371.484,80.095,57.516,19.0,16.0,0.95
"popularity_module_non_topic_women[2, 34]",-87.77,309.026,-618.132,385.115,70.404,50.557,19.0,19.0,0.98
"popularity_module_non_topic_women[2, 35]",7.29,220.133,-489.421,241.855,50.152,36.014,19.0,16.0,1.39
"popularity_module_non_topic_women[2, 36]",76.546,227.486,-273.624,446.956,51.827,37.217,19.0,19.0,1.02
"popularity_module_non_topic_women[2, 37]",19.289,118.505,-118.687,220.258,26.999,19.388,19.0,16.0,1.12
"popularity_module_non_topic_women[2, 38]",-44.84,312.43,-667.622,394.381,71.18,51.114,19.0,19.0,1.02
"popularity_module_non_topic_women[2, 39]",-32.255,250.171,-466.998,319.128,56.996,40.928,19.0,19.0,0.93
"popularity_module_non_topic_women[2, 40]",-12.17,173.754,-216.119,316.23,39.586,28.426,19.0,19.0,0.93
"popularity_module_non_topic_women[2, 41]",-33.302,265.518,-369.708,290.587,60.492,43.439,19.0,19.0,1.2
"popularity_module_non_topic_women[2, 42]",14.845,225.76,-263.974,389.129,51.434,36.935,19.0,19.0,1.71
"popularity_module_non_topic_women[2, 43]",103.896,332.655,-512.424,649.519,75.788,54.423,19.0,19.0,1.07
"popularity_module_non_topic_women[2, 44]",-38.742,305.024,-581.907,358.679,69.493,49.902,19.0,16.0,0.93
"popularity_module_non_topic_women[2, 45]",63.203,262.997,-347.127,472.281,59.918,43.027,19.0,19.0,1.72
"popularity_module_non_topic_women[2, 46]",-66.721,322.01,-647.814,389.189,73.362,52.681,19.0,19.0,1.02
"popularity_module_non_topic_women[2, 47]",15.734,209.466,-215.133,330.474,47.722,34.269,19.0,19.0,1.13
"popularity_module_non_topic_women[2, 48]",-38.259,262.304,-587.33,332.174,59.76,42.913,19.0,16.0,1.45
"popularity_module_non_topic_women[2, 49]",-72.6,234.704,-505.325,232.331,53.472,38.398,19.0,19.0,1.38
"popularity_module_non_topic_women[2, 50]",98.055,262.546,-296.714,535.406,59.815,42.953,19.0,19.0,0.98
"popularity_module_non_topic_women[2, 51]",-83.652,220.859,-396.288,393.188,50.318,36.133,19.0,19.0,1.54
"popularity_module_non_topic_women[2, 52]",41.167,290.255,-394.326,441.008,66.128,47.486,19.0,19.0,1.36
"popularity_module_non_topic_women[2, 53]",99.034,283.535,-399.536,469.974,64.597,46.387,19.0,19.0,0.99
"popularity_module_non_topic_women[3, 0]",-119.692,111.694,-259.764,74.168,25.447,18.273,19.0,19.0,1.22
"popularity_module_non_topic_women[3, 1]",258.431,127.655,89.745,504.468,29.083,20.885,19.0,16.0,1.47
"popularity_module_non_topic_women[3, 2]",41.006,194.052,-236.371,295.394,44.21,31.747,19.0,19.0,2.12
"popularity_module_non_topic_women[3, 3]",-167.368,79.664,-267.672,-29.223,18.15,13.033,19.0,19.0,1.07
"popularity_module_non_topic_women[3, 4]",-485.845,360.982,-1028.544,39.244,82.242,59.057,19.0,16.0,2.56
"popularity_module_non_topic_women[3, 5]",77.941,81.59,-51.025,185.357,18.588,13.348,19.0,16.0,3.27
"popularity_module_non_topic_women[3, 6]",9.759,83.327,-118.942,151.922,18.984,13.632,19.0,19.0,2.28
"popularity_module_non_topic_women[3, 7]",38.392,84.463,-95.275,156.403,19.243,13.818,19.0,16.0,1.22
"popularity_module_non_topic_women[3, 8]",-138.548,150.116,-368.499,42.785,34.201,24.559,19.0,16.0,1.5
"popularity_module_non_topic_women[3, 9]",310.76,81.304,191.871,414.044,18.523,13.301,19.0,19.0,1.51
