,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
popularity_topic_women_men_diff[36],18.777,59.728,-106.463,129.131,5.538,3.926,117.0,1310.0,1.04
"popularity_module_non_topic_women[0, 0]",275.866,103.335,91.06,483.498,2.345,1.658,1939.0,4027.0,1.0
"popularity_module_non_topic_women[0, 1]",53.17,127.305,-179.702,296.605,2.471,1.747,2650.0,4488.0,1.0
"popularity_module_non_topic_women[0, 2]",-661.274,317.65,-1065.411,-74.516,13.108,9.776,624.0,1771.0,1.01
"popularity_module_non_topic_women[0, 3]",28.13,109.165,-167.903,242.574,2.448,1.732,1988.0,4130.0,1.0
"popularity_module_non_topic_women[0, 4]",-594.908,334.579,-1115.51,-76.44,12.983,9.897,777.0,2157.0,1.01
"popularity_module_non_topic_women[0, 5]",65.922,111.313,-146.81,273.516,2.471,1.747,2028.0,3495.0,1.0
"popularity_module_non_topic_women[0, 6]",27.437,110.989,-180.436,230.337,2.389,1.69,2154.0,4193.0,1.0
"popularity_module_non_topic_women[0, 7]",236.398,106.271,42.571,440.061,2.597,1.836,1670.0,3233.0,1.0
"popularity_module_non_topic_women[0, 8]",280.63,111.836,58.268,477.394,2.918,2.064,1461.0,3244.0,1.01
"popularity_module_non_topic_women[0, 9]",186.653,100.539,5.736,382.606,2.437,1.723,1700.0,3386.0,1.0
"popularity_module_non_topic_women[0, 10]",-10.818,132.558,-263.697,228.788,2.706,1.913,2393.0,4492.0,1.0
"popularity_module_non_topic_women[0, 11]",10.524,113.112,-195.307,228.866,2.521,1.783,2010.0,3625.0,1.0
"popularity_module_non_topic_women[0, 12]",100.936,103.893,-97.839,293.824,2.466,1.744,1775.0,3452.0,1.0
"popularity_module_non_topic_women[0, 13]",-2.508,287.797,-523.768,563.657,3.003,3.698,9171.0,5408.0,1.0
"popularity_module_non_topic_women[0, 14]",0.959,286.344,-533.485,545.996,2.856,3.461,9826.0,5545.0,1.0
"popularity_module_non_topic_women[0, 15]",1.343,287.615,-527.603,559.777,2.917,3.33,9728.0,5719.0,1.0
"popularity_module_non_topic_women[0, 16]",-0.18,286.419,-532.951,542.057,2.96,3.256,9369.0,6212.0,1.0
"popularity_module_non_topic_women[0, 17]",-3.396,281.105,-525.797,527.99,2.925,3.27,9232.0,5693.0,1.0
"popularity_module_non_topic_women[0, 18]",2.327,287.056,-524.768,550.345,2.95,3.399,9468.0,5663.0,1.0
"popularity_module_non_topic_women[0, 19]",-1.584,288.33,-564.44,519.219,3.075,3.355,8775.0,5611.0,1.0
"popularity_module_non_topic_women[0, 20]",1.365,283.714,-542.938,519.339,3.129,3.089,8249.0,6355.0,1.0
"popularity_module_non_topic_women[0, 21]",-0.041,291.014,-527.154,561.184,2.79,3.419,10863.0,6144.0,1.0
"popularity_module_non_topic_women[0, 22]",2.262,285.977,-532.432,525.886,3.03,3.268,8898.0,6042.0,1.0
"popularity_module_non_topic_women[0, 23]",2.444,285.327,-534.505,536.645,2.826,3.302,10193.0,5729.0,1.0
"popularity_module_non_topic_women[0, 24]",1.211,283.992,-518.231,550.049,2.87,3.314,9806.0,5424.0,1.0
"popularity_module_non_topic_women[0, 25]",2.616,285.181,-508.067,554.117,2.968,3.165,9240.0,6075.0,1.0
"popularity_module_non_topic_women[0, 26]",1.028,287.581,-570.833,515.061,3.037,3.257,8981.0,6044.0,1.0
"popularity_module_non_topic_women[0, 27]",3.849,292.88,-528.765,546.594,2.865,3.545,10485.0,5665.0,1.0
"popularity_module_non_topic_women[0, 28]",1.363,290.282,-517.098,550.764,2.997,3.309,9391.0,5266.0,1.0
"popularity_module_non_topic_women[0, 29]",3.504,298.284,-563.625,556.402,2.972,3.901,10107.0,4898.0,1.0
"popularity_module_non_topic_women[0, 30]",-0.232,283.247,-538.105,517.945,2.799,3.194,10227.0,5914.0,1.0
"popularity_module_non_topic_women[0, 31]",2.12,285.119,-562.736,508.917,2.981,3.233,9158.0,6051.0,1.0
"popularity_module_non_topic_women[0, 32]",0.078,292.413,-534.167,562.532,3.038,3.395,9298.0,5843.0,1.0
"popularity_module_non_topic_women[0, 33]",0.164,283.326,-510.247,549.474,2.784,3.22,10355.0,6198.0,1.0
"popularity_module_non_topic_women[0, 34]",1.108,290.242,-556.375,543.315,3.162,3.223,8436.0,6003.0,1.0
"popularity_module_non_topic_women[0, 35]",0.82,286.785,-542.216,518.804,2.897,3.201,9789.0,6372.0,1.0
"popularity_module_non_topic_women[0, 36]",5.413,289.402,-510.757,575.109,2.84,3.351,10377.0,5695.0,1.0
"popularity_module_non_topic_women[0, 37]",-4.463,286.951,-536.275,547.974,2.93,3.411,9597.0,5872.0,1.0
"popularity_module_non_topic_women[0, 38]",0.357,281.898,-534.994,516.837,2.807,3.237,10081.0,6022.0,1.0
"popularity_module_non_topic_women[0, 39]",2.139,277.641,-509.105,528.029,2.939,3.068,8947.0,6041.0,1.0
"popularity_module_non_topic_women[0, 40]",-1.841,289.8,-565.237,530.417,2.871,3.518,10202.0,5319.0,1.0
"popularity_module_non_topic_women[0, 41]",5.831,285.445,-514.32,563.392,2.713,3.329,11078.0,5941.0,1.0
"popularity_module_non_topic_women[0, 42]",-3.375,286.014,-530.259,547.084,2.825,3.297,10272.0,5975.0,1.0
"popularity_module_non_topic_women[0, 43]",-2.204,288.838,-530.852,546.994,3.0,3.426,9278.0,5815.0,1.0
"popularity_module_non_topic_women[0, 44]",-4.187,284.143,-531.831,536.145,2.814,3.134,10180.0,6230.0,1.0
"popularity_module_non_topic_women[0, 45]",0.657,288.65,-534.923,549.971,2.903,3.324,9898.0,6249.0,1.0
"popularity_module_non_topic_women[0, 46]",2.0,280.075,-528.101,525.034,2.853,3.241,9662.0,6104.0,1.0
"popularity_module_non_topic_women[0, 47]",-3.931,289.821,-555.009,539.327,2.957,3.49,9603.0,5528.0,1.0
"popularity_module_non_topic_women[0, 48]",3.056,282.647,-534.702,522.08,2.769,3.332,10436.0,5329.0,1.0
"popularity_module_non_topic_women[0, 49]",1.398,293.185,-552.699,548.181,2.836,3.349,10690.0,6265.0,1.0
"popularity_module_non_topic_women[0, 50]",0.945,293.732,-561.306,540.461,3.051,3.455,9255.0,5385.0,1.0
"popularity_module_non_topic_women[1, 0]",84.692,124.185,-142.028,321.661,3.663,2.591,1152.0,2370.0,1.0
"popularity_module_non_topic_women[1, 1]",-55.416,103.433,-253.075,132.221,2.732,1.932,1432.0,2714.0,1.0
"popularity_module_non_topic_women[1, 2]",66.533,96.303,-108.287,251.19,2.591,1.833,1381.0,2740.0,1.0
"popularity_module_non_topic_women[1, 3]",-78.478,128.522,-319.937,159.312,2.575,1.821,2492.0,4020.0,1.0
"popularity_module_non_topic_women[1, 4]",230.915,95.756,49.318,403.936,2.582,1.826,1375.0,2391.0,1.0
"popularity_module_non_topic_women[1, 5]",149.219,99.449,-42.74,332.583,2.589,1.831,1479.0,2496.0,1.0
"popularity_module_non_topic_women[1, 6]",114.369,89.21,-50.371,281.136,2.342,1.656,1449.0,2998.0,1.0
"popularity_module_non_topic_women[1, 7]",170.93,100.154,-16.328,361.925,2.552,1.807,1537.0,3021.0,1.0
"popularity_module_non_topic_women[1, 8]",149.71,101.859,-41.678,345.457,2.612,1.847,1522.0,2912.0,1.0
"popularity_module_non_topic_women[1, 9]",335.893,111.362,127.253,544.432,8.838,6.261,158.0,3024.0,1.03
"popularity_module_non_topic_women[1, 10]",64.054,91.829,-112.296,230.297,2.366,1.674,1505.0,2820.0,1.0
"popularity_module_non_topic_women[1, 11]",-1179.241,90.396,-1349.023,-1008.76,2.593,1.834,1216.0,2351.0,1.0
"popularity_module_non_topic_women[1, 12]",-47.811,166.001,-358.905,257.454,3.131,2.215,2810.0,5076.0,1.0
"popularity_module_non_topic_women[1, 13]",3.822,287.399,-520.209,551.729,2.877,3.276,9995.0,5629.0,1.0
"popularity_module_non_topic_women[1, 14]",1.351,291.27,-563.048,534.739,3.082,3.282,8950.0,6136.0,1.0
"popularity_module_non_topic_women[1, 15]",2.933,287.727,-525.626,562.057,2.836,3.567,10293.0,5148.0,1.0
"popularity_module_non_topic_women[1, 16]",3.293,284.444,-537.855,530.528,3.06,3.11,8636.0,5877.0,1.0
"popularity_module_non_topic_women[1, 17]",-1.146,284.284,-521.733,553.33,2.812,3.225,10245.0,6154.0,1.0
"popularity_module_non_topic_women[1, 18]",-1.265,289.781,-542.29,535.492,2.959,3.587,9570.0,5250.0,1.0
"popularity_module_non_topic_women[1, 19]",4.351,282.071,-506.282,550.373,3.022,3.14,8740.0,5753.0,1.0
"popularity_module_non_topic_women[1, 20]",-0.784,284.786,-530.6,539.948,2.699,3.592,11127.0,5313.0,1.0
"popularity_module_non_topic_women[1, 21]",-0.358,285.336,-535.085,531.781,2.818,3.411,10250.0,5583.0,1.0
"popularity_module_non_topic_women[1, 22]",2.705,293.553,-544.024,562.95,3.035,3.702,9342.0,5662.0,1.0
"popularity_module_non_topic_women[1, 23]",0.644,286.876,-532.189,538.024,3.063,3.255,8754.0,5668.0,1.0
"popularity_module_non_topic_women[1, 24]",2.531,287.954,-534.041,552.163,2.961,3.37,9455.0,6054.0,1.0
"popularity_module_non_topic_women[1, 25]",0.554,286.289,-552.594,541.721,2.896,3.349,9780.0,5862.0,1.0
"popularity_module_non_topic_women[1, 26]",-1.101,289.551,-581.155,516.636,2.972,3.347,9502.0,5504.0,1.0
"popularity_module_non_topic_women[1, 27]",2.647,284.641,-529.366,538.546,2.952,3.098,9298.0,5979.0,1.0
"popularity_module_non_topic_women[1, 28]",-2.991,284.89,-558.173,533.066,2.826,3.339,10170.0,5564.0,1.0
"popularity_module_non_topic_women[1, 29]",0.759,290.248,-538.244,550.446,3.087,3.373,8836.0,5535.0,1.0
"popularity_module_non_topic_women[1, 30]",0.908,293.415,-550.143,550.017,2.659,3.417,12193.0,6121.0,1.0
"popularity_module_non_topic_women[1, 31]",-5.124,288.332,-559.91,534.09,3.139,3.488,8433.0,5547.0,1.0
"popularity_module_non_topic_women[1, 32]",-0.935,290.766,-529.503,548.264,2.873,3.417,10257.0,5539.0,1.0
"popularity_module_non_topic_women[1, 33]",-1.363,285.889,-540.778,530.699,2.863,3.495,9946.0,4783.0,1.0
"popularity_module_non_topic_women[1, 34]",-0.156,288.155,-531.358,542.432,2.92,3.34,9732.0,6219.0,1.0
"popularity_module_non_topic_women[1, 35]",1.102,289.886,-551.796,547.68,2.685,3.442,11680.0,5573.0,1.0
"popularity_module_non_topic_women[1, 36]",-3.772,285.59,-533.742,547.682,2.942,3.146,9431.0,5908.0,1.0
"popularity_module_non_topic_women[1, 37]",2.299,285.597,-514.365,542.512,3.041,3.316,8826.0,5339.0,1.0
"popularity_module_non_topic_women[1, 38]",1.226,285.382,-539.632,530.982,2.911,3.166,9606.0,5777.0,1.0
"popularity_module_non_topic_women[1, 39]",-1.825,288.514,-525.808,538.053,2.844,3.336,10364.0,6108.0,1.0
"popularity_module_non_topic_women[1, 40]",-2.607,292.021,-570.755,536.664,2.828,3.64,10680.0,5806.0,1.0
"popularity_module_non_topic_women[1, 41]",0.669,287.29,-546.98,537.924,2.869,3.569,10034.0,6113.0,1.0
"popularity_module_non_topic_women[1, 42]",0.926,284.792,-502.965,573.127,2.973,3.275,9181.0,5990.0,1.0
"popularity_module_non_topic_women[1, 43]",0.411,289.935,-522.718,555.112,3.049,3.286,9048.0,6082.0,1.0
"popularity_module_non_topic_women[1, 44]",0.127,285.53,-545.033,526.468,2.97,3.324,9249.0,5917.0,1.0
"popularity_module_non_topic_women[1, 45]",-2.433,290.825,-532.881,549.073,2.892,3.468,10138.0,5922.0,1.0
"popularity_module_non_topic_women[1, 46]",6.948,283.934,-546.649,511.763,2.96,3.3,9203.0,5557.0,1.0
"popularity_module_non_topic_women[1, 47]",1.035,288.82,-532.063,550.401,2.661,3.313,11755.0,6119.0,1.0
"popularity_module_non_topic_women[1, 48]",-0.918,286.507,-536.575,517.149,2.998,3.376,9141.0,6151.0,1.0
"popularity_module_non_topic_women[1, 49]",5.757,289.179,-519.403,565.192,2.903,3.378,9971.0,6064.0,1.0
"popularity_module_non_topic_women[1, 50]",-5.088,287.951,-540.051,538.291,3.021,3.338,9071.0,5608.0,1.0
"popularity_module_non_topic_women[2, 0]",83.221,129.817,-152.372,333.483,3.279,2.319,1568.0,3449.0,1.0
"popularity_module_non_topic_women[2, 1]",20.76,107.11,-178.31,222.328,2.597,1.837,1703.0,3100.0,1.0
"popularity_module_non_topic_women[2, 2]",-85.226,124.714,-318.643,150.083,2.378,1.682,2760.0,4458.0,1.0
"popularity_module_non_topic_women[2, 3]",-825.205,85.075,-989.12,-670.02,2.279,1.612,1399.0,2390.0,1.01
"popularity_module_non_topic_women[2, 4]",166.455,108.997,-44.93,365.472,2.623,1.855,1733.0,3585.0,1.0
"popularity_module_non_topic_women[2, 5]",18.585,128.774,-221.157,266.71,2.514,1.778,2612.0,3569.0,1.0
"popularity_module_non_topic_women[2, 6]",106.728,95.918,-66.65,290.996,2.168,1.533,1956.0,3390.0,1.0
"popularity_module_non_topic_women[2, 7]",75.329,126.943,-176.89,302.683,2.318,1.64,2988.0,4970.0,1.0
"popularity_module_non_topic_women[2, 8]",56.044,128.299,-183.138,300.085,2.405,1.701,2845.0,4489.0,1.0
"popularity_module_non_topic_women[2, 9]",220.573,138.768,-41.547,475.872,11.093,7.859,158.0,2962.0,1.02
"popularity_module_non_topic_women[2, 10]",-50.989,125.131,-286.414,180.478,2.393,1.692,2737.0,3765.0,1.0
"popularity_module_non_topic_women[2, 11]",106.504,96.743,-63.57,297.806,2.146,1.518,2029.0,3562.0,1.0
"popularity_module_non_topic_women[2, 12]",54.734,127.981,-194.017,285.711,2.36,1.669,2932.0,4852.0,1.0
"popularity_module_non_topic_women[2, 13]",100.612,165.653,-212.698,408.017,2.9,2.051,3250.0,5038.0,1.0
"popularity_module_non_topic_women[2, 14]",-100.285,113.759,-320.772,103.105,2.709,1.916,1769.0,3813.0,1.0
"popularity_module_non_topic_women[2, 15]",36.55,106.725,-170.849,231.288,2.328,1.646,2095.0,3538.0,1.0
"popularity_module_non_topic_women[2, 16]",0.766,284.935,-557.082,506.735,2.91,3.287,9594.0,5843.0,1.0
"popularity_module_non_topic_women[2, 17]",-5.879,287.635,-530.164,547.781,2.938,3.265,9564.0,5823.0,1.0
"popularity_module_non_topic_women[2, 18]",-8.05,284.383,-545.775,525.276,2.886,3.293,9688.0,6215.0,1.0
"popularity_module_non_topic_women[2, 19]",0.727,284.508,-541.57,528.698,2.862,3.266,9901.0,6461.0,1.0
"popularity_module_non_topic_women[2, 20]",-4.515,289.768,-553.259,535.947,2.853,3.375,10306.0,6276.0,1.0
"popularity_module_non_topic_women[2, 21]",2.035,288.2,-544.531,532.735,3.174,3.332,8234.0,5495.0,1.0
"popularity_module_non_topic_women[2, 22]",-1.625,284.276,-549.004,521.755,2.825,3.372,10124.0,5911.0,1.0
"popularity_module_non_topic_women[2, 23]",3.015,288.57,-530.531,553.37,2.72,3.557,11247.0,6054.0,1.0
"popularity_module_non_topic_women[2, 24]",-0.702,281.999,-535.486,519.217,3.064,3.099,8522.0,5997.0,1.0
"popularity_module_non_topic_women[2, 25]",-6.226,292.898,-542.954,547.518,3.229,3.202,8225.0,5691.0,1.0
"popularity_module_non_topic_women[2, 26]",2.573,289.332,-521.474,567.023,2.915,3.519,9859.0,5692.0,1.0
"popularity_module_non_topic_women[2, 27]",-2.535,290.528,-551.376,542.58,2.829,3.496,10556.0,6116.0,1.0
"popularity_module_non_topic_women[2, 28]",3.118,285.982,-539.785,540.408,2.989,3.161,9138.0,6328.0,1.0
"popularity_module_non_topic_women[2, 29]",1.205,291.411,-528.029,560.96,2.922,3.338,9958.0,6440.0,1.0
"popularity_module_non_topic_women[2, 30]",-0.265,282.352,-507.274,544.535,2.87,3.416,9662.0,5839.0,1.0
"popularity_module_non_topic_women[2, 31]",-2.384,285.451,-545.285,530.545,2.88,3.662,9846.0,5322.0,1.0
"popularity_module_non_topic_women[2, 32]",0.863,294.712,-568.045,544.905,3.052,3.37,9293.0,5675.0,1.0
"popularity_module_non_topic_women[2, 33]",-7.757,288.767,-552.874,531.361,2.873,3.31,10100.0,6483.0,1.0
"popularity_module_non_topic_women[2, 34]",0.098,286.093,-513.205,565.799,2.77,3.457,10643.0,5538.0,1.0
"popularity_module_non_topic_women[2, 35]",0.789,287.276,-566.562,510.821,2.923,3.4,9655.0,5659.0,1.0
"popularity_module_non_topic_women[2, 36]",5.421,284.577,-545.073,514.473,2.63,3.388,11699.0,5707.0,1.0
"popularity_module_non_topic_women[2, 37]",0.563,287.187,-538.772,534.759,2.957,3.242,9429.0,6149.0,1.0
"popularity_module_non_topic_women[2, 38]",2.515,288.863,-537.277,536.839,2.887,3.374,10022.0,5694.0,1.0
"popularity_module_non_topic_women[2, 39]",-0.816,288.168,-534.875,554.98,2.808,3.393,10520.0,5986.0,1.0
"popularity_module_non_topic_women[2, 40]",0.8,287.521,-521.031,552.304,3.113,3.238,8533.0,5979.0,1.0
"popularity_module_non_topic_women[2, 41]",-2.628,288.108,-560.259,520.807,2.833,3.28,10354.0,5728.0,1.0
"popularity_module_non_topic_women[2, 42]",-1.829,279.435,-541.04,522.747,2.733,3.328,10466.0,5386.0,1.0
"popularity_module_non_topic_women[2, 43]",5.672,284.076,-535.743,520.776,2.927,3.348,9413.0,6299.0,1.0
"popularity_module_non_topic_women[2, 44]",-0.568,286.898,-548.301,517.457,2.974,3.261,9293.0,6086.0,1.0
"popularity_module_non_topic_women[2, 45]",-2.676,291.3,-547.229,538.276,3.028,3.308,9248.0,5382.0,1.0
"popularity_module_non_topic_women[2, 46]",-0.561,286.904,-528.162,526.015,2.945,3.409,9485.0,5624.0,1.0
"popularity_module_non_topic_women[2, 47]",-7.062,291.249,-554.257,538.251,2.758,3.467,11175.0,5904.0,1.0
"popularity_module_non_topic_women[2, 48]",-0.089,282.891,-527.416,522.842,2.613,3.18,11678.0,6426.0,1.0
"popularity_module_non_topic_women[2, 49]",-2.121,292.029,-589.869,505.866,2.932,3.488,9953.0,5506.0,1.0
"popularity_module_non_topic_women[2, 50]",1.551,288.044,-520.164,562.83,3.082,3.275,8684.0,6023.0,1.0
"popularity_module_non_topic_women[3, 0]",-139.29,105.01,-342.042,57.128,2.826,1.998,1382.0,2801.0,1.0
"popularity_module_non_topic_women[3, 1]",133.646,117.021,-78.126,358.76,3.508,2.481,1115.0,2047.0,1.01
"popularity_module_non_topic_women[3, 2]",-50.796,96.793,-243.088,123.233,3.099,2.192,975.0,1916.0,1.0
"popularity_module_non_topic_women[3, 3]",13.902,89.258,-151.512,184.339,2.89,2.044,953.0,2272.0,1.0
"popularity_module_non_topic_women[3, 4]",221.808,90.387,49.252,388.38,3.089,2.185,854.0,2301.0,1.0
"popularity_module_non_topic_women[3, 5]",156.316,92.215,-21.047,321.713,2.892,2.046,1017.0,2833.0,1.0
"popularity_module_non_topic_women[3, 6]",132.511,81.294,-24.11,281.233,2.733,1.933,883.0,1578.0,1.0
"popularity_module_non_topic_women[3, 7]",116.459,94.204,-60.424,292.698,3.087,2.183,932.0,2822.0,1.01
"popularity_module_non_topic_women[3, 8]",-234.596,650.825,-1433.454,314.631,321.786,246.076,7.0,28.0,1.53
"popularity_module_non_topic_women[3, 9]",324.09,107.129,121.87,526.95,11.801,8.374,83.0,298.0,1.05
"popularity_module_non_topic_women[3, 10]",18.859,93.408,-158.585,196.31,2.839,2.008,1084.0,2138.0,1.0
"popularity_module_non_topic_women[3, 11]",82.013,82.239,-77.857,231.177,2.714,1.92,916.0,2036.0,1.0
