,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
popularity_topic_women_men_diff[14],18.34,154.817,-209.629,325.564,67.911,51.007,7.0,30.0,1.63
popularity_topic_women_men_diff[15],-1.408,187.206,-365.971,348.05,3.939,7.281,2282.0,934.0,1.02
popularity_topic_women_men_diff[16],5.384,189.935,-349.535,374.017,4.11,6.539,2203.0,903.0,1.03
popularity_topic_women_men_diff[17],-3.981,195.936,-379.487,357.613,3.816,6.979,2684.0,650.0,1.02
popularity_topic_women_men_diff[18],208.104,189.714,-116.258,575.442,70.019,51.623,8.0,41.0,1.42
popularity_topic_women_men_diff[19],394.717,274.88,-28.128,865.662,120.333,90.356,6.0,126.0,1.72
popularity_topic_women_men_diff[20],-18.98,59.519,-131.37,87.538,13.295,9.541,20.0,207.0,1.17
popularity_topic_women_men_diff[21],-141.338,81.828,-292.844,5.447,29.257,21.512,8.0,46.0,1.47
popularity_topic_women_men_diff[22],-62.94,99.775,-244.438,115.512,4.441,3.142,496.0,791.0,1.02
popularity_topic_women_men_diff[23],53.4,76.585,-82.776,195.934,15.081,10.787,26.0,347.0,1.11
popularity_topic_women_men_diff[24],19.959,171.589,-191.883,374.97,78.187,59.03,7.0,32.0,1.6
popularity_topic_women_men_diff[25],-67.337,75.901,-199.424,80.484,3.974,2.812,362.0,626.0,1.01
popularity_topic_women_men_diff[26],57.02,88.234,-111.49,216.997,14.755,10.52,36.0,291.0,1.09
popularity_topic_women_men_diff[27],-7.892,71.577,-147.154,123.255,11.386,8.112,40.0,597.0,1.08
popularity_topic_women_men_diff[28],-15.487,72.12,-156.603,117.064,7.245,5.138,99.0,292.0,1.05
popularity_topic_women_men_diff[29],-54.085,141.186,-326.298,193.067,50.969,37.507,8.0,34.0,1.45
popularity_topic_women_men_diff[30],-17.189,127.951,-230.313,217.545,48.797,36.085,7.0,175.0,1.53
popularity_topic_women_men_diff[31],36.335,179.158,-259.351,400.949,4.615,6.515,1490.0,719.0,1.03
popularity_topic_women_men_diff[32],-5.59,70.12,-130.494,135.87,4.186,2.963,282.0,515.0,1.03
popularity_topic_women_men_diff[33],-28.748,60.908,-142.593,86.319,11.125,7.944,30.0,111.0,1.1
popularity_topic_women_men_diff[34],296.357,148.055,17.904,518.88,65.785,49.494,6.0,46.0,1.75
popularity_topic_women_men_diff[35],14.182,145.672,-237.336,305.507,3.895,4.757,1396.0,905.0,1.01
popularity_topic_women_men_diff[36],-50.525,73.18,-180.011,96.241,12.142,8.655,37.0,471.0,1.09
"popularity_module_non_topic_women[0, 0]",256.795,110.564,38.275,448.708,9.107,6.453,148.0,894.0,1.03
"popularity_module_non_topic_women[0, 1]",-29.656,135.796,-293.962,221.313,4.76,3.367,808.0,1086.0,1.01
"popularity_module_non_topic_women[0, 2]",-521.07,318.692,-1081.195,-54.017,42.406,32.066,73.0,655.0,1.04
"popularity_module_non_topic_women[0, 3]",18.293,111.128,-191.098,220.484,9.555,6.771,139.0,322.0,1.03
"popularity_module_non_topic_women[0, 4]",-694.838,265.975,-1039.575,-123.085,28.671,20.343,140.0,644.0,1.04
"popularity_module_non_topic_women[0, 5]",8.821,122.278,-213.796,251.452,17.676,12.576,49.0,503.0,1.07
"popularity_module_non_topic_women[0, 6]",20.379,113.195,-193.925,234.396,6.292,4.453,336.0,613.0,1.02
"popularity_module_non_topic_women[0, 7]",315.972,117.63,99.587,541.174,19.631,13.996,36.0,375.0,1.08
"popularity_module_non_topic_women[0, 8]",273.238,116.387,60.879,486.906,7.842,5.553,222.0,606.0,1.03
"popularity_module_non_topic_women[0, 9]",178.363,111.186,-47.613,382.981,4.737,3.351,556.0,631.0,1.02
"popularity_module_non_topic_women[0, 10]",97.977,135.544,-150.115,353.421,5.365,3.795,641.0,1011.0,1.01
"popularity_module_non_topic_women[0, 11]",43.315,114.963,-165.824,260.67,4.476,3.167,664.0,931.0,1.02
"popularity_module_non_topic_women[0, 12]",91.662,105.049,-117.772,274.341,8.36,5.922,162.0,482.0,1.03
"popularity_module_non_topic_women[0, 13]",1.581,287.894,-530.507,561.128,4.921,8.521,3484.0,1102.0,1.0
"popularity_module_non_topic_women[0, 14]",-3.232,280.95,-527.079,517.102,4.944,7.577,3232.0,1264.0,1.0
"popularity_module_non_topic_women[0, 15]",-1.005,276.301,-524.485,521.507,4.655,7.346,3538.0,1140.0,1.01
"popularity_module_non_topic_women[0, 16]",13.349,276.024,-508.442,543.356,5.26,7.535,2774.0,1213.0,1.01
"popularity_module_non_topic_women[0, 17]",-8.417,275.857,-502.996,522.468,5.519,7.897,2529.0,1011.0,1.01
"popularity_module_non_topic_women[0, 18]",7.693,286.149,-568.878,523.425,5.034,8.654,3196.0,1140.0,1.01
"popularity_module_non_topic_women[0, 19]",2.63,298.449,-588.884,512.962,5.651,9.124,2793.0,1044.0,1.01
"popularity_module_non_topic_women[0, 20]",0.317,282.393,-547.334,506.459,5.148,9.999,3002.0,1096.0,1.02
"popularity_module_non_topic_women[0, 21]",-6.379,273.866,-493.833,495.676,5.108,8.195,2835.0,1032.0,1.01
"popularity_module_non_topic_women[0, 22]",-6.485,281.536,-509.633,521.076,5.105,8.291,3027.0,1158.0,1.01
"popularity_module_non_topic_women[0, 23]",3.092,277.616,-484.044,563.156,5.087,7.457,3029.0,1052.0,1.0
"popularity_module_non_topic_women[0, 24]",7.926,282.511,-596.693,517.283,5.424,9.153,2678.0,863.0,1.0
"popularity_module_non_topic_women[0, 25]",-6.41,284.992,-587.415,481.41,5.204,8.471,2942.0,1061.0,1.0
"popularity_module_non_topic_women[0, 26]",-4.749,260.248,-479.574,490.887,4.7,7.572,3053.0,1282.0,1.01
"popularity_module_non_topic_women[0, 27]",-3.805,272.791,-525.293,490.078,4.879,7.891,3116.0,1113.0,1.0
"popularity_module_non_topic_women[0, 28]",-2.303,291.014,-534.639,543.496,5.173,8.844,3164.0,1167.0,1.0
"popularity_module_non_topic_women[0, 29]",-1.674,275.015,-511.292,541.73,4.962,9.007,3105.0,1038.0,1.0
"popularity_module_non_topic_women[0, 30]",-1.749,286.547,-502.647,527.484,5.194,8.548,3029.0,1001.0,1.0
"popularity_module_non_topic_women[0, 31]",-0.013,284.084,-525.406,520.183,5.01,8.7,3203.0,936.0,1.01
"popularity_module_non_topic_women[0, 32]",6.155,278.465,-552.624,513.373,5.347,7.555,2713.0,1169.0,1.01
"popularity_module_non_topic_women[0, 33]",-3.288,280.508,-568.325,472.791,5.044,8.347,3092.0,928.0,1.0
"popularity_module_non_topic_women[0, 34]",-3.241,277.069,-511.097,527.86,4.761,8.502,3372.0,1000.0,1.01
"popularity_module_non_topic_women[0, 35]",1.515,290.063,-522.006,550.52,5.742,8.924,2564.0,1054.0,1.0
"popularity_module_non_topic_women[0, 36]",-6.419,276.876,-502.311,526.858,4.75,8.219,3375.0,932.0,1.0
"popularity_module_non_topic_women[0, 37]",2.559,292.217,-592.786,498.34,5.125,9.387,3265.0,991.0,1.01
"popularity_module_non_topic_women[0, 38]",10.513,298.076,-531.573,560.083,5.758,8.743,2690.0,964.0,1.01
"popularity_module_non_topic_women[0, 39]",-10.792,269.754,-515.302,481.651,5.163,7.097,2712.0,1243.0,1.01
"popularity_module_non_topic_women[0, 40]",2.785,300.295,-538.062,552.104,5.177,10.414,3348.0,966.0,1.0
"popularity_module_non_topic_women[0, 41]",3.133,295.541,-560.582,542.512,4.839,9.631,3731.0,1051.0,1.01
"popularity_module_non_topic_women[0, 42]",3.178,292.956,-560.217,539.805,5.296,9.286,3074.0,978.0,1.0
"popularity_module_non_topic_women[0, 43]",-2.547,300.236,-591.364,540.846,5.032,8.689,3587.0,892.0,1.01
"popularity_module_non_topic_women[0, 44]",0.041,282.071,-519.448,549.667,5.142,8.499,3020.0,959.0,1.01
"popularity_module_non_topic_women[0, 45]",-5.608,283.981,-554.725,517.877,5.386,9.001,2781.0,1027.0,1.01
"popularity_module_non_topic_women[0, 46]",9.558,290.103,-499.268,587.298,4.954,9.837,3426.0,782.0,1.01
"popularity_module_non_topic_women[0, 47]",3.543,279.259,-508.668,548.74,4.761,8.858,3462.0,1022.0,1.0
"popularity_module_non_topic_women[0, 48]",2.425,274.407,-507.919,531.218,5.484,7.4,2523.0,1119.0,1.01
"popularity_module_non_topic_women[0, 49]",-6.384,298.196,-578.48,550.112,4.839,10.763,3857.0,801.0,1.01
"popularity_module_non_topic_women[0, 50]",-0.561,277.998,-524.099,541.251,4.782,8.675,3384.0,1019.0,1.0
"popularity_module_non_topic_women[0, 51]",4.49,279.059,-536.227,482.817,5.601,8.252,2453.0,982.0,1.02
"popularity_module_non_topic_women[0, 52]",3.941,283.129,-514.867,549.191,4.916,8.35,3346.0,1051.0,1.0
"popularity_module_non_topic_women[1, 0]",149.559,116.484,-83.255,350.495,4.612,3.363,633.0,1098.0,1.01
"popularity_module_non_topic_women[1, 1]",127.889,118.723,-99.1,341.877,4.239,3.075,790.0,988.0,1.01
"popularity_module_non_topic_women[1, 2]",19.064,126.476,-212.118,269.32,4.765,3.37,707.0,874.0,1.01
"popularity_module_non_topic_women[1, 3]",-62.058,97.35,-232.303,122.992,4.025,2.848,597.0,730.0,1.0
"popularity_module_non_topic_women[1, 4]",-144.777,128.903,-389.63,87.818,19.647,13.988,43.0,668.0,1.07
"popularity_module_non_topic_women[1, 5]",66.71,155.235,-204.461,370.7,5.008,3.589,960.0,1020.0,1.0
"popularity_module_non_topic_women[1, 6]",101.578,108.667,-98.796,314.452,4.463,3.357,598.0,811.0,1.02
"popularity_module_non_topic_women[1, 7]",43.733,93.552,-122.991,225.785,3.601,2.755,680.0,772.0,1.0
"popularity_module_non_topic_women[1, 8]",90.803,109.107,-106.097,296.109,22.165,15.865,24.0,497.0,1.12
"popularity_module_non_topic_women[1, 9]",22.412,143.966,-249.693,279.495,35.396,25.484,17.0,302.0,1.17
"popularity_module_non_topic_women[1, 10]",367.534,116.155,158.148,587.732,15.405,11.12,58.0,777.0,1.07
"popularity_module_non_topic_women[1, 11]",-5.597,95.578,-178.73,181.715,3.73,2.639,653.0,929.0,1.0
"popularity_module_non_topic_women[1, 12]",-48.293,110.716,-248.149,167.587,4.124,2.917,719.0,872.0,1.0
"popularity_module_non_topic_women[1, 13]",-717.65,127.689,-953.077,-481.081,15.22,10.807,73.0,617.0,1.06
"popularity_module_non_topic_women[1, 14]",-4.355,297.217,-596.091,532.843,4.912,10.699,3748.0,873.0,1.0
"popularity_module_non_topic_women[1, 15]",-3.433,277.857,-489.176,529.036,5.298,7.982,2738.0,1169.0,1.0
"popularity_module_non_topic_women[1, 16]",1.466,309.06,-527.655,597.715,5.812,12.599,2769.0,882.0,1.01
"popularity_module_non_topic_women[1, 17]",-0.417,277.304,-487.075,547.486,5.207,8.229,2847.0,1139.0,1.01
"popularity_module_non_topic_women[1, 18]",2.629,275.123,-447.164,597.714,4.793,8.795,3355.0,993.0,1.0
"popularity_module_non_topic_women[1, 19]",-0.426,280.749,-523.996,506.257,4.868,7.82,3352.0,1168.0,1.0
"popularity_module_non_topic_women[1, 20]",15.192,275.468,-484.048,526.478,5.389,7.708,2617.0,983.0,1.01
"popularity_module_non_topic_women[1, 21]",1.586,290.507,-569.072,534.463,5.621,8.826,2641.0,1085.0,1.01
"popularity_module_non_topic_women[1, 22]",-8.085,286.066,-551.603,544.858,4.755,9.079,3525.0,941.0,1.02
"popularity_module_non_topic_women[1, 23]",-10.017,281.851,-503.657,521.986,6.176,9.826,2071.0,1021.0,1.0
"popularity_module_non_topic_women[1, 24]",-0.581,284.294,-547.897,509.714,4.643,8.171,3376.0,1077.0,1.0
"popularity_module_non_topic_women[1, 25]",3.265,284.01,-530.61,505.809,5.44,8.999,2690.0,851.0,1.0
"popularity_module_non_topic_women[1, 26]",-2.619,282.091,-528.42,505.757,5.061,7.885,3026.0,1082.0,1.01
"popularity_module_non_topic_women[1, 27]",0.692,279.064,-554.602,493.898,4.927,10.479,3172.0,768.0,1.0
"popularity_module_non_topic_women[1, 28]",4.948,282.14,-512.595,518.335,5.508,8.469,2583.0,1085.0,1.01
"popularity_module_non_topic_women[1, 29]",5.869,277.301,-487.278,555.611,4.761,7.603,3360.0,1081.0,1.0
"popularity_module_non_topic_women[1, 30]",-0.683,292.427,-522.587,536.189,5.74,8.486,2617.0,860.0,1.01
"popularity_module_non_topic_women[1, 31]",1.194,283.147,-537.72,489.549,6.029,9.503,2208.0,917.0,1.0
"popularity_module_non_topic_women[1, 32]",-5.345,298.863,-530.038,559.215,5.723,10.412,2790.0,771.0,1.01
"popularity_module_non_topic_women[1, 33]",0.952,278.181,-525.393,528.495,5.163,9.376,2881.0,851.0,1.0
"popularity_module_non_topic_women[1, 34]",-4.784,288.417,-518.941,570.511,4.992,8.929,3324.0,1128.0,1.0
"popularity_module_non_topic_women[1, 35]",-4.815,281.705,-569.45,476.699,5.151,7.865,3033.0,1063.0,1.0
"popularity_module_non_topic_women[1, 36]",-1.049,292.812,-513.795,580.999,5.381,9.303,2899.0,894.0,1.0
"popularity_module_non_topic_women[1, 37]",6.233,293.568,-572.918,514.864,5.154,8.965,3238.0,1052.0,1.01
"popularity_module_non_topic_women[1, 38]",2.583,295.19,-518.558,568.623,6.061,9.054,2457.0,1105.0,1.01
"popularity_module_non_topic_women[1, 39]",7.666,279.876,-529.408,506.394,5.635,8.341,2455.0,1140.0,1.01
"popularity_module_non_topic_women[1, 40]",-3.636,287.663,-542.204,518.595,5.439,9.426,2839.0,972.0,1.0
"popularity_module_non_topic_women[1, 41]",-1.479,294.189,-531.301,554.759,4.79,9.677,3994.0,1100.0,1.01
"popularity_module_non_topic_women[1, 42]",-5.61,291.111,-535.27,559.393,4.883,9.233,3581.0,1158.0,1.01
"popularity_module_non_topic_women[1, 43]",-0.285,286.721,-494.883,620.433,5.433,8.71,2826.0,999.0,1.0
"popularity_module_non_topic_women[1, 44]",5.112,294.716,-547.523,546.458,4.51,12.571,4363.0,646.0,1.02
"popularity_module_non_topic_women[1, 45]",4.185,279.887,-531.426,517.28,4.813,7.997,3397.0,1045.0,1.0
"popularity_module_non_topic_women[1, 46]",4.49,292.917,-550.788,536.261,4.65,9.699,3990.0,1034.0,1.0
"popularity_module_non_topic_women[1, 47]",8.475,284.049,-504.329,538.164,5.639,8.987,2554.0,677.0,1.01
"popularity_module_non_topic_women[1, 48]",-1.149,286.204,-499.194,551.015,5.439,8.188,2845.0,1021.0,1.01
"popularity_module_non_topic_women[1, 49]",3.146,282.385,-548.925,544.779,5.091,9.909,3029.0,881.0,1.0
"popularity_module_non_topic_women[1, 50]",1.589,284.987,-540.162,530.916,5.123,7.744,3135.0,1281.0,1.0
"popularity_module_non_topic_women[1, 51]",0.087,290.737,-529.964,550.303,5.321,9.795,2960.0,1027.0,1.01
"popularity_module_non_topic_women[1, 52]",0.393,286.011,-499.589,550.362,4.675,11.523,3713.0,1042.0,1.02
"popularity_module_non_topic_women[2, 0]",205.723,124.54,-30.142,434.406,4.92,3.481,642.0,859.0,1.01
"popularity_module_non_topic_women[2, 1]",144.428,128.266,-95.901,382.049,4.569,3.232,786.0,1015.0,1.0
"popularity_module_non_topic_women[2, 2]",112.879,127.399,-115.425,365.533,4.655,3.344,753.0,871.0,1.0
"popularity_module_non_topic_women[2, 3]",-178.664,117.783,-402.873,38.191,4.135,2.925,811.0,986.0,1.01
"popularity_module_non_topic_women[2, 4]",-894.966,99.282,-1090.984,-718.82,26.305,18.995,14.0,303.0,1.21
"popularity_module_non_topic_women[2, 5]",33.792,165.456,-268.101,338.999,5.476,3.874,908.0,971.0,1.01
"popularity_module_non_topic_women[2, 6]",-5.554,130.617,-241.008,243.876,4.982,3.577,688.0,995.0,1.01
"popularity_module_non_topic_women[2, 7]",57.943,94.076,-125.818,237.025,3.339,2.368,794.0,956.0,1.0
"popularity_module_non_topic_women[2, 8]",17.936,133.0,-209.855,290.692,20.029,14.257,44.0,629.0,1.07
"popularity_module_non_topic_women[2, 9]",-36.104,152.517,-319.891,227.696,33.412,23.965,21.0,707.0,1.14
"popularity_module_non_topic_women[2, 10]",267.235,139.948,25.78,548.087,14.981,10.629,89.0,930.0,1.03
"popularity_module_non_topic_women[2, 11]",-48.881,145.072,-298.699,242.152,31.077,22.276,22.0,634.0,1.12
"popularity_module_non_topic_women[2, 12]",58.417,95.266,-112.938,240.941,3.594,2.542,698.0,881.0,1.0
"popularity_module_non_topic_women[2, 13]",-59.896,127.04,-282.433,190.047,4.571,3.277,779.0,821.0,1.0
"popularity_module_non_topic_women[2, 14]",474.219,158.697,162.082,755.466,5.242,3.822,918.0,1094.0,1.01
"popularity_module_non_topic_women[2, 15]",-57.693,114.904,-267.726,164.52,9.964,7.061,137.0,769.0,1.05
"popularity_module_non_topic_women[2, 16]",-64.424,106.11,-260.418,126.348,4.469,3.162,566.0,902.0,1.02
"popularity_module_non_topic_women[2, 17]",-3.164,286.3,-486.861,605.063,5.512,11.35,2705.0,901.0,1.0
"popularity_module_non_topic_women[2, 18]",5.384,293.406,-572.948,513.203,5.351,10.515,2992.0,776.0,1.0
"popularity_module_non_topic_women[2, 19]",-8.376,277.493,-518.048,507.255,5.55,8.522,2498.0,1039.0,1.0
"popularity_module_non_topic_women[2, 20]",0.34,293.629,-510.44,564.446,4.978,8.684,3436.0,1044.0,1.0
"popularity_module_non_topic_women[2, 21]",0.158,284.054,-522.79,543.077,5.831,8.348,2397.0,1059.0,1.01
"popularity_module_non_topic_women[2, 22]",-1.635,273.824,-521.245,507.761,5.296,9.268,2702.0,894.0,1.01
"popularity_module_non_topic_women[2, 23]",9.531,272.468,-491.49,519.487,4.832,8.647,3155.0,1065.0,1.01
"popularity_module_non_topic_women[2, 24]",-6.724,282.861,-536.907,513.174,4.875,12.874,3408.0,967.0,1.01
"popularity_module_non_topic_women[2, 25]",-8.083,284.778,-517.375,516.444,4.634,9.744,3809.0,955.0,1.02
"popularity_module_non_topic_women[2, 26]",4.107,274.836,-540.972,492.78,5.076,8.091,2947.0,951.0,1.01
"popularity_module_non_topic_women[2, 27]",4.605,296.781,-535.902,576.447,5.539,9.507,2857.0,970.0,1.01
"popularity_module_non_topic_women[2, 28]",5.438,269.619,-467.818,539.44,5.205,7.61,2695.0,987.0,1.0
"popularity_module_non_topic_women[2, 29]",-1.052,287.461,-540.252,540.486,5.802,8.985,2453.0,973.0,1.0
"popularity_module_non_topic_women[2, 30]",-0.039,293.303,-530.291,539.11,5.555,10.062,2769.0,910.0,1.01
"popularity_module_non_topic_women[2, 31]",-3.774,295.405,-583.906,536.312,5.389,7.943,2996.0,1283.0,1.0
"popularity_module_non_topic_women[2, 32]",-2.387,290.306,-580.103,498.142,5.636,8.96,2651.0,988.0,1.01
"popularity_module_non_topic_women[2, 33]",-0.282,277.853,-481.31,524.102,5.174,9.747,2904.0,799.0,1.0
"popularity_module_non_topic_women[2, 34]",2.401,273.185,-521.58,486.458,5.063,8.185,2923.0,903.0,1.0
"popularity_module_non_topic_women[2, 35]",0.555,278.692,-580.315,486.922,5.177,10.252,2905.0,801.0,1.0
"popularity_module_non_topic_women[2, 36]",2.05,282.294,-540.892,516.935,5.766,8.336,2388.0,1039.0,1.0
"popularity_module_non_topic_women[2, 37]",10.893,274.268,-496.302,493.01,4.59,8.924,3537.0,1120.0,1.0
"popularity_module_non_topic_women[2, 38]",0.857,292.2,-514.308,584.325,5.098,8.737,3261.0,1086.0,1.0
"popularity_module_non_topic_women[2, 39]",1.063,298.175,-552.884,529.381,5.251,10.101,3191.0,998.0,1.0
"popularity_module_non_topic_women[2, 40]",5.076,285.53,-554.664,523.637,5.533,8.874,2682.0,742.0,1.0
"popularity_module_non_topic_women[2, 41]",-1.655,280.69,-525.508,523.803,5.171,8.553,2945.0,1175.0,1.0
"popularity_module_non_topic_women[2, 42]",-4.068,288.736,-575.696,497.055,5.254,8.52,3005.0,1195.0,1.01
"popularity_module_non_topic_women[2, 43]",4.813,285.924,-518.429,543.412,5.185,9.146,3048.0,1014.0,1.01
"popularity_module_non_topic_women[2, 44]",3.842,292.711,-532.073,564.233,5.519,9.773,2798.0,915.0,1.0
"popularity_module_non_topic_women[2, 45]",-4.079,281.974,-550.063,536.591,4.852,8.213,3214.0,1211.0,1.0
"popularity_module_non_topic_women[2, 46]",1.676,281.542,-472.773,584.789,4.516,8.228,3799.0,1076.0,1.0
"popularity_module_non_topic_women[2, 47]",0.896,291.372,-544.033,507.87,5.455,8.942,2910.0,999.0,1.01
"popularity_module_non_topic_women[2, 48]",0.836,283.873,-520.241,532.404,5.132,9.419,3061.0,991.0,1.01
"popularity_module_non_topic_women[2, 49]",0.411,276.711,-547.249,501.333,5.768,9.172,2325.0,904.0,1.0
"popularity_module_non_topic_women[2, 50]",6.212,285.647,-513.351,543.892,5.097,8.814,3116.0,967.0,1.0
"popularity_module_non_topic_women[2, 51]",6.5,267.143,-507.178,484.388,5.003,7.355,2844.0,1028.0,1.0
"popularity_module_non_topic_women[2, 52]",2.106,271.712,-508.9,482.328,5.125,7.729,2808.0,1258.0,1.0
"popularity_module_non_topic_women[3, 0]",-858.31,122.902,-1090.534,-640.399,16.06,11.469,57.0,526.0,1.07
"popularity_module_non_topic_women[3, 1]",193.933,113.336,-14.033,391.659,4.662,3.369,588.0,996.0,1.01
"popularity_module_non_topic_women[3, 2]",40.854,116.798,-164.82,269.345,4.35,3.077,721.0,974.0,1.01
"popularity_module_non_topic_women[3, 3]",-96.764,88.528,-270.102,59.987,3.741,2.646,560.0,799.0,1.01
"popularity_module_non_topic_women[3, 4]",75.27,152.941,-189.276,373.281,5.577,3.945,746.0,969.0,1.01
"popularity_module_non_topic_women[3, 5]",123.846,97.99,-58.195,311.794,4.75,3.361,431.0,539.0,1.02
"popularity_module_non_topic_women[3, 6]",78.236,80.361,-88.641,215.143,3.356,2.374,571.0,890.0,1.01
"popularity_module_non_topic_women[3, 7]",51.168,102.833,-164.044,225.384,23.115,16.592,20.0,306.0,1.15
"popularity_module_non_topic_women[3, 8]",25.503,134.57,-203.517,285.208,35.635,25.732,14.0,498.0,1.2
