,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
popularity_topic_all[23],-76.568,45.927,-167.075,5.628,11.517,8.298,16.0,66.0,1.18
popularity_topic_all[24],-517.378,45.242,-600.7,-432.431,11.858,8.583,15.0,167.0,1.19
popularity_topic_all[25],-130.365,44.044,-210.636,-44.207,2.822,1.998,243.0,2157.0,1.03
popularity_topic_all[26],-45.073,48.339,-132.51,47.054,9.179,6.56,28.0,127.0,1.1
popularity_topic_all[27],-81.814,67.824,-200.323,31.653,27.963,20.845,7.0,165.0,1.62
popularity_topic_all[28],-118.263,42.103,-195.973,-38.888,7.907,5.649,28.0,234.0,1.1
popularity_topic_all[29],-372.724,62.382,-491.43,-256.383,6.746,4.787,86.0,2196.0,1.04
popularity_topic_all[30],-592.673,57.056,-699.883,-486.429,13.532,9.73,18.0,69.0,1.15
popularity_topic_all[31],299.68,104.714,103.88,492.709,2.038,1.458,2637.0,4761.0,1.0
popularity_topic_all[32],-46.35,44.433,-130.457,35.163,9.837,7.058,21.0,114.0,1.13
popularity_topic_all[33],-33.29,33.368,-95.339,29.304,7.156,5.13,22.0,238.0,1.13
popularity_topic_all[34],-67.308,35.925,-134.654,0.017,3.874,2.749,86.0,1574.0,1.05
popularity_topic_all[35],36.085,117.387,-181.154,260.419,2.925,2.069,1616.0,5422.0,1.01
popularity_topic_all[36],-162.779,44.153,-244.985,-80.392,7.863,5.612,32.0,300.0,1.09
popularity_topic_women_men_diff[0],1.041,80.734,-156.717,155.641,0.566,0.865,22015.0,8265.0,1.01
popularity_topic_women_men_diff[1],37.735,73.684,-100.308,179.834,1.015,0.905,5840.0,6600.0,1.0
popularity_topic_women_men_diff[2],-11.62,74.158,-153.858,129.843,10.673,7.593,47.0,715.0,1.06
popularity_topic_women_men_diff[3],18.041,73.624,-116.968,166.446,0.795,0.795,9246.0,7143.0,1.01
popularity_topic_women_men_diff[4],0.244,80.321,-154.0,155.127,0.564,0.872,21288.0,9390.0,1.01
popularity_topic_women_men_diff[5],-0.569,82.163,-160.668,156.128,0.618,0.98,18746.0,7931.0,1.01
popularity_topic_women_men_diff[6],-15.933,74.957,-167.449,123.928,0.697,0.814,11910.0,7503.0,1.01
popularity_topic_women_men_diff[7],-0.121,81.978,-157.289,158.156,0.648,0.915,16881.0,9910.0,1.01
popularity_topic_women_men_diff[8],-0.566,81.232,-158.782,154.09,0.579,0.822,20694.0,9362.0,1.01
popularity_topic_women_men_diff[9],0.658,81.012,-155.237,158.183,0.607,0.876,18826.0,8838.0,1.01
popularity_topic_women_men_diff[10],-0.007,81.429,-154.769,161.627,0.604,0.971,19696.0,8755.0,1.01
popularity_topic_women_men_diff[11],-10.187,93.321,-207.493,162.134,24.031,17.333,15.0,40.0,1.17
popularity_topic_women_men_diff[12],-4.926,82.688,-168.443,149.617,24.563,17.836,12.0,33.0,1.24
popularity_topic_women_men_diff[13],5.007,72.005,-133.396,144.92,0.862,0.795,7213.0,6765.0,1.0
popularity_topic_women_men_diff[14],-11.893,55.736,-121.004,92.561,1.092,0.772,2646.0,4379.0,1.01
popularity_topic_women_men_diff[15],0.761,79.882,-150.29,157.291,0.601,0.846,18662.0,9266.0,1.01
popularity_topic_women_men_diff[16],0.575,80.987,-156.179,156.746,0.617,0.966,18319.0,10112.0,1.01
popularity_topic_women_men_diff[17],0.106,79.709,-145.217,163.075,0.585,0.847,19596.0,9887.0,1.01
popularity_topic_women_men_diff[18],6.938,69.241,-125.672,139.711,0.852,0.805,6779.0,6918.0,1.01
popularity_topic_women_men_diff[19],37.84,69.664,-91.151,171.726,0.879,0.749,6567.0,7210.0,1.0
popularity_topic_women_men_diff[20],-43.257,45.071,-129.568,40.385,10.749,7.73,18.0,120.0,1.15
popularity_topic_women_men_diff[21],-21.901,44.733,-106.839,61.325,1.307,0.925,1175.0,3809.0,1.01
popularity_topic_women_men_diff[22],-24.028,65.18,-153.341,95.171,6.48,4.595,101.0,4585.0,1.03
popularity_topic_women_men_diff[23],31.592,51.51,-60.796,133.108,1.081,0.765,2300.0,4404.0,1.0
popularity_topic_women_men_diff[24],161.296,77.109,18.271,307.391,18.298,13.157,18.0,110.0,1.16
popularity_topic_women_men_diff[25],-55.112,55.513,-162.353,45.091,1.212,0.857,2145.0,4191.0,1.01
popularity_topic_women_men_diff[26],39.422,57.623,-69.078,148.135,1.158,0.819,2507.0,4231.0,1.01
popularity_topic_women_men_diff[27],-0.924,73.566,-137.224,139.984,25.182,18.453,9.0,127.0,1.4
popularity_topic_women_men_diff[28],-19.822,51.129,-116.447,78.271,1.015,0.718,2547.0,4251.0,1.01
popularity_topic_women_men_diff[29],8.531,64.671,-113.108,134.699,1.024,0.732,4061.0,5317.0,1.01
popularity_topic_women_men_diff[30],58.399,62.578,-53.533,182.063,5.603,3.971,123.0,816.0,1.03
popularity_topic_women_men_diff[31],8.509,75.727,-136.086,159.468,0.761,0.828,10242.0,8022.0,1.01
popularity_topic_women_men_diff[32],-10.791,51.03,-105.874,87.606,1.148,0.812,1991.0,4140.0,1.01
popularity_topic_women_men_diff[33],-22.548,44.328,-107.337,59.586,4.379,3.106,102.0,2454.0,1.03
popularity_topic_women_men_diff[34],51.346,48.851,-36.086,146.452,1.447,1.023,1168.0,3887.0,1.01
popularity_topic_women_men_diff[35],-0.035,76.296,-149.711,146.122,0.734,0.847,11409.0,8640.0,1.01
popularity_topic_women_men_diff[36],-30.018,53.368,-132.824,69.196,1.095,0.775,2389.0,4119.0,1.01
"popularity_module_non_topic_women[0, 0]",267.314,98.57,76.23,444.609,1.907,1.349,2665.0,8206.0,1.01
"popularity_module_non_topic_women[0, 1]",-77.531,124.058,-304.846,156.27,1.699,1.201,5316.0,10089.0,1.0
"popularity_module_non_topic_women[0, 2]",-436.058,264.946,-1049.23,-55.403,7.44,6.05,1989.0,1619.0,1.0
"popularity_module_non_topic_women[0, 3]",-2.454,104.046,-203.14,189.862,1.405,0.993,5482.0,9962.0,1.0
"popularity_module_non_topic_women[0, 4]",-744.076,200.16,-1022.628,-249.397,6.837,4.836,1192.0,1432.0,1.01
"popularity_module_non_topic_women[0, 5]",-68.764,109.466,-278.574,133.406,1.789,1.265,3749.0,9101.0,1.01
"popularity_module_non_topic_women[0, 6]",-2.126,104.34,-198.201,194.151,1.423,1.006,5383.0,9971.0,1.0
"popularity_module_non_topic_women[0, 7]",374.374,100.614,194.298,571.506,1.626,1.189,3832.0,8396.0,1.01
"popularity_module_non_topic_women[0, 8]",325.009,108.616,120.381,526.53,14.627,10.675,55.0,391.0,1.05
"popularity_module_non_topic_women[0, 9]",141.047,103.233,-59.606,327.218,2.989,2.114,1204.0,5975.0,1.01
"popularity_module_non_topic_women[0, 10]",131.594,128.399,-101.775,378.922,1.759,1.244,5151.0,11223.0,1.01
"popularity_module_non_topic_women[0, 11]",11.74,108.585,-191.517,214.058,1.592,1.126,4644.0,9494.0,1.0
"popularity_module_non_topic_women[0, 12]",68.917,97.425,-114.511,251.948,1.394,0.986,4850.0,9338.0,1.0
"popularity_module_non_topic_women[0, 13]",1.656,261.891,-486.612,501.454,1.599,1.925,26844.0,15440.0,1.0
"popularity_module_non_topic_women[0, 14]",-2.06,263.993,-499.769,496.501,1.562,1.959,28558.0,14789.0,1.0
"popularity_module_non_topic_women[0, 15]",2.285,265.486,-506.2,491.587,1.726,1.914,23670.0,15215.0,1.0
"popularity_module_non_topic_women[0, 16]",3.144,262.399,-472.446,516.169,1.66,1.944,24995.0,14788.0,1.0
"popularity_module_non_topic_women[0, 17]",-2.045,261.821,-492.206,493.603,1.561,2.001,28123.0,15046.0,1.0
"popularity_module_non_topic_women[0, 18]",-2.381,260.495,-479.112,500.881,1.633,1.873,25463.0,15315.0,1.0
"popularity_module_non_topic_women[0, 19]",-0.564,259.679,-484.966,490.432,1.563,1.981,27622.0,14085.0,1.0
"popularity_module_non_topic_women[0, 20]",3.315,264.504,-489.927,501.578,1.698,1.976,24239.0,14035.0,1.0
"popularity_module_non_topic_women[0, 21]",0.598,264.662,-494.27,502.533,1.71,1.95,23979.0,15129.0,1.0
"popularity_module_non_topic_women[0, 22]",-0.127,261.974,-475.915,503.87,1.694,1.902,23948.0,14600.0,1.0
"popularity_module_non_topic_women[0, 23]",1.552,262.459,-472.822,512.114,1.751,1.923,22464.0,14483.0,1.0
"popularity_module_non_topic_women[0, 24]",0.297,263.545,-497.549,482.145,1.587,1.88,27587.0,16024.0,1.0
"popularity_module_non_topic_women[0, 25]",0.804,263.035,-486.175,503.656,1.575,1.87,27873.0,15771.0,1.0
"popularity_module_non_topic_women[0, 26]",3.398,261.368,-492.923,478.248,1.605,1.851,26571.0,15783.0,1.0
"popularity_module_non_topic_women[0, 27]",-0.738,264.314,-498.951,496.5,1.629,1.955,26335.0,14349.0,1.0
"popularity_module_non_topic_women[0, 28]",0.48,264.494,-507.583,486.269,1.733,1.882,23293.0,15219.0,1.0
"popularity_module_non_topic_women[0, 29]",-0.047,264.173,-511.652,482.002,1.601,1.873,27222.0,16147.0,1.0
"popularity_module_non_topic_women[0, 30]",-2.464,265.583,-506.617,489.847,1.694,1.97,24557.0,14585.0,1.0
"popularity_module_non_topic_women[0, 31]",-0.706,264.578,-496.045,496.192,1.672,1.902,25023.0,14606.0,1.0
"popularity_module_non_topic_women[0, 32]",-1.077,262.834,-488.54,504.24,1.686,1.93,24311.0,14949.0,1.0
"popularity_module_non_topic_women[0, 33]",-2.362,265.502,-492.998,505.392,1.672,1.892,25205.0,14821.0,1.0
"popularity_module_non_topic_women[0, 34]",2.857,261.569,-494.662,485.511,1.787,1.822,21448.0,14717.0,1.0
"popularity_module_non_topic_women[0, 35]",1.035,261.695,-491.565,493.368,1.692,1.884,23944.0,14873.0,1.0
"popularity_module_non_topic_women[0, 36]",1.657,261.939,-479.499,505.463,1.638,1.92,25599.0,14614.0,1.0
"popularity_module_non_topic_women[0, 37]",-0.503,265.288,-490.04,512.68,1.674,1.943,25123.0,14615.0,1.0
"popularity_module_non_topic_women[0, 38]",0.301,257.703,-474.048,489.606,1.66,1.947,24081.0,15092.0,1.0
"popularity_module_non_topic_women[0, 39]",-0.578,263.502,-473.267,508.977,1.685,1.893,24462.0,14713.0,1.0
"popularity_module_non_topic_women[0, 40]",2.529,266.075,-501.113,499.006,1.586,2.045,28132.0,15310.0,1.0
"popularity_module_non_topic_women[0, 41]",0.152,262.087,-472.662,508.353,1.618,1.872,26234.0,15748.0,1.0
"popularity_module_non_topic_women[0, 42]",0.825,265.977,-477.86,527.975,1.715,1.936,24070.0,15439.0,1.0
"popularity_module_non_topic_women[0, 43]",0.572,264.468,-527.445,474.791,1.6,1.965,27314.0,14832.0,1.0
"popularity_module_non_topic_women[0, 44]",-0.114,262.494,-483.432,505.542,1.566,1.934,28120.0,14401.0,1.0
"popularity_module_non_topic_women[0, 45]",-0.135,263.13,-503.091,482.946,1.717,1.836,23507.0,15433.0,1.0
"popularity_module_non_topic_women[0, 46]",-0.755,266.528,-511.463,496.668,1.738,1.928,23526.0,14351.0,1.0
"popularity_module_non_topic_women[0, 47]",2.819,262.198,-490.121,488.801,1.635,1.954,25730.0,14310.0,1.0
"popularity_module_non_topic_women[0, 48]",3.381,263.526,-507.428,482.966,1.719,1.902,23499.0,15075.0,1.0
"popularity_module_non_topic_women[0, 49]",1.174,258.346,-480.466,494.668,1.658,1.902,24302.0,13354.0,1.0
"popularity_module_non_topic_women[0, 50]",-1.628,263.012,-484.379,508.29,1.707,1.857,23719.0,15517.0,1.0
"popularity_module_non_topic_women[0, 51]",0.76,264.189,-476.679,509.208,1.744,1.921,22947.0,14965.0,1.0
"popularity_module_non_topic_women[0, 52]",-0.592,263.217,-482.281,508.125,1.707,1.902,23790.0,14677.0,1.0
"popularity_module_non_topic_women[0, 53]",1.242,258.995,-503.994,463.358,1.606,1.85,26008.0,15613.0,1.0
"popularity_module_non_topic_women[1, 0]",133.658,107.388,-70.659,333.016,14.618,10.393,54.0,237.0,1.05
"popularity_module_non_topic_women[1, 1]",239.837,120.417,9.959,461.334,27.62,19.838,19.0,61.0,1.14
"popularity_module_non_topic_women[1, 2]",-252.156,516.219,-1243.874,235.2,252.766,192.975,7.0,29.0,1.53
"popularity_module_non_topic_women[1, 3]",-67.871,90.953,-235.98,105.016,14.318,10.198,40.0,371.0,1.07
"popularity_module_non_topic_women[1, 4]",-110.424,122.619,-342.923,119.223,18.961,13.502,41.0,247.0,1.06
"popularity_module_non_topic_women[1, 5]",-357.403,321.28,-892.319,254.607,146.485,110.604,5.0,28.0,2.17
"popularity_module_non_topic_women[1, 6]",120.516,97.083,-71.327,295.679,11.132,7.902,76.0,2442.0,1.04
"popularity_module_non_topic_women[1, 7]",49.091,87.137,-111.976,218.355,13.283,9.457,43.0,1209.0,1.07
"popularity_module_non_topic_women[1, 8]",130.491,99.846,-47.036,328.609,21.014,15.055,23.0,139.0,1.12
"popularity_module_non_topic_women[1, 9]",-69.418,110.721,-276.037,139.652,7.0,4.956,249.0,4961.0,1.02
"popularity_module_non_topic_women[1, 10]",362.061,105.734,169.965,566.884,16.157,11.787,43.0,274.0,1.06
"popularity_module_non_topic_women[1, 11]",-1.55,89.128,-166.468,169.183,13.338,9.494,45.0,887.0,1.06
"popularity_module_non_topic_women[1, 12]",-76.948,101.644,-261.454,118.157,13.472,9.575,57.0,665.0,1.05
"popularity_module_non_topic_women[1, 13]",-120.359,134.209,-375.982,126.181,8.936,6.327,223.0,7788.0,1.02
"popularity_module_non_topic_women[1, 14]",2.096,263.851,-495.729,502.118,1.683,1.959,24606.0,14550.0,1.0
"popularity_module_non_topic_women[1, 15]",-3.149,262.492,-495.765,490.358,1.682,1.866,24349.0,15138.0,1.0
"popularity_module_non_topic_women[1, 16]",0.969,261.872,-502.092,486.275,1.707,1.827,23517.0,15184.0,1.0
"popularity_module_non_topic_women[1, 17]",0.478,261.509,-499.333,489.857,1.669,1.916,24525.0,14971.0,1.0
"popularity_module_non_topic_women[1, 18]",0.939,263.602,-503.878,496.355,1.646,1.931,25667.0,14443.0,1.0
"popularity_module_non_topic_women[1, 19]",-1.205,265.847,-522.533,473.411,1.764,1.917,22704.0,14681.0,1.0
"popularity_module_non_topic_women[1, 20]",-0.729,265.831,-489.884,501.452,1.64,1.996,26259.0,14594.0,1.0
"popularity_module_non_topic_women[1, 21]",-0.317,263.615,-473.703,512.595,1.656,2.0,25356.0,14552.0,1.0
"popularity_module_non_topic_women[1, 22]",-0.024,260.595,-495.12,484.452,1.735,1.795,22558.0,15197.0,1.0
"popularity_module_non_topic_women[1, 23]",0.488,264.145,-479.077,518.036,1.682,1.888,24641.0,15247.0,1.0
"popularity_module_non_topic_women[1, 24]",-0.521,260.066,-485.973,493.378,1.622,1.923,25694.0,15419.0,1.0
"popularity_module_non_topic_women[1, 25]",-0.188,260.663,-490.903,485.637,1.651,1.841,24929.0,15334.0,1.0
"popularity_module_non_topic_women[1, 26]",0.686,262.816,-496.976,491.1,1.678,1.862,24539.0,15784.0,1.0
"popularity_module_non_topic_women[1, 27]",-1.034,261.854,-483.362,488.18,1.534,1.964,29131.0,15076.0,1.0
"popularity_module_non_topic_women[1, 28]",-1.351,265.58,-488.017,501.484,1.666,1.972,25437.0,14606.0,1.0
"popularity_module_non_topic_women[1, 29]",0.724,260.249,-489.743,488.06,1.729,1.823,22658.0,15041.0,1.0
"popularity_module_non_topic_women[1, 30]",-0.132,269.066,-513.17,504.617,1.744,1.982,23806.0,14348.0,1.0
"popularity_module_non_topic_women[1, 31]",2.053,263.195,-490.368,492.202,1.699,1.909,24031.0,15029.0,1.0
"popularity_module_non_topic_women[1, 32]",-0.419,263.936,-487.78,504.348,1.615,1.909,26696.0,14928.0,1.0
"popularity_module_non_topic_women[1, 33]",-1.518,264.031,-494.84,492.198,1.752,1.88,22716.0,15018.0,1.0
"popularity_module_non_topic_women[1, 34]",2.792,264.671,-496.899,497.332,1.513,1.96,30629.0,15138.0,1.0
"popularity_module_non_topic_women[1, 35]",-1.704,265.309,-501.105,496.696,1.709,2.001,24111.0,14786.0,1.0
"popularity_module_non_topic_women[1, 36]",0.545,264.229,-486.201,504.645,1.657,1.977,25410.0,15050.0,1.0
"popularity_module_non_topic_women[1, 37]",0.833,264.283,-503.32,477.491,1.682,2.015,24684.0,14308.0,1.0
"popularity_module_non_topic_women[1, 38]",1.247,263.817,-508.521,478.725,1.595,1.951,27354.0,14479.0,1.0
"popularity_module_non_topic_women[1, 39]",1.459,261.924,-504.15,488.617,1.631,1.951,25767.0,14574.0,1.0
"popularity_module_non_topic_women[1, 40]",-2.764,263.021,-499.926,495.639,1.716,1.921,23461.0,15543.0,1.0
"popularity_module_non_topic_women[1, 41]",0.976,264.914,-501.683,495.472,1.704,1.969,24180.0,14967.0,1.0
"popularity_module_non_topic_women[1, 42]",-0.781,264.753,-515.498,479.624,1.608,2.071,27134.0,14934.0,1.0
"popularity_module_non_topic_women[1, 43]",1.95,257.693,-488.612,492.704,1.662,1.85,24018.0,14785.0,1.0
"popularity_module_non_topic_women[1, 44]",0.115,260.543,-488.014,488.794,1.64,1.879,25251.0,15308.0,1.0
"popularity_module_non_topic_women[1, 45]",-0.836,259.331,-498.37,478.45,1.738,1.837,22260.0,14988.0,1.0
"popularity_module_non_topic_women[1, 46]",0.205,262.104,-496.049,486.892,1.766,1.779,22028.0,15774.0,1.0
"popularity_module_non_topic_women[1, 47]",0.252,265.286,-495.422,499.166,1.896,1.884,19579.0,14857.0,1.0
"popularity_module_non_topic_women[1, 48]",-1.039,261.321,-478.803,497.454,1.708,1.889,23405.0,14501.0,1.0
"popularity_module_non_topic_women[1, 49]",1.874,261.215,-479.183,501.533,1.77,1.823,21778.0,14996.0,1.0
"popularity_module_non_topic_women[1, 50]",0.752,262.413,-489.337,490.785,1.635,1.942,25775.0,15422.0,1.0
"popularity_module_non_topic_women[1, 51]",0.745,262.275,-490.821,494.707,1.688,1.893,24120.0,15122.0,1.0
"popularity_module_non_topic_women[1, 52]",-1.363,264.582,-488.651,510.018,1.747,1.899,22918.0,15268.0,1.0
"popularity_module_non_topic_women[1, 53]",-0.59,263.722,-499.12,483.185,1.686,1.849,24470.0,15573.0,1.0
"popularity_module_non_topic_women[2, 0]",169.895,113.987,-37.958,395.099,12.034,9.091,89.0,330.0,1.04
"popularity_module_non_topic_women[2, 1]",233.001,127.975,-6.278,472.482,27.422,19.656,22.0,71.0,1.12
"popularity_module_non_topic_women[2, 2]",167.263,143.226,-91.139,438.175,45.117,34.074,11.0,34.0,1.28
"popularity_module_non_topic_women[2, 3]",-200.355,115.977,-418.258,19.0,9.025,6.393,156.0,2080.0,1.02
"popularity_module_non_topic_women[2, 4]",-873.702,85.549,-1036.242,-716.494,20.356,14.639,18.0,107.0,1.15
"popularity_module_non_topic_women[2, 5]",611.728,391.189,-142.496,1143.022,182.509,138.268,6.0,28.0,1.92
"popularity_module_non_topic_women[2, 6]",-5.068,124.137,-242.403,226.055,7.902,5.594,244.0,9045.0,1.02
"popularity_module_non_topic_women[2, 7]",44.481,93.031,-131.482,219.39,11.14,7.91,69.0,463.0,1.04
"popularity_module_non_topic_women[2, 8]",40.134,123.818,-189.329,277.031,17.108,12.165,51.0,265.0,1.05
"popularity_module_non_topic_women[2, 9]",-139.492,128.272,-382.598,99.512,2.25,1.591,3148.0,8624.0,1.01
"popularity_module_non_topic_women[2, 10]",240.38,133.278,-5.731,492.895,11.894,8.722,121.0,1087.0,1.02
"popularity_module_non_topic_women[2, 11]",-166.15,121.874,-393.754,61.167,5.912,4.183,403.0,8459.0,1.01
"popularity_module_non_topic_women[2, 12]",44.353,93.011,-133.083,216.877,10.926,7.757,73.0,409.0,1.04
"popularity_module_non_topic_women[2, 13]",-101.366,121.002,-324.58,127.958,9.792,6.938,150.0,1991.0,1.02
"popularity_module_non_topic_women[2, 14]",31.165,134.618,-225.826,280.642,7.993,5.658,279.0,9076.0,1.02
"popularity_module_non_topic_women[2, 15]",-3.219,108.391,-203.276,201.128,10.074,7.142,115.0,1433.0,1.03
"popularity_module_non_topic_women[2, 16]",-89.728,101.935,-286.798,97.63,11.103,7.878,84.0,2162.0,1.04
"popularity_module_non_topic_women[2, 17]",1.895,262.55,-483.539,499.864,1.72,1.861,23315.0,15269.0,1.0
"popularity_module_non_topic_women[2, 18]",-0.733,260.595,-492.694,485.26,1.619,1.863,25897.0,15282.0,1.0
"popularity_module_non_topic_women[2, 19]",-0.104,264.157,-502.638,486.786,1.684,1.974,24608.0,14830.0,1.0
"popularity_module_non_topic_women[2, 20]",-1.182,262.45,-491.003,499.406,1.646,1.919,25414.0,15741.0,1.0
"popularity_module_non_topic_women[2, 21]",1.49,264.136,-492.355,506.066,1.628,2.027,26347.0,15217.0,1.0
"popularity_module_non_topic_women[2, 22]",-0.334,265.093,-504.793,500.581,1.672,1.967,25087.0,14551.0,1.0
"popularity_module_non_topic_women[2, 23]",0.407,262.745,-484.953,495.35,1.638,1.877,25770.0,15807.0,1.0
"popularity_module_non_topic_women[2, 24]",2.609,263.694,-479.209,512.266,1.686,1.911,24472.0,15033.0,1.0
"popularity_module_non_topic_women[2, 25]",0.001,263.785,-495.812,495.917,1.728,1.881,23305.0,14691.0,1.0
"popularity_module_non_topic_women[2, 26]",0.569,262.196,-484.639,499.984,1.636,1.884,25700.0,14322.0,1.0
"popularity_module_non_topic_women[2, 27]",-1.493,264.806,-505.571,498.181,1.685,1.898,24687.0,15338.0,1.0
"popularity_module_non_topic_women[2, 28]",-0.259,263.775,-503.948,478.769,1.686,1.889,24482.0,15774.0,1.0
"popularity_module_non_topic_women[2, 29]",-0.676,262.655,-484.916,505.088,1.736,2.019,22875.0,15274.0,1.0
"popularity_module_non_topic_women[2, 30]",0.961,261.642,-496.76,487.378,1.588,2.001,27175.0,14847.0,1.0
"popularity_module_non_topic_women[2, 31]",-4.179,262.133,-508.737,474.912,1.753,1.903,22378.0,15071.0,1.0
"popularity_module_non_topic_women[2, 32]",-1.202,262.647,-501.888,483.41,1.694,1.863,24042.0,15395.0,1.0
"popularity_module_non_topic_women[2, 33]",1.436,260.097,-484.783,485.5,1.663,1.85,24468.0,14213.0,1.0
"popularity_module_non_topic_women[2, 34]",-0.88,263.412,-487.124,496.349,1.649,1.933,25484.0,15322.0,1.0
"popularity_module_non_topic_women[2, 35]",-1.541,263.056,-489.622,498.47,1.733,1.859,23057.0,15222.0,1.0
"popularity_module_non_topic_women[2, 36]",0.474,260.078,-488.506,483.288,1.702,1.89,23340.0,15196.0,1.0
"popularity_module_non_topic_women[2, 37]",-1.063,264.431,-507.454,489.643,1.688,2.063,24543.0,13949.0,1.0
"popularity_module_non_topic_women[2, 38]",-1.02,263.577,-493.135,486.657,1.722,1.878,23429.0,14918.0,1.0
"popularity_module_non_topic_women[2, 39]",0.483,263.345,-467.887,516.822,1.555,1.902,28694.0,15499.0,1.0
"popularity_module_non_topic_women[2, 40]",-0.32,262.8,-505.857,476.986,1.645,1.914,25503.0,14828.0,1.0
"popularity_module_non_topic_women[2, 41]",2.338,261.386,-484.126,495.158,1.653,1.871,24995.0,15098.0,1.0
"popularity_module_non_topic_women[2, 42]",-0.07,262.82,-494.35,488.651,1.596,1.949,27070.0,15742.0,1.0
"popularity_module_non_topic_women[2, 43]",-1.105,264.047,-492.856,496.679,1.678,1.938,24816.0,15140.0,1.0
"popularity_module_non_topic_women[2, 44]",0.575,259.893,-489.402,483.115,1.653,1.793,24727.0,15477.0,1.0
"popularity_module_non_topic_women[2, 45]",1.847,263.982,-497.655,495.906,1.714,1.85,23736.0,15763.0,1.0
"popularity_module_non_topic_women[2, 46]",1.509,259.912,-470.371,501.706,1.777,1.861,21401.0,14901.0,1.0
"popularity_module_non_topic_women[2, 47]",0.769,262.816,-477.87,505.188,1.598,1.943,27072.0,15654.0,1.0
"popularity_module_non_topic_women[2, 48]",0.189,262.763,-479.714,502.52,1.712,1.868,23533.0,15297.0,1.0
"popularity_module_non_topic_women[2, 49]",-0.069,263.371,-487.995,493.886,1.628,1.987,26142.0,15063.0,1.0
"popularity_module_non_topic_women[2, 50]",-0.271,264.606,-486.232,506.994,1.72,1.863,23681.0,14876.0,1.0
"popularity_module_non_topic_women[2, 51]",-0.938,262.395,-504.052,480.923,1.683,1.943,24333.0,14563.0,1.0
"popularity_module_non_topic_women[2, 52]",-4.697,264.923,-499.321,498.208,1.766,1.968,22475.0,14900.0,1.0
"popularity_module_non_topic_women[2, 53]",-1.214,263.563,-495.474,494.287,1.678,1.9,24694.0,15633.0,1.0
"popularity_module_non_topic_women[3, 0]",-44.184,115.996,-258.776,178.859,2.074,1.466,3096.0,7528.0,1.01
"popularity_module_non_topic_women[3, 1]",301.649,120.352,70.913,518.925,34.069,24.677,13.0,38.0,1.22
"popularity_module_non_topic_women[3, 2]",108.05,131.995,-135.478,360.856,41.932,30.57,11.0,33.0,1.28
