,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"popularity_module_non_topic_women[8, 6]",288.904,71.585,155.631,429.766,25.101,19.251,8.0,20.0,1.47
"popularity_module_non_topic_women[8, 7]",179.129,30.617,120.816,237.012,7.46,5.433,17.0,139.0,1.18
"popularity_module_non_topic_women[8, 8]",119.975,33.659,60.656,185.66,8.148,6.096,18.0,83.0,1.16
"popularity_module_non_topic_women[8, 9]",91.172,56.745,-0.869,222.056,17.257,12.775,12.0,24.0,1.29
"popularity_module_non_topic_women[8, 10]",-20.42,51.975,-112.806,76.107,14.197,10.266,14.0,28.0,1.23
"popularity_module_non_topic_women[8, 11]",151.11,32.223,95.826,210.781,8.489,6.128,15.0,68.0,1.21
"popularity_module_non_topic_women[8, 12]",127.361,51.86,12.267,215.386,11.751,8.437,19.0,28.0,1.14
"popularity_module_non_topic_women[8, 13]",73.403,36.677,9.024,140.065,9.173,6.609,16.0,111.0,1.19
"popularity_module_non_topic_women[8, 14]",-34.001,33.755,-88.381,33.028,8.209,5.908,18.0,125.0,1.16
"popularity_module_non_topic_women[8, 15]",312.651,265.297,-43.445,810.889,122.31,94.152,5.0,14.0,2.39
"popularity_module_non_topic_women[8, 16]",-90.008,65.334,-207.065,38.785,23.568,17.342,8.0,17.0,1.47
"popularity_module_non_topic_women[8, 17]",-339.186,100.042,-529.525,-155.016,41.118,32.772,6.0,11.0,1.87
"popularity_module_non_topic_women[8, 18]",-160.135,75.396,-325.005,-49.0,24.388,17.801,9.0,59.0,1.38
"popularity_module_non_topic_women[8, 19]",91.68,40.143,18.467,162.008,6.373,4.641,41.0,42.0,1.08
"popularity_module_non_topic_women[8, 20]",-124.268,76.742,-275.061,15.851,22.35,16.212,12.0,24.0,1.27
"popularity_module_non_topic_women[8, 21]",281.851,102.122,66.132,427.363,37.533,28.526,8.0,32.0,1.49
"popularity_module_non_topic_women[8, 22]",-67.58,57.959,-174.663,32.161,18.653,13.61,10.0,44.0,1.36
"popularity_module_non_topic_women[8, 23]",-42.726,43.447,-122.498,28.37,12.104,9.107,13.0,49.0,1.24
"popularity_module_non_topic_women[8, 24]",-248.054,92.353,-405.433,-75.283,34.873,26.249,7.0,22.0,1.54
"popularity_module_non_topic_women[8, 25]",-8.105,40.607,-85.862,63.692,6.9,4.921,35.0,62.0,1.08
"popularity_module_non_topic_women[8, 26]",-136.955,74.048,-264.564,-15.047,30.3,22.568,6.0,53.0,1.73
"popularity_module_non_topic_women[8, 27]",114.712,72.367,-33.209,231.216,27.26,20.135,7.0,20.0,1.55
"popularity_module_non_topic_women[8, 28]",342.763,85.002,185.712,485.611,33.188,24.598,7.0,18.0,1.53
"popularity_module_non_topic_women[8, 29]",-93.442,54.483,-189.287,0.397,14.007,10.169,15.0,58.0,1.19
"popularity_module_non_topic_women[8, 30]",-6.987,84.213,-162.414,132.471,32.896,24.383,7.0,31.0,1.56
"popularity_module_non_topic_women[8, 31]",39.09,373.188,-306.659,834.969,180.364,137.401,5.0,15.0,2.47
"popularity_module_non_topic_women[8, 32]",-8.599,61.928,-129.366,91.121,23.836,17.642,7.0,46.0,1.7
"popularity_module_non_topic_women[8, 33]",-125.682,106.244,-317.099,55.399,43.902,32.736,6.0,13.0,1.77
"popularity_module_non_topic_women[8, 34]",-84.855,50.959,-184.579,3.351,13.206,9.527,16.0,54.0,1.2
"popularity_module_non_topic_women[8, 35]",-236.501,69.027,-374.022,-127.526,25.321,19.558,7.0,33.0,1.5
"popularity_module_non_topic_women[8, 36]",-103.329,50.485,-194.17,-12.659,9.608,7.005,29.0,62.0,1.12
"popularity_module_non_topic_women[8, 37]",35.895,126.68,-158.006,283.702,57.859,43.697,5.0,13.0,2.11
"popularity_module_non_topic_women[8, 38]",-64.15,111.767,-270.091,117.562,43.118,31.92,7.0,16.0,1.56
"popularity_module_non_topic_women[8, 39]",75.216,124.253,-159.427,330.629,55.427,41.724,5.0,12.0,2.0
"popularity_module_non_topic_women[8, 40]",9.253,124.187,-171.896,288.128,50.76,37.803,6.0,13.0,1.78
"popularity_module_non_topic_women[8, 41]",-17.104,94.81,-180.552,187.332,39.196,29.229,6.0,12.0,1.78
"popularity_module_non_topic_women[8, 42]",48.537,80.736,-86.833,212.262,29.951,22.092,7.0,28.0,1.5
"popularity_module_non_topic_women[8, 43]",6.05,80.228,-131.31,150.812,29.441,21.695,8.0,21.0,1.51
"popularity_module_non_topic_women[8, 44]",3.951,138.329,-219.726,276.197,61.264,46.073,5.0,14.0,2.16
"popularity_module_non_topic_women[8, 45]",28.158,146.838,-241.622,257.092,67.133,50.709,5.0,15.0,2.09
"popularity_module_non_topic_women[8, 46]",-19.515,85.928,-187.511,135.133,32.389,23.924,8.0,21.0,1.53
"popularity_module_non_topic_women[8, 47]",-47.199,101.506,-226.317,106.833,40.989,30.486,6.0,13.0,1.71
"popularity_module_non_topic_women[8, 48]",6.128,104.073,-174.331,210.649,41.292,30.655,7.0,16.0,1.65
"popularity_module_non_topic_women[8, 49]",10.986,122.464,-226.582,209.62,54.374,40.905,5.0,16.0,2.05
"popularity_module_non_topic_women[8, 50]",-41.339,80.965,-202.883,93.163,30.084,22.206,8.0,29.0,1.5
"popularity_module_non_topic_women[8, 51]",0.988,86.792,-187.911,140.658,32.887,24.304,7.0,18.0,1.57
"popularity_module_non_topic_women[8, 52]",-1.079,85.061,-181.49,129.618,37.512,28.194,6.0,13.0,2.03
"popularity_module_non_topic_women[8, 53]",99.043,119.483,-80.232,365.338,52.186,39.174,5.0,13.0,2.04
"popularity_module_non_topic_women[9, 0]",27.389,48.842,-66.028,118.746,10.471,7.506,22.0,92.0,1.18
"popularity_module_non_topic_women[9, 1]",-184.674,102.373,-355.918,-9.757,43.071,32.183,6.0,21.0,1.81
"popularity_module_non_topic_women[9, 2]",113.33,40.82,35.402,181.17,12.124,8.804,12.0,36.0,1.27
"popularity_module_non_topic_women[9, 3]",-164.114,78.414,-284.505,-6.129,30.752,22.802,7.0,27.0,1.6
"popularity_module_non_topic_women[9, 4]",93.573,95.868,-71.829,277.491,37.149,27.525,7.0,11.0,1.58
"popularity_module_non_topic_women[9, 5]",55.191,40.542,-16.835,136.717,10.425,7.519,16.0,42.0,1.2
"popularity_module_non_topic_women[9, 6]",500.121,109.391,253.407,654.304,28.833,22.579,12.0,44.0,1.26
"popularity_module_non_topic_women[9, 7]",247.861,34.545,190.54,317.705,10.288,7.472,12.0,50.0,1.26
"popularity_module_non_topic_women[9, 8]",4.33,82.755,-143.363,147.395,33.141,24.627,7.0,11.0,1.57
"popularity_module_non_topic_women[9, 9]",92.281,78.845,-42.144,234.133,31.548,24.745,7.0,18.0,1.54
"popularity_module_non_topic_women[9, 10]",180.109,30.396,124.366,239.703,6.327,4.572,23.0,130.0,1.13
"popularity_module_non_topic_women[9, 11]",484.591,63.482,385.784,585.955,12.44,9.678,17.0,36.0,1.19
"popularity_module_non_topic_women[9, 12]",5.523,41.279,-64.099,85.789,9.456,6.791,21.0,26.0,1.16
"popularity_module_non_topic_women[9, 13]",67.718,69.032,-47.705,197.919,26.764,19.823,7.0,26.0,1.61
"popularity_module_non_topic_women[9, 14]",142.192,29.371,84.918,193.735,6.933,5.088,18.0,92.0,1.17
"popularity_module_non_topic_women[9, 15]",-204.308,111.815,-379.102,-33.635,45.841,34.152,7.0,58.0,1.63
"popularity_module_non_topic_women[9, 16]",19.801,43.74,-58.899,98.712,11.127,8.022,16.0,50.0,1.2
"popularity_module_non_topic_women[9, 17]",80.816,50.892,-30.515,180.193,8.956,6.502,32.0,42.0,1.1
"popularity_module_non_topic_women[9, 18]",-148.685,412.954,-899.456,294.591,200.476,152.835,5.0,22.0,2.44
"popularity_module_non_topic_women[9, 19]",-98.186,393.646,-850.07,329.761,192.051,146.532,5.0,12.0,3.12
"popularity_module_non_topic_women[9, 20]",-52.212,49.119,-131.065,42.998,15.274,11.121,11.0,91.0,1.3
"popularity_module_non_topic_women[9, 21]",-129.961,172.171,-504.953,48.896,82.785,63.295,5.0,13.0,2.4
"popularity_module_non_topic_women[9, 22]",-49.986,85.147,-208.925,97.825,31.574,23.289,7.0,24.0,1.54
"popularity_module_non_topic_women[9, 23]",-134.661,71.319,-264.174,-10.288,26.333,19.415,8.0,29.0,1.49
"popularity_module_non_topic_women[9, 24]",-300.53,127.918,-457.164,-51.341,56.792,42.724,6.0,21.0,1.77
"popularity_module_non_topic_women[9, 25]",-111.477,78.819,-242.721,48.264,25.652,18.731,10.0,12.0,1.31
"popularity_module_non_topic_women[9, 26]",-80.471,51.221,-179.443,17.083,14.99,10.876,12.0,48.0,1.26
"popularity_module_non_topic_women[9, 27]",-145.578,345.544,-725.259,402.517,169.007,129.151,5.0,12.0,2.8
"popularity_module_non_topic_women[9, 28]",-41.797,51.23,-140.84,41.811,15.842,11.53,11.0,77.0,1.3
"popularity_module_non_topic_women[9, 29]",35.286,67.857,-79.567,174.62,18.362,14.076,15.0,32.0,1.2
"popularity_module_non_topic_women[9, 30]",-119.838,60.038,-228.176,-13.638,19.846,14.772,10.0,41.0,1.31
"popularity_module_non_topic_women[9, 31]",174.549,128.116,-31.082,372.223,51.419,38.218,7.0,43.0,1.57
"popularity_module_non_topic_women[9, 32]",59.941,40.785,-13.255,134.882,10.553,7.613,15.0,73.0,1.21
"popularity_module_non_topic_women[9, 33]",-53.827,50.853,-145.824,32.148,13.293,9.593,15.0,114.0,1.2
"popularity_module_non_topic_women[9, 34]",-42.886,45.011,-124.538,40.272,7.928,5.658,32.0,75.0,1.08
"popularity_module_non_topic_women[9, 35]",113.499,105.737,-104.352,293.34,47.153,35.493,5.0,14.0,2.16
"popularity_module_non_topic_women[9, 36]",-190.756,89.147,-361.645,-35.639,32.09,24.237,8.0,27.0,1.44
"popularity_module_non_topic_women[9, 37]",-2.625,40.274,-88.811,74.812,7.916,6.305,34.0,19.0,1.09
"popularity_module_non_topic_women[9, 38]",-87.935,47.616,-176.53,-9.37,8.973,6.412,29.0,78.0,1.1
"popularity_module_non_topic_women[9, 39]",-64.696,97.216,-238.624,89.913,42.232,31.68,6.0,34.0,1.99
"popularity_module_non_topic_women[9, 40]",16.259,46.714,-79.082,94.101,10.991,7.901,18.0,43.0,1.17
"popularity_module_non_topic_women[9, 41]",52.58,58.02,-43.671,169.281,20.298,14.899,8.0,27.0,1.44
"popularity_module_non_topic_women[9, 42]",-47.089,118.642,-305.305,138.0,51.262,38.428,6.0,17.0,1.78
"popularity_module_non_topic_women[9, 43]",-46.118,120.786,-300.289,168.874,54.692,41.255,5.0,16.0,2.15
"popularity_module_non_topic_women[9, 44]",-33.224,116.802,-285.461,124.129,51.99,39.125,6.0,27.0,1.8
"popularity_module_non_topic_women[9, 45]",10.108,133.981,-222.953,234.654,58.472,43.889,5.0,15.0,1.99
"popularity_module_non_topic_women[9, 46]",-12.323,115.568,-200.757,179.316,52.059,39.24,5.0,11.0,2.04
"popularity_module_non_topic_women[9, 47]",48.065,115.894,-152.848,245.06,49.967,37.447,6.0,21.0,1.97
"popularity_module_non_topic_women[9, 48]",24.409,102.259,-164.8,212.415,42.34,31.578,6.0,25.0,1.81
"popularity_module_non_topic_women[9, 49]",70.647,120.855,-139.449,316.621,53.403,40.149,5.0,20.0,2.21
"popularity_module_non_topic_women[9, 50]",41.275,122.171,-161.821,326.776,52.157,39.041,5.0,12.0,2.01
"popularity_module_non_topic_women[9, 51]",-21.613,79.071,-169.671,108.606,26.742,19.579,9.0,25.0,1.41
"popularity_module_non_topic_women[9, 52]",114.648,158.783,-174.943,372.999,72.089,54.398,5.0,16.0,2.22
"popularity_module_non_topic_women[9, 53]",-20.821,88.832,-150.367,176.731,36.043,26.821,6.0,26.0,1.66
"popularity_module_non_topic_women[10, 0]",-13.604,57.484,-120.432,96.93,13.486,9.693,18.0,31.0,1.14
"popularity_module_non_topic_women[10, 1]",27.576,44.607,-57.242,117.171,15.812,11.618,8.0,18.0,1.46
"popularity_module_non_topic_women[10, 2]",-130.776,72.202,-265.674,8.227,18.345,13.224,15.0,30.0,1.27
"popularity_module_non_topic_women[10, 3]",191.862,53.995,83.29,280.319,13.354,9.616,18.0,59.0,1.17
"popularity_module_non_topic_women[10, 4]",32.682,38.711,-36.846,111.485,9.612,6.923,17.0,80.0,1.18
"popularity_module_non_topic_women[10, 5]",65.687,31.437,11.262,125.516,8.395,6.115,15.0,115.0,1.22
"popularity_module_non_topic_women[10, 6]",464.999,77.95,340.074,603.341,20.039,16.045,12.0,53.0,1.25
"popularity_module_non_topic_women[10, 7]",344.75,79.723,194.199,478.692,20.107,14.667,16.0,39.0,1.18
"popularity_module_non_topic_women[10, 8]",-50.145,52.107,-149.31,50.553,18.027,13.221,8.0,29.0,1.41
"popularity_module_non_topic_women[10, 9]",4.566,86.694,-180.319,168.885,25.052,18.165,13.0,35.0,1.25
"popularity_module_non_topic_women[10, 10]",-78.243,48.552,-176.319,8.227,14.942,10.872,11.0,28.0,1.33
"popularity_module_non_topic_women[10, 11]",39.73,60.419,-67.281,160.94,21.802,16.043,8.0,43.0,1.52
"popularity_module_non_topic_women[10, 12]",40.852,36.284,-21.831,111.005,9.197,6.629,16.0,118.0,1.18
"popularity_module_non_topic_women[10, 13]",-196.087,56.944,-283.215,-69.693,15.379,11.115,14.0,49.0,1.23
"popularity_module_non_topic_women[10, 14]",-188.07,63.179,-307.812,-74.971,21.629,15.935,8.0,36.0,1.44
"popularity_module_non_topic_women[10, 15]",90.723,91.739,-89.316,261.204,35.01,25.891,7.0,12.0,1.61
"popularity_module_non_topic_women[10, 16]",-73.258,47.24,-149.954,11.954,13.389,9.698,14.0,123.0,1.24
"popularity_module_non_topic_women[10, 17]",-100.343,47.061,-196.324,-13.981,13.973,10.198,12.0,59.0,1.26
"popularity_module_non_topic_women[10, 18]",-39.517,44.275,-125.223,40.734,11.25,8.11,16.0,70.0,1.18
"popularity_module_non_topic_women[10, 19]",152.838,216.932,-140.192,468.924,105.458,80.416,5.0,16.0,2.59
"popularity_module_non_topic_women[10, 20]",203.667,89.876,58.057,373.621,39.19,29.412,5.0,18.0,2.05
"popularity_module_non_topic_women[10, 21]",0.482,66.51,-119.644,113.493,26.439,19.632,7.0,19.0,1.62
"popularity_module_non_topic_women[10, 22]",2.412,50.589,-82.88,103.627,18.102,13.311,8.0,14.0,1.51
"popularity_module_non_topic_women[10, 23]",-633.91,125.895,-810.567,-401.779,49.502,38.858,6.0,29.0,1.83
"popularity_module_non_topic_women[10, 24]",-15.928,98.048,-204.66,135.032,38.431,28.495,6.0,25.0,1.67
"popularity_module_non_topic_women[10, 25]",-71.986,136.78,-246.845,241.289,62.481,47.189,6.0,16.0,1.96
"popularity_module_non_topic_women[10, 26]",-57.934,128.806,-256.521,183.929,57.208,43.039,5.0,15.0,2.15
"popularity_module_non_topic_women[10, 27]",-53.604,69.982,-178.431,72.555,25.219,18.555,8.0,57.0,1.49
"popularity_module_non_topic_women[10, 28]",40.276,83.466,-82.889,208.235,27.476,20.078,9.0,12.0,1.36
"popularity_module_non_topic_women[10, 29]",92.526,85.486,-55.23,259.7,34.725,25.843,6.0,32.0,1.76
"popularity_module_non_topic_women[10, 30]",28.186,88.532,-114.987,221.052,33.004,24.355,8.0,31.0,1.49
"popularity_module_non_topic_women[10, 31]",33.779,112.048,-144.514,226.812,50.422,38.002,5.0,15.0,2.18
"popularity_module_non_topic_women[10, 32]",13.314,105.149,-173.876,176.301,41.726,30.977,6.0,15.0,1.7
"popularity_module_non_topic_women[10, 33]",-33.554,126.772,-271.45,222.678,50.913,37.845,6.0,12.0,1.76
"popularity_module_non_topic_women[10, 34]",21.428,72.873,-102.141,154.965,25.773,18.934,9.0,17.0,1.39
"popularity_module_non_topic_women[10, 35]",27.028,116.987,-215.768,216.88,50.963,38.243,6.0,16.0,1.95
"popularity_module_non_topic_women[10, 36]",-21.483,131.143,-318.357,167.138,57.29,43.006,5.0,21.0,2.03
"popularity_module_non_topic_women[10, 37]",-15.777,117.174,-194.069,247.825,49.19,36.746,6.0,13.0,1.9
"popularity_module_non_topic_women[10, 38]",-22.672,78.988,-148.305,164.927,30.57,22.638,7.0,14.0,1.61
"popularity_module_non_topic_women[10, 39]",-1.503,84.915,-155.643,180.895,33.848,25.14,6.0,13.0,1.68
"popularity_module_non_topic_women[10, 40]",-35.567,104.391,-246.476,145.115,44.235,33.081,6.0,12.0,1.89
"popularity_module_non_topic_women[10, 41]",-1.234,101.402,-151.987,210.723,41.144,30.618,6.0,28.0,1.69
"popularity_module_non_topic_women[10, 42]",-64.266,140.728,-351.163,153.819,62.372,46.911,5.0,14.0,2.02
"popularity_module_non_topic_women[10, 43]",0.741,75.959,-139.743,123.186,23.143,16.829,11.0,32.0,1.29
"popularity_module_non_topic_women[10, 44]",19.222,71.615,-120.229,148.074,23.139,16.888,10.0,19.0,1.33
"popularity_module_non_topic_women[10, 45]",-1.455,93.165,-175.414,140.111,38.572,28.768,7.0,26.0,1.63
"popularity_module_non_topic_women[10, 46]",21.361,156.8,-245.826,273.079,68.607,51.513,6.0,14.0,1.95
"popularity_module_non_topic_women[10, 47]",-17.277,89.988,-168.471,187.356,37.595,28.068,7.0,12.0,1.63
"popularity_module_non_topic_women[10, 48]",45.484,140.196,-241.185,311.538,61.0,45.769,6.0,13.0,1.95
"popularity_module_non_topic_women[10, 49]",22.67,131.963,-192.993,252.316,58.52,44.017,6.0,44.0,1.81
"popularity_module_non_topic_women[10, 50]",-76.776,136.473,-289.259,220.035,61.74,46.566,5.0,14.0,2.33
"popularity_module_non_topic_women[10, 51]",-11.346,77.051,-186.62,104.404,21.458,15.53,14.0,26.0,1.22
"popularity_module_non_topic_women[10, 52]",-26.925,116.414,-202.829,191.352,52.053,39.196,5.0,15.0,2.2
"popularity_module_non_topic_women[10, 53]",-9.019,76.772,-165.501,130.698,24.525,17.886,10.0,24.0,1.37
"popularity_module_non_topic_women[11, 0]",161.002,42.755,82.032,241.715,12.957,9.568,11.0,32.0,1.3
"popularity_module_non_topic_women[11, 1]",45.407,45.471,-32.662,130.821,17.291,12.783,7.0,18.0,1.57
"popularity_module_non_topic_women[11, 2]",156.383,77.061,26.86,286.53,29.254,21.953,7.0,36.0,1.49
"popularity_module_non_topic_women[11, 3]",184.302,56.379,87.018,285.701,18.689,13.663,10.0,66.0,1.33
"popularity_module_non_topic_women[11, 4]",2.727,43.221,-70.302,86.964,15.148,11.12,8.0,50.0,1.42
"popularity_module_non_topic_women[11, 5]",-21.679,46.407,-101.064,72.663,18.961,14.121,6.0,29.0,1.73
"popularity_module_non_topic_women[11, 6]",423.175,60.481,328.404,523.829,11.511,8.708,21.0,44.0,1.15
"popularity_module_non_topic_women[11, 7]",450.523,65.089,339.265,568.297,11.893,8.884,26.0,32.0,1.14
"popularity_module_non_topic_women[11, 8]",-46.893,50.957,-142.523,36.176,19.576,14.486,7.0,60.0,1.58
"popularity_module_non_topic_women[11, 9]",171.94,105.984,-27.336,353.536,40.057,30.217,7.0,25.0,1.53
"popularity_module_non_topic_women[11, 10]",3.695,41.243,-72.407,77.39,14.895,10.961,8.0,29.0,1.49
"popularity_module_non_topic_women[11, 11]",-356.04,96.309,-532.626,-182.309,35.278,25.993,8.0,21.0,1.48
"popularity_module_non_topic_women[11, 12]",22.867,40.052,-47.935,101.637,14.846,10.95,8.0,19.0,1.45
"popularity_module_non_topic_women[11, 13]",-111.418,56.577,-205.993,-10.712,21.016,15.504,8.0,32.0,1.52
"popularity_module_non_topic_women[11, 14]",-239.978,65.326,-373.407,-120.594,26.023,19.958,7.0,11.0,1.61
"popularity_module_non_topic_women[11, 15]",92.939,90.401,-52.227,259.465,34.853,26.699,8.0,41.0,1.49
"popularity_module_non_topic_women[11, 16]",-29.644,46.325,-100.955,68.536,17.923,13.272,7.0,44.0,1.61
"popularity_module_non_topic_women[11, 17]",-115.295,55.998,-220.692,-12.45,20.227,14.885,8.0,15.0,1.49
"popularity_module_non_topic_women[11, 18]",27.642,49.541,-61.891,118.068,18.118,13.347,8.0,24.0,1.53
"popularity_module_non_topic_women[11, 19]",-55.075,159.955,-292.05,170.948,74.593,56.507,5.0,30.0,2.1
"popularity_module_non_topic_women[11, 20]",218.403,100.191,67.487,423.497,44.927,33.843,6.0,21.0,2.01
"popularity_module_non_topic_women[11, 21]",-78.653,52.02,-166.03,26.661,20.999,15.618,7.0,17.0,1.66
"popularity_module_non_topic_women[11, 22]",-746.816,114.952,-896.507,-523.554,42.323,32.977,7.0,34.0,1.66
"popularity_module_non_topic_women[11, 23]",-224.522,75.463,-349.733,-95.526,29.916,22.883,7.0,13.0,1.65
"popularity_module_non_topic_women[11, 24]",-22.372,74.3,-165.64,108.894,23.197,16.893,11.0,37.0,1.29
"popularity_module_non_topic_women[11, 25]",-36.352,105.442,-214.434,178.662,43.869,32.737,6.0,13.0,1.7
"popularity_module_non_topic_women[11, 26]",9.272,92.356,-145.558,173.945,39.734,29.771,6.0,16.0,1.99
"popularity_module_non_topic_women[11, 27]",-8.455,112.371,-204.529,214.517,47.816,35.777,6.0,14.0,1.87
"popularity_module_non_topic_women[11, 28]",-50.98,68.822,-198.859,67.397,19.632,14.669,15.0,33.0,1.21
"popularity_module_non_topic_women[11, 29]",-27.591,63.613,-128.624,96.911,23.71,17.496,8.0,32.0,1.5
"popularity_module_non_topic_women[11, 30]",6.999,79.518,-128.302,155.626,29.128,21.461,8.0,29.0,1.47
"popularity_module_non_topic_women[11, 31]",-8.41,114.783,-210.061,188.415,48.459,36.224,6.0,51.0,1.8
"popularity_module_non_topic_women[11, 32]",-10.677,108.733,-255.706,142.723,47.238,35.435,6.0,13.0,1.85
"popularity_module_non_topic_women[11, 33]",-11.081,95.826,-168.041,169.56,40.192,30.021,6.0,32.0,1.8
"popularity_module_non_topic_women[11, 34]",-19.931,124.577,-312.535,149.594,56.032,42.227,6.0,16.0,1.94
"popularity_module_non_topic_women[11, 35]",-14.988,68.702,-135.271,117.527,24.089,17.684,9.0,11.0,1.38
"popularity_module_non_topic_women[11, 36]",12.014,68.05,-125.868,123.684,21.777,15.883,10.0,38.0,1.34
"popularity_module_non_topic_women[11, 37]",0.804,106.828,-217.379,223.56,43.327,32.24,7.0,17.0,1.66
"popularity_module_non_topic_women[11, 38]",80.28,104.242,-80.186,283.909,42.948,32.896,7.0,22.0,1.61
"popularity_module_non_topic_women[11, 39]",-19.183,116.874,-183.521,210.704,50.965,38.25,6.0,36.0,1.71
"popularity_module_non_topic_women[11, 40]",86.069,119.589,-70.861,299.93,52.541,39.471,6.0,19.0,1.78
"popularity_module_non_topic_women[11, 41]",-52.495,84.275,-202.16,107.252,31.94,23.605,7.0,15.0,1.56
"popularity_module_non_topic_women[11, 42]",12.315,94.374,-145.191,185.315,35.63,26.323,7.0,27.0,1.55
"popularity_module_non_topic_women[11, 43]",17.779,84.927,-142.92,166.421,32.63,24.146,7.0,21.0,1.6
"popularity_module_non_topic_women[11, 44]",86.296,99.986,-83.303,269.67,37.954,28.054,8.0,25.0,1.51
"popularity_module_non_topic_women[11, 45]",-17.471,114.04,-205.062,220.625,44.144,32.69,7.0,12.0,1.64
"popularity_module_non_topic_women[11, 46]",74.785,138.295,-135.477,308.107,64.358,48.738,5.0,23.0,2.41
"popularity_module_non_topic_women[11, 47]",40.394,70.572,-85.47,187.428,28.562,21.249,6.0,12.0,1.71
"popularity_module_non_topic_women[11, 48]",-9.527,75.118,-152.27,144.84,23.683,17.257,11.0,20.0,1.33
"popularity_module_non_topic_women[11, 49]",9.423,98.216,-143.097,186.559,41.849,31.317,6.0,19.0,1.77
"popularity_module_non_topic_women[11, 50]",-22.928,115.061,-308.292,125.275,51.448,38.74,6.0,17.0,1.86
"popularity_module_non_topic_women[11, 51]",43.304,107.303,-97.06,282.279,47.827,35.999,6.0,23.0,1.86
"popularity_module_non_topic_women[11, 52]",49.719,101.209,-151.734,209.315,39.321,29.13,7.0,23.0,1.57
"popularity_module_non_topic_women[11, 53]",49.063,93.867,-130.636,237.359,28.303,21.336,11.0,25.0,1.3
"popularity_module_non_topic_women[12, 0]",-22.84,65.834,-162.848,89.53,23.248,17.077,8.0,29.0,1.45
"popularity_module_non_topic_women[12, 1]",-174.656,55.954,-275.646,-69.798,16.36,11.869,12.0,82.0,1.25
"popularity_module_non_topic_women[12, 2]",-81.987,85.159,-267.966,44.26,35.89,28.407,7.0,15.0,1.61
"popularity_module_non_topic_women[12, 3]",142.432,48.391,63.312,253.037,12.053,9.68,19.0,12.0,1.17
"popularity_module_non_topic_women[12, 4]",32.171,46.25,-57.44,108.722,15.154,11.07,9.0,42.0,1.39
"popularity_module_non_topic_women[12, 5]",58.867,35.92,-6.51,125.164,9.893,7.156,13.0,93.0,1.25
"popularity_module_non_topic_women[12, 6]",456.829,75.81,327.237,577.732,22.785,18.267,9.0,77.0,1.34
"popularity_module_non_topic_women[12, 7]",405.019,83.244,245.642,534.596,22.221,17.269,14.0,33.0,1.21
"popularity_module_non_topic_women[12, 8]",-16.724,44.023,-107.441,60.301,10.431,7.5,17.0,69.0,1.23
"popularity_module_non_topic_women[12, 9]",102.624,103.34,-63.733,296.696,39.929,29.564,7.0,12.0,1.65
"popularity_module_non_topic_women[12, 10]",-59.846,53.401,-144.894,46.704,16.84,12.271,11.0,60.0,1.31
"popularity_module_non_topic_women[12, 11]",-274.384,77.924,-385.018,-113.014,26.878,19.707,9.0,29.0,1.41
"popularity_module_non_topic_women[12, 12]",84.146,50.782,-6.315,174.238,15.369,11.172,12.0,19.0,1.31
"popularity_module_non_topic_women[12, 13]",56.16,33.086,-4.929,111.917,11.455,8.541,9.0,146.0,1.41
"popularity_module_non_topic_women[12, 14]",-152.102,61.444,-296.534,-51.668,19.968,14.578,10.0,30.0,1.34
"popularity_module_non_topic_women[12, 15]",-277.577,74.017,-402.06,-146.887,27.006,19.891,8.0,18.0,1.43
"popularity_module_non_topic_women[12, 16]",195.923,123.061,27.86,436.293,52.158,39.458,6.0,28.0,1.7
"popularity_module_non_topic_women[12, 17]",6.148,35.564,-68.265,62.103,10.846,7.887,12.0,56.0,1.28
"popularity_module_non_topic_women[12, 18]",-98.631,50.923,-176.396,-2.604,17.594,12.901,8.0,58.0,1.42
"popularity_module_non_topic_women[12, 19]",-43.015,52.012,-153.009,35.779,17.622,12.904,9.0,73.0,1.45
"popularity_module_non_topic_women[12, 20]",-64.828,204.152,-409.982,206.812,97.759,74.361,5.0,16.0,2.36
"popularity_module_non_topic_women[12, 21]",227.288,98.221,59.007,400.148,42.544,31.903,6.0,34.0,1.93
"popularity_module_non_topic_women[12, 22]",192.387,131.025,-22.513,389.009,51.141,38.926,6.0,20.0,1.71
"popularity_module_non_topic_women[12, 23]",-4.482,43.458,-81.093,72.81,11.647,8.415,14.0,52.0,1.21
"popularity_module_non_topic_women[12, 24]",-658.86,136.749,-859.543,-406.58,55.05,43.529,5.0,15.0,2.04
"popularity_module_non_topic_women[12, 25]",-168.469,57.698,-262.109,-55.4,14.069,10.126,17.0,93.0,1.2
"popularity_module_non_topic_women[12, 26]",26.499,96.185,-214.698,169.706,40.689,30.423,7.0,15.0,1.56
"popularity_module_non_topic_women[12, 27]",-4.236,78.937,-153.448,124.364,30.278,22.402,7.0,26.0,1.57
"popularity_module_non_topic_women[12, 28]",166.699,206.302,-81.435,593.978,95.353,73.681,5.0,13.0,2.37
"popularity_module_non_topic_women[12, 29]",11.163,100.095,-157.521,179.028,43.658,32.767,6.0,33.0,1.88
"popularity_module_non_topic_women[12, 30]",-53.79,69.52,-182.965,72.286,17.259,12.934,17.0,16.0,1.19
"popularity_module_non_topic_women[12, 31]",-32.827,130.109,-328.534,143.413,57.436,43.175,5.0,22.0,2.16
