,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
popularity_topic_women_men_diff[32],19.95,19.762,-22.191,43.335,5.937,4.314,12.0,28.0,2.56
popularity_topic_women_men_diff[33],4.701,8.679,-11.951,17.597,1.979,1.421,20.0,39.0,1.29
popularity_topic_women_men_diff[34],84.508,16.946,64.218,117.925,4.993,3.636,14.0,64.0,1.73
popularity_topic_women_men_diff[35],4.727,66.892,-112.17,77.554,21.015,15.31,11.0,39.0,3.04
popularity_topic_women_men_diff[36],4.007,7.991,-10.469,16.017,1.365,1.124,34.0,28.0,1.26
"popularity_module_non_topic_women[0, 0]",134.959,55.938,71.504,251.739,17.494,12.742,11.0,28.0,3.18
"popularity_module_non_topic_women[0, 1]",-235.778,93.184,-406.846,-125.132,29.379,21.409,11.0,20.0,3.08
"popularity_module_non_topic_women[0, 2]",-438.472,150.872,-606.898,-203.832,47.531,34.633,11.0,20.0,2.91
"popularity_module_non_topic_women[0, 3]",11.165,65.129,-66.87,118.966,20.535,14.964,11.0,20.0,2.81
"popularity_module_non_topic_women[0, 4]",-62.725,43.486,-106.219,13.556,13.546,9.863,11.0,28.0,2.65
"popularity_module_non_topic_women[0, 5]",4.682,66.627,-112.465,95.136,20.962,15.272,11.0,20.0,3.6
"popularity_module_non_topic_women[0, 6]",31.21,55.643,-33.233,126.971,17.496,12.747,11.0,20.0,3.63
"popularity_module_non_topic_women[0, 7]",72.318,21.333,35.889,97.057,6.525,4.746,12.0,28.0,2.45
"popularity_module_non_topic_women[0, 8]",77.463,34.34,31.496,125.96,10.722,7.809,12.0,61.0,2.42
"popularity_module_non_topic_women[0, 9]",153.279,58.935,74.368,231.293,18.483,13.464,11.0,20.0,3.16
"popularity_module_non_topic_women[0, 10]",-31.93,46.329,-91.918,41.514,14.482,10.547,11.0,30.0,3.03
"popularity_module_non_topic_women[0, 11]",78.539,50.812,2.049,161.169,15.931,11.604,11.0,28.0,3.42
"popularity_module_non_topic_women[0, 12]",60.98,26.048,20.541,105.323,7.816,5.679,11.0,20.0,2.58
"popularity_module_non_topic_women[0, 13]",-4.541,32.732,-52.951,46.308,9.988,7.264,12.0,28.0,2.22
"popularity_module_non_topic_women[0, 14]",35.499,72.485,-104.99,100.669,22.788,16.602,11.0,20.0,3.22
"popularity_module_non_topic_women[0, 15]",30.481,85.482,-67.166,157.246,26.853,19.563,11.0,20.0,2.76
"popularity_module_non_topic_women[0, 16]",-50.467,40.566,-104.958,19.371,12.596,9.17,12.0,28.0,2.17
"popularity_module_non_topic_women[0, 17]",-9.035,41.335,-69.37,51.545,12.82,9.332,11.0,20.0,2.68
"popularity_module_non_topic_women[0, 18]",28.576,32.357,-34.505,66.024,10.005,7.282,12.0,30.0,2.15
"popularity_module_non_topic_women[0, 19]",-22.178,42.608,-93.066,28.266,13.312,9.695,11.0,39.0,2.9
"popularity_module_non_topic_women[0, 20]",76.15,46.239,33.942,158.221,14.314,10.419,14.0,47.0,1.57
"popularity_module_non_topic_women[0, 21]",-11.999,39.444,-88.083,29.831,11.978,8.857,12.0,20.0,2.16
"popularity_module_non_topic_women[0, 22]",10.019,29.91,-40.429,63.77,9.195,6.69,11.0,20.0,2.81
"popularity_module_non_topic_women[0, 23]",18.537,44.951,-30.302,99.48,13.982,10.18,12.0,28.0,2.39
"popularity_module_non_topic_women[0, 24]",16.531,34.093,-24.682,81.175,10.586,7.707,11.0,20.0,2.82
"popularity_module_non_topic_women[0, 25]",-15.608,108.517,-138.888,180.351,34.201,24.921,11.0,20.0,3.47
"popularity_module_non_topic_women[0, 26]",20.99,29.629,-25.251,66.641,9.049,6.581,12.0,28.0,2.44
"popularity_module_non_topic_women[0, 27]",42.298,33.113,3.504,109.787,9.945,7.4,12.0,20.0,2.02
"popularity_module_non_topic_women[0, 28]",16.268,74.398,-112.5,114.079,23.392,17.043,10.0,20.0,4.02
"popularity_module_non_topic_women[0, 29]",-26.981,46.561,-88.115,46.487,14.499,10.557,11.0,20.0,3.16
"popularity_module_non_topic_women[0, 30]",-27.977,25.658,-67.389,16.46,7.928,5.77,11.0,47.0,2.7
"popularity_module_non_topic_women[0, 31]",-8.376,35.526,-53.755,53.375,11.022,8.024,12.0,20.0,1.87
"popularity_module_non_topic_women[0, 32]",6.094,53.234,-47.18,115.235,16.641,12.12,11.0,20.0,2.4
"popularity_module_non_topic_women[0, 33]",10.329,43.579,-61.568,74.092,13.369,9.726,11.0,28.0,2.88
"popularity_module_non_topic_women[0, 34]",-14.158,51.554,-94.025,50.522,16.163,11.773,11.0,20.0,3.03
"popularity_module_non_topic_women[0, 35]",38.702,50.033,-12.607,146.208,15.559,11.328,12.0,20.0,2.04
"popularity_module_non_topic_women[0, 36]",-4.163,29.919,-63.41,41.904,8.944,6.497,12.0,20.0,2.31
"popularity_module_non_topic_women[0, 37]",36.527,24.453,-7.583,71.184,7.251,5.265,11.0,20.0,2.5
"popularity_module_non_topic_women[0, 38]",8.434,28.545,-43.418,43.488,8.596,6.247,12.0,20.0,2.04
"popularity_module_non_topic_women[0, 39]",43.337,84.986,-99.202,174.861,26.68,19.437,11.0,20.0,3.26
"popularity_module_non_topic_women[0, 40]",24.417,67.003,-60.863,107.845,21.101,15.375,11.0,20.0,3.12
"popularity_module_non_topic_women[0, 41]",12.351,26.306,-41.13,43.974,7.901,5.741,12.0,20.0,2.27
"popularity_module_non_topic_women[0, 42]",-2.678,46.791,-57.293,78.264,14.531,10.579,11.0,20.0,2.74
"popularity_module_non_topic_women[0, 43]",26.388,66.668,-67.587,134.889,20.936,15.252,10.0,20.0,4.61
"popularity_module_non_topic_women[0, 44]",-4.241,51.284,-73.386,75.937,15.964,11.624,11.0,28.0,2.51
"popularity_module_non_topic_women[0, 45]",-14.027,92.908,-136.774,127.671,29.302,21.352,11.0,20.0,2.96
"popularity_module_non_topic_women[0, 46]",13.286,73.802,-75.183,133.204,23.217,16.915,11.0,28.0,3.24
"popularity_module_non_topic_women[0, 47]",-21.205,21.926,-58.742,9.219,6.194,4.486,13.0,20.0,1.73
"popularity_module_non_topic_women[0, 48]",-14.173,69.309,-103.38,91.951,21.693,15.8,11.0,20.0,2.68
"popularity_module_non_topic_women[0, 49]",-12.353,35.259,-76.925,40.026,10.827,7.877,11.0,20.0,2.54
"popularity_module_non_topic_women[0, 50]",-14.558,67.482,-127.892,68.772,21.211,15.453,11.0,28.0,3.41
"popularity_module_non_topic_women[1, 0]",-14.846,31.102,-81.74,21.4,9.52,6.925,11.0,20.0,2.51
"popularity_module_non_topic_women[1, 1]",-6.607,39.137,-52.825,53.072,11.841,8.607,12.0,61.0,2.13
"popularity_module_non_topic_women[1, 2]",181.569,41.911,122.266,247.608,12.955,9.453,11.0,47.0,2.49
"popularity_module_non_topic_women[1, 3]",-5.026,36.005,-74.507,41.459,10.904,7.926,11.0,28.0,2.62
"popularity_module_non_topic_women[1, 4]",161.0,47.036,97.73,236.256,14.499,10.551,12.0,28.0,2.38
"popularity_module_non_topic_women[1, 5]",150.602,104.528,18.233,298.794,32.91,23.979,11.0,20.0,3.59
"popularity_module_non_topic_women[1, 6]",183.585,38.313,128.095,241.091,11.77,8.589,11.0,20.0,2.83
"popularity_module_non_topic_women[1, 7]",96.763,32.545,52.865,151.96,9.966,7.28,11.0,20.0,3.3
"popularity_module_non_topic_women[1, 8]",-319.087,360.04,-941.515,-55.386,113.798,82.943,11.0,28.0,2.88
"popularity_module_non_topic_women[1, 9]",110.259,38.36,36.693,154.495,11.618,8.445,13.0,20.0,1.82
"popularity_module_non_topic_women[1, 10]",68.853,33.177,17.002,113.53,10.221,7.438,11.0,20.0,2.76
"popularity_module_non_topic_women[1, 11]",-640.516,319.198,-902.142,-88.845,100.881,73.521,11.0,28.0,2.81
"popularity_module_non_topic_women[1, 12]",25.776,49.548,-67.567,82.877,15.505,11.293,11.0,28.0,2.78
"popularity_module_non_topic_women[1, 13]",2.929,31.203,-52.998,54.56,9.393,6.826,12.0,20.0,2.07
"popularity_module_non_topic_women[1, 14]",25.795,86.617,-127.32,117.423,27.289,19.884,11.0,28.0,3.81
"popularity_module_non_topic_women[1, 15]",41.626,24.464,-7.321,68.382,7.119,5.164,13.0,20.0,1.78
"popularity_module_non_topic_women[1, 16]",-54.727,52.547,-147.111,1.145,16.506,12.025,11.0,47.0,2.68
"popularity_module_non_topic_women[1, 17]",15.892,26.058,-26.068,62.2,7.791,5.66,12.0,20.0,2.26
"popularity_module_non_topic_women[1, 18]",10.171,65.206,-61.218,120.785,20.507,14.941,11.0,20.0,3.59
"popularity_module_non_topic_women[1, 19]",-46.505,50.35,-116.669,47.23,15.521,11.295,11.0,20.0,2.99
"popularity_module_non_topic_women[1, 20]",-31.064,46.27,-86.077,35.307,14.403,10.487,12.0,61.0,2.25
"popularity_module_non_topic_women[1, 21]",3.976,52.086,-90.403,67.497,16.181,11.78,11.0,20.0,2.82
"popularity_module_non_topic_women[1, 22]",-3.717,63.577,-126.171,69.92,19.93,14.518,11.0,20.0,3.22
"popularity_module_non_topic_women[1, 23]",-13.82,26.594,-49.409,22.424,7.908,5.743,13.0,20.0,1.73
"popularity_module_non_topic_women[1, 24]",-17.528,94.362,-161.115,151.508,29.715,21.651,11.0,28.0,2.87
"popularity_module_non_topic_women[1, 25]",11.357,33.053,-35.199,65.294,10.094,7.427,12.0,28.0,2.0
"popularity_module_non_topic_women[1, 26]",-17.015,17.548,-39.676,17.987,5.059,3.667,12.0,28.0,2.21
"popularity_module_non_topic_women[1, 27]",4.255,62.75,-65.752,112.583,19.491,14.19,12.0,39.0,2.43
"popularity_module_non_topic_women[1, 28]",-26.437,16.587,-50.968,-0.969,4.487,3.243,14.0,35.0,1.65
"popularity_module_non_topic_women[1, 29]",2.853,68.198,-82.721,121.334,21.318,15.526,11.0,20.0,3.63
"popularity_module_non_topic_women[1, 30]",-37.523,61.35,-153.072,21.333,19.254,14.03,11.0,20.0,2.46
"popularity_module_non_topic_women[1, 31]",38.718,40.887,-22.483,98.575,12.681,9.231,11.0,20.0,2.45
"popularity_module_non_topic_women[1, 32]",17.998,33.501,-19.06,74.465,10.276,7.521,12.0,30.0,2.21
"popularity_module_non_topic_women[1, 33]",-35.933,63.55,-141.036,39.174,19.962,14.542,11.0,20.0,2.43
"popularity_module_non_topic_women[1, 34]",-21.706,96.023,-135.895,140.987,30.25,22.041,11.0,20.0,3.09
"popularity_module_non_topic_women[1, 35]",1.858,62.175,-75.757,97.409,19.587,14.272,11.0,20.0,2.57
"popularity_module_non_topic_women[1, 36]",26.246,23.093,-8.566,61.998,7.075,5.146,12.0,28.0,2.41
"popularity_module_non_topic_women[1, 37]",-49.806,44.002,-109.616,24.062,13.655,9.941,11.0,20.0,2.98
"popularity_module_non_topic_women[1, 38]",-23.641,84.641,-126.948,120.276,26.635,19.406,11.0,20.0,2.97
"popularity_module_non_topic_women[1, 39]",-9.801,56.419,-81.647,70.8,17.698,12.892,11.0,20.0,2.99
"popularity_module_non_topic_women[1, 40]",-25.891,19.557,-55.514,3.418,5.619,4.073,12.0,28.0,2.03
"popularity_module_non_topic_women[1, 41]",-41.596,90.838,-163.233,120.066,28.636,20.866,11.0,30.0,2.87
"popularity_module_non_topic_women[1, 42]",17.207,94.327,-61.482,182.214,29.631,21.619,12.0,20.0,2.28
"popularity_module_non_topic_women[1, 43]",13.248,42.118,-25.002,90.846,12.902,9.385,13.0,47.0,2.07
"popularity_module_non_topic_women[1, 44]",-72.96,64.788,-153.773,38.247,20.345,14.822,11.0,28.0,3.21
"popularity_module_non_topic_women[1, 45]",22.327,64.682,-86.223,92.153,20.356,14.831,11.0,20.0,2.86
"popularity_module_non_topic_women[1, 46]",58.821,74.41,-17.8,175.268,23.463,17.113,11.0,20.0,2.49
"popularity_module_non_topic_women[1, 47]",7.991,45.065,-55.458,76.462,13.991,10.185,11.0,20.0,3.02
"popularity_module_non_topic_women[1, 48]",-16.516,79.653,-97.916,138.637,25.027,18.233,11.0,28.0,3.14
"popularity_module_non_topic_women[1, 49]",23.448,28.938,-27.005,63.667,8.709,6.328,12.0,20.0,2.36
"popularity_module_non_topic_women[1, 50]",-45.847,56.622,-125.173,32.119,17.75,12.929,11.0,20.0,3.18
"popularity_module_non_topic_women[2, 0]",-10.933,88.122,-130.019,112.75,27.782,20.244,11.0,20.0,3.12
"popularity_module_non_topic_women[2, 1]",34.567,29.623,-12.171,72.171,8.753,6.354,12.0,20.0,2.1
"popularity_module_non_topic_women[2, 2]",3.531,20.716,-26.695,35.541,6.136,4.455,12.0,20.0,2.1
"popularity_module_non_topic_women[2, 3]",-55.453,41.239,-112.266,9.792,12.593,9.158,12.0,20.0,2.03
"popularity_module_non_topic_women[2, 4]",9.477,32.621,-61.286,45.594,10.08,7.336,12.0,28.0,2.37
"popularity_module_non_topic_women[2, 5]",8.007,84.559,-106.978,150.724,26.533,19.328,11.0,28.0,4.07
"popularity_module_non_topic_women[2, 6]",123.327,39.649,63.096,172.511,12.309,8.961,12.0,20.0,2.17
"popularity_module_non_topic_women[2, 7]",-9.679,75.621,-113.131,111.107,23.832,17.365,11.0,28.0,2.66
"popularity_module_non_topic_women[2, 8]",-214.25,86.911,-330.007,-74.887,27.351,19.928,11.0,20.0,3.68
"popularity_module_non_topic_women[2, 9]",-15.575,37.641,-63.788,58.24,11.671,8.496,11.0,20.0,2.9
"popularity_module_non_topic_women[2, 10]",-48.375,48.81,-134.026,10.301,15.245,11.102,11.0,20.0,2.79
"popularity_module_non_topic_women[2, 11]",59.229,36.443,-17.86,103.894,10.948,7.955,11.0,61.0,2.51
"popularity_module_non_topic_women[2, 12]",-97.664,131.904,-324.534,41.825,41.632,30.339,11.0,28.0,3.25
"popularity_module_non_topic_women[2, 13]",9.769,22.771,-30.632,44.084,6.852,4.979,12.0,47.0,2.29
"popularity_module_non_topic_women[2, 14]",-14.146,48.634,-83.411,69.822,15.204,11.073,11.0,28.0,3.2
"popularity_module_non_topic_women[2, 15]",52.704,46.746,-10.374,133.667,14.326,10.421,11.0,20.0,3.02
"popularity_module_non_topic_women[2, 16]",8.184,72.272,-74.763,106.222,22.665,16.511,12.0,20.0,2.27
"popularity_module_non_topic_women[2, 17]",1.599,30.136,-38.511,63.541,9.044,6.571,11.0,28.0,2.62
"popularity_module_non_topic_women[2, 18]",13.148,43.325,-50.737,64.919,13.339,9.706,12.0,20.0,2.43
"popularity_module_non_topic_women[2, 19]",26.296,20.44,-5.063,61.508,5.397,4.033,14.0,20.0,1.49
"popularity_module_non_topic_women[2, 20]",-46.202,69.958,-134.836,67.799,22.0,16.028,11.0,20.0,3.51
"popularity_module_non_topic_women[2, 21]",-19.281,51.65,-82.607,52.374,16.024,11.665,12.0,61.0,2.37
"popularity_module_non_topic_women[2, 22]",-32.332,39.621,-96.643,25.667,12.24,8.908,11.0,39.0,2.59
"popularity_module_non_topic_women[2, 23]",-42.903,91.316,-168.289,103.52,28.765,20.959,11.0,35.0,3.12
"popularity_module_non_topic_women[2, 24]",79.543,50.559,18.242,165.654,15.721,11.446,11.0,28.0,3.0
"popularity_module_non_topic_women[2, 25]",-54.407,34.064,-103.795,0.737,10.515,7.652,11.0,30.0,3.17
"popularity_module_non_topic_women[2, 26]",-13.811,27.051,-58.004,24.03,8.179,5.945,11.0,20.0,2.79
"popularity_module_non_topic_women[2, 27]",-63.233,47.894,-145.365,12.858,14.882,10.834,11.0,20.0,2.92
"popularity_module_non_topic_women[2, 28]",16.747,66.607,-109.81,80.969,20.823,15.166,11.0,20.0,2.64
"popularity_module_non_topic_women[2, 29]",-40.499,44.774,-119.374,27.744,13.696,9.962,11.0,20.0,2.68
"popularity_module_non_topic_women[2, 30]",-28.425,20.682,-58.093,5.311,6.191,4.497,12.0,28.0,2.24
"popularity_module_non_topic_women[2, 31]",2.268,26.844,-31.806,46.525,8.16,5.933,12.0,20.0,2.1
"popularity_module_non_topic_women[2, 32]",7.311,29.648,-34.348,62.405,9.149,6.658,12.0,20.0,2.12
"popularity_module_non_topic_women[2, 33]",-2.509,52.779,-91.556,69.373,16.553,12.058,11.0,20.0,3.13
"popularity_module_non_topic_women[2, 34]",31.114,75.389,-66.107,135.471,23.763,17.315,11.0,28.0,3.5
"popularity_module_non_topic_women[2, 35]",-20.49,27.622,-69.491,30.045,8.182,5.94,12.0,28.0,2.25
"popularity_module_non_topic_women[2, 36]",11.641,49.972,-74.053,84.128,15.662,11.409,11.0,28.0,4.01
"popularity_module_non_topic_women[2, 37]",30.629,77.581,-84.133,147.141,24.229,17.645,11.0,47.0,2.95
"popularity_module_non_topic_women[2, 38]",-31.968,32.728,-89.901,24.567,10.066,7.324,11.0,20.0,2.85
"popularity_module_non_topic_women[2, 39]",28.084,79.449,-93.303,136.949,24.979,18.199,10.0,20.0,4.45
"popularity_module_non_topic_women[2, 40]",-38.867,71.336,-130.649,53.42,22.396,16.316,11.0,28.0,2.73
"popularity_module_non_topic_women[2, 41]",55.11,54.168,-13.68,148.814,16.824,12.248,11.0,20.0,3.17
"popularity_module_non_topic_women[2, 42]",39.178,24.896,-2.057,79.092,7.235,5.302,12.0,20.0,1.94
"popularity_module_non_topic_women[2, 43]",22.413,57.945,-70.338,95.971,18.174,13.239,11.0,20.0,2.8
"popularity_module_non_topic_women[2, 44]",-51.867,85.142,-147.597,44.277,26.867,19.579,12.0,20.0,2.27
"popularity_module_non_topic_women[2, 45]",-11.531,54.918,-109.048,65.79,17.199,12.527,11.0,28.0,3.48
"popularity_module_non_topic_women[2, 46]",-8.556,49.169,-72.751,72.682,15.371,11.194,11.0,39.0,2.93
"popularity_module_non_topic_women[2, 47]",29.606,80.706,-63.273,168.045,25.325,18.448,11.0,20.0,3.71
"popularity_module_non_topic_women[2, 48]",-0.372,47.504,-86.037,56.053,14.762,10.747,11.0,30.0,2.57
"popularity_module_non_topic_women[2, 49]",-41.104,37.333,-89.048,22.893,11.617,8.458,12.0,20.0,2.34
"popularity_module_non_topic_women[2, 50]",-17.533,96.68,-117.736,142.584,30.476,22.207,11.0,20.0,2.84
"popularity_module_non_topic_women[3, 0]",-40.105,29.706,-90.43,-5.401,9.113,6.63,12.0,30.0,2.17
"popularity_module_non_topic_women[3, 1]",-7.751,17.294,-39.997,21.362,4.58,3.307,14.0,20.0,1.53
"popularity_module_non_topic_women[3, 2]",-66.836,49.34,-136.631,-0.922,15.413,11.225,11.0,39.0,3.18
"popularity_module_non_topic_women[3, 3]",127.59,43.385,44.373,185.894,13.368,9.727,11.0,20.0,2.62
"popularity_module_non_topic_women[3, 4]",110.797,23.624,75.838,148.82,7.077,5.142,12.0,30.0,2.28
"popularity_module_non_topic_women[3, 5]",218.093,43.993,153.791,272.308,13.554,9.863,12.0,20.0,2.22
"popularity_module_non_topic_women[3, 6]",186.616,27.044,143.543,234.879,7.768,5.725,13.0,20.0,1.69
"popularity_module_non_topic_women[3, 7]",67.759,30.116,4.654,104.282,9.151,6.653,11.0,20.0,2.48
"popularity_module_non_topic_women[3, 8]",-564.074,509.065,-1115.287,1.18,160.956,117.307,11.0,20.0,3.31
"popularity_module_non_topic_women[3, 9]",168.676,41.693,105.559,229.666,12.974,9.446,11.0,30.0,2.68
"popularity_module_non_topic_women[3, 10]",49.117,58.721,-18.939,154.495,18.412,13.466,11.0,20.0,3.5
"popularity_module_non_topic_women[3, 11]",121.203,28.449,77.565,167.071,8.546,6.21,11.0,30.0,2.7
"popularity_module_non_topic_women[3, 12]",-532.867,507.131,-1074.123,81.079,160.342,116.863,11.0,28.0,3.38
"popularity_module_non_topic_women[3, 13]",-42.392,24.816,-76.602,0.125,7.364,5.347,12.0,20.0,1.99
"popularity_module_non_topic_women[3, 14]",173.817,39.682,113.529,229.522,12.33,8.976,11.0,28.0,2.68
"popularity_module_non_topic_women[3, 15]",88.219,20.548,59.012,129.163,5.965,4.337,13.0,20.0,1.76
"popularity_module_non_topic_women[3, 16]",-45.075,46.747,-120.708,11.728,14.547,10.687,11.0,20.0,2.67
"popularity_module_non_topic_women[3, 17]",-8.983,48.715,-85.064,69.618,15.176,11.05,10.0,20.0,3.99
"popularity_module_non_topic_women[3, 18]",-14.784,30.155,-57.911,36.371,9.114,6.624,12.0,28.0,2.51
"popularity_module_non_topic_women[3, 19]",38.464,36.963,-36.387,72.122,11.506,8.377,12.0,20.0,2.14
